,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
5179,6,f29,r3,s3,s+2,f3,z3,b-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5180,"4d,",4+,f1,v2,b3,z2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5181,4,b37,b+1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182,"4w,",4,r+27,f+3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5183,6,r27,f+1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5184,"4x,",6,b27,f2,f3,b2,r+1,f1,v3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5185,c4,b37,b+1,f3,z^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186,"c4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187,"5+n,",6+,b17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5188,4,b+39,b3,z1,l3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5189,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5190,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191,"6n,",5+,f1,v1,f3-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5192,"4+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193,4+,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5194,"4+n,",4+,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5195,6,s39,b3,b2,f1,f2,f1,f2,b3,b3,b2,f2,f1,f3,b3,s+1,f1,v^3*,,,,,,,,,,,,,,,,,,,,,,
5196,"4n,",5,b27,f1,f2,f1,f1,f1,f2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5197,"4n,",4,f19,f1,r3,s1,f1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5198,6,r27,f+3,b2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5199,4,r19,f1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5200,"4x,",5,b27,s2,s+3,b3,z2,f3,z2,j1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5201,4,f29,b2,f3,b3,b3,b3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5202,6,f28,f1,f2,f+2,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5203,5,f37,b3,s3,s+2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5204,"4x,",5,b28,f1,f1,f+3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5205,4,f28,b2,b2,b3,s2,f2,f1,r3,f2,f2,f2,f3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,
5206,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5207,"6d,",6,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5208,"c6d,",5+,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5209,4,f27,f1,f2,f+1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5210,6,r28,f3,b3,b1,r3,f1,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5211,4,r17,f+2,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5212,"4n,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5213,"6d,",5,r38,s3,y2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5214,"6d,",4,f28,u3,s-2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5215,4,b27,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5216,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5217,5,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5218,"6d,",6,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5219,5,b29,f2,b;3,b2,f2,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5220,4,r29,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5221,"4n,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5222,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5223,"4d,",6,r+28,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224,4,r38,s3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5225,"4x,",4,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5226,4,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5227,4,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5228,6,b17,f2,f3,s3,s+3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5229,"4d,",6*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5230,6,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5231,"6w,",5,b38,b;1,f+1,r1,v1,l+1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5232,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5233,"6n,",6,b28,y1,f-3,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5234,"4n,",4,b28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5235,"6d,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5236,"4x,",4,f19,f3,b2,f3,s3,b3,s3,f1,f1,f3,b1,f1,u3,b-3*,,,,,,,,,,,,,,,,,,,,,,,,
5237,4,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5238,5,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5239,6,b19,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5240,4,s29,f2,f1,f2,f1,f1,f1,f1,u3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5241,5,s29,f2,f2,b3,b3,b3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5242,"4x,",4,f28,f3,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5243,4+,f;27,i2,m3,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5244,4,b37,f+1,f1,v^2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5245,6,b37,s3,b3,s2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5246,6,f28,u3,s-3,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5247,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5248,6,b27,f3,s2,f3,y1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5249,"4x,",6,r28,b2,b2,f2,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5250,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5251,4,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5252,"6n,",6,s+38,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5253,6+,b2,z2,m3,o^1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5254,"4+n,",4,b28,f1,f2,y2,f-1,l3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5255,4,f29,f3,s3,b2,b+2,f1,v^1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5256,6+,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5257,6+,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5258,"6d,",4,b38,b3,b3,s3,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5259,6,b29,f1,f1,f1,r+3,b1,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5260,"4x,",4,b28,b3,f1,f1,r1,f3,s1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5261,"4w,",5,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5262,"4x,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5263,6,b29,f2,f3,b3,u3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5264,"6d,",4,b29,f2,f1,f2,f2,f2,f2,f1,r2,f1,r2,f3,y1n@,,,,,,,,,,,,,,,,,,,,,,,,,
5265,"c6+n,",5,b1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5266,6+,f2,v^2,m-2,z2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5267,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5268,"4n,",4,b28,f1,f1,r+1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5269,6,b3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5270,"4n,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5271,6,b17,f2,u3,b-;3,y-3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5272,4,b3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5273,6,y27,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5274,4,f37,b+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5275,"5d,",5,b37,b3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5276,c4+,f2,v3,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5277,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5278,"4x,",5,b38,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5279,6,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5280,"6d,",6,b+18,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5281,6,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5282,6,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5283,5,s29,f3,y2,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5284,"4x,",6,b29,b1,f2,f2,b2,u2,f-1,l2,l3,o=3,b3,f+1,f3,z1*,,,,,,,,,,,,,,,,,,,,,,,,
5285,6,f29,f3,b3,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5286,"c6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5287,"6d,",6*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5288,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5289,4+,s3,z1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5290,"4+n,",4,f18,f1,f3,s3,b3,b3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5291,"4n,",5,b28,f3,b3,b3,b2,f2,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5292,"6w,",4,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5293,4+,b37,y-3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5294,6,b38,s2,f+1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5295,4,b29,f3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5296,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5297,4,b37,b3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5298,4,f18,u3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5299,"6n,",4,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5300,"6n,",6,b38,b1,f2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5301,"5+n,",4,b39,u1,f-3,m2,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5302,4+,f27,h3,s2,v^1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5303,6,f28,r3,b1,f1,f1,f1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5304,c6,b+39,s3,v^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5305,4,b29,f2,f1,f1,u2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5306,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5307,6,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5308,6,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5309,6+,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5310,c4,b29,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5311,6+,s2,v^2,b-3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5312,6,f28,r2,f1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5313,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5314,"6n,",4,f18,f2,s2,f1,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5315,"4d,",4,y17,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5316,6,b+28,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5317,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5318,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5319,4+,f17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5320,"5+d,",4,b37,b2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5321,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5322,"6w,",5,b39,f;2,f2,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5323,"4n,",5,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5324,"4+d,",5,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5325,"6n,",5,b+2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5326,4,b37,s2,f+1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5327,"4n,",5,f+28,b2,v1,l+1,t2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5328,6,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5329,"6+d,",6+,s27,f-2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5330,"4+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5331,"6+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5332,"6+n,",4+,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5333,"6w,",5,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5334,"4d,",6*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5335,"5n,",5,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5336,4,b39,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5337,c4+,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5338,"6w,",4,b37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5339,"6d,",5,b38,b2,f1,f1,f1,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5340,4+,s1,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5341,"4+n,",5,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5342,4,b38,b3,b3,b2,f3,b2,f1,r2,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5343,4,f18,u1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5344,6+,f28,h2,b2,v^2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5345,"6+d,",5,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5346,"4+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5347,"6x,",6,b38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5348,"4x,",4,s38,b3,b3,b3,b3,b3,b1,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5349,"6d,",5,s2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5350,6,r29,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5351,6,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5352,"4x,",4,b27,f2,f1,f1,f2,b3,b2,f!2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5353,"4+x,",6,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5354,4,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5355,6,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5356,5,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5357,"6w,",6,u17,f-1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5358,4,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5359,6,b29,f2,s2,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5360,"4d,",5,s39,b2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5361,6,b28,b1,f1,f1,f2,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5362,"4x,",5,b38,b3,f1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5363,5,f28,u3,b-1,l2,o2,f2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5364,4,s37,s+2,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5365,"6+n,",5,b38,b1,f2,u3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5366,"4+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5367,4,f19,f2,b2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5368,6,f29,f2,b2,f2,f3,b2,f3,b2,f3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5369,6+,s2,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5370,4,b37,u3,b1,l2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5371,6,b28,f3,s2,f3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5372,4,b27,f1,r2,f1,u2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5373,6,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5374,"4w,",4w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5375,5,b29,b3,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5376,6+,s2,z3,m3,o^1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5377,"4+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5378,c4,f;17,f2,f2,b3,f2,f2,f1,r2,b2,b2,f3,b1,r1,f1,f1,u3*,,,,,,,,,,,,,,,,,,,,,,,
5379,4,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5380,"4x,",6,b28,b1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5381,6,b28,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5382,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5383,4,r18,f1,r3,b+1,l1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5384,5,b27,b2,f2,b3,s2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5385,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5386,"4d,",6w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5387,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5388,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5389,6+,b2,v1,f1,v3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5390,4,s29,f1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5391,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5392,"6d,",5,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5393,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5394,6,b29,f1,f1,f2,b2,f1,u2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5395,4,b38,s3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5396,6,b28,b3,s2,f+3,b2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5397,4,b38,b3,b3,b1,r2,f+1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5398,6,s29,f3,s2,f3,s2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5399,4,s37,b+3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5400,6,b27,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5401,4+,s1,b-3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5402,4,f37,f+1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5403,"6w,",5,b37,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5404,4+,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5405,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5406,6,f28,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5407,6,s28,f1,b2,b2,f2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5408,"6n,",5,b18,f2,b2,b1,b2,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5409,4,f19,f2,f+3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5410,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5411,4,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5412,6,f27,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5413,"6d,",5,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5414,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5415,"4n,",5,f37,b3,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5416,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5417,"4n,",5,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5418,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5419,"6n,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5420,"4d,",6,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5421,"6n,",6,r38,f+1,m2,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5422,"4d,",4,f39,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5423,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5424,6,b28,f3,f3,b3,f2,f3,f1,f1,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5425,"6n,",4,b18,f3,f2,f3,f3,b3,f1,f3,f3,b3,f2,f3,f1,f1,b2,f1,b1,f3,f3,b3,f3d@,,,,,,,,,,,,,,,,,
5426,"4d,",6,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5427,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5428,"4w,",4,f29,f3,b1,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5429,4+,s3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5430,6,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5431,"6n,",5,b28,b1,b2,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5432,5,f38,f3,f2,f3,f3,b2,f2,b2,f3,b2,f2,b2,b2,f3,f3,b3,f3d#,,,,,,,,,,,,,,,,,,,,,,
5433,4,b28,f3,f3,b2,r2,f1,b1,f1,b1,f1,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5434,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5435,"6d,",5,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
