,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
6931,6,b28,b+2,f2,z1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6932,"6n,",4,f19,f;2,s2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6933,4,b27,u1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6934,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6935,6,f27,f1,f1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6936,4,f28,b2,y3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6937,"5d,",5,b28,f1,f2,f2,f3,b3,b3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6938,6,r28,f2,f2,f3,b2,z1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6939,"6d,",5,f28,b1,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6940,4,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6941,4,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6942,"5d,",4,b37,s1,f1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6943,c5,f29,f1,f3,b3,b3,b1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6944,4,b28,b3,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6945,6,s27,r3,b3,b3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6946,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6947,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6948,4,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6949,"c5d,",4,f29,f1,f1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6950,5,b27,f+1,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6951,"6d,",5,b28,b3,s2,f1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6952,"4x,",6,f27,f+1,f1,v3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6953,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6954,4,b37,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6955,5,f28,b3,b3,b3,b2,b3,b3,s1,r2,b1,f2,b3*,,,,,,,,,,,,,,,,,,,,,,,,,
6956,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6957,6,s38,b3,s3,f3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6958,4,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6959,"6d,",4*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6960,4,s28,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6961,"6d,",6,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6962,"6d,",5,b39,b3,s2,b3,b2,b3,b2,b+1,r3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,
6963,6,f29,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6964,6,b28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6965,4,b27,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6966,"6d,",6,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6967,c6,b27,f2,b3,b3,b3,b3,b3,b3,b3,b3,b1,f3,s2,f3*,,,,,,,,,,,,,,,,,,,,,,,
6968,"5d,",6,f28,f2,f3,b2,f2,f2,s2,f3,b3,b3,b3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,
6969,"6d,",4,f18,f3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6970,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6971,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6972,"6w,",5,b28,f2,b3,b3,b1,r1,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6973,6,b28,f2,f1,r2,f3,b2,v1,f3,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6974,6,f27,f1,f3,s1,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6975,"6d,",6,b28,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6976,6,f28,f1,f1,f1,r3,b2,s3,s+2,f1,v3,m3,p2,f3,z1n#,,,,,,,,,,,,,,,,,,,,,,,
6977,"4n,",4,f;17,f+2,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6978,"5d,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6979,"4n,",6,b28,b3,b3,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6980,4,b28,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6981,"4n,",4,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6982,6,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6983,4+,f18,h3,m3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6984,"4d,",4w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6985,4+,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6986,4,f18,f3,b1,f1,f1,f+3,s2,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6987,5,b38,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6988,c6,b28,b1,f2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6989,"6d,",4,b38,b+3,s2,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6990,4,f28,f2,b2,b1,f1,f1,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6991,4,b28,f1,r3,f1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6992,6,b28,b1,f2,f1,f2,b+3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6993,"6w,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6994,6,s28,f+3,b1,h1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6995,"4w,",4,b29,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6996,5,f19,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6997,6,f28,f+3,b2,v1,f3,z3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6998,"4w,",4,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6999,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7000,"4w,",4,f18,r2,f+3,b1,v^1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7001,"6x,",5,f28,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7002,4,f38,b2,b2,b2,f3,b3,f2,f3,b2,f1,f2,b2,f3,b1,f2,f2,b2,f1,f3,s#,,,,,,,,,,,,,,,,,
7003,"4n,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7004,4,f18,f+3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7005,6,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7006,4,f28,b+2,b3,z^1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7007,6,f29,f2,f1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7008,"6d,",6,b37,b3,b3,b3,b3,s3,f3,b1,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,
7009,"4n,",6,r27,f+1,f2,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7010,4,f17,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7011,"4w,",5,b28,b2,f2,b1,f2,b2,b3,b;1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7012,5,f19,f2,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7013,4,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7014,6,b27,b3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7015,"4n,",4+,b1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7016,"4w,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7017,"4d,",6,f19,r3,y1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7018,"6n,",5,f19,r2,f+2,f3,z2,f1,v3,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,
7019,4,b37,b1,l3,o3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7020,6,s28,f+1,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7021,6,f28,y3,s3,b1,v^3,s-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7022,"6d,",6,b29,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7023,"6n,",5,b39,b3,b3,b1,f2,f1,f1,f+3,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,
7024,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7025,"4w,",4,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7026,"4n,",5,f29,f2,b3,b2,f3,b3,b1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7027,"4n,",6,f29,f2,f+3,b3,z1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7028,"c6n,",6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7029,"4n,",5,b38,b3,y2,f3,s2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7030,6,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7031,"4d,",4,b27,f2,f2,f3,b2,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7032,"4d,",4,f28,f+3,s2,o3,b3,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7033,"6n,",5,b39,b1,f2,f1,f2,f1,f1,f3,s3,y3,b-1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,
7034,6,b27,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7035,"5n,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7036,4,r29,f+1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7037,4,b28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7038,"4x,",4,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7039,6,f39,b2,f1,f2,f2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7040,"5d,",6,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7041,4,b38,b2,f1,f1,f2,b2,f3,b3,b1,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
7042,"4x,",6,b29,b3,b+1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7043,6,b29,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7044,"5d,",4,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7045,6,s27,b+1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7046,4,b28,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7047,6,b29,f1,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7048,"6w,",5,b29,f3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7049,"5d,",4,f18,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7050,6,r27,f+3,m2,o1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7051,4,f17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7052,6,f27,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7053,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7054,"4w,",5,b38,b3,s2,f2,f1,f2,f2,f2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,
7055,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7056,5,b37,b+1,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7057,5,f18,f+3,s2,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7058,5,b28,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7059,4,f29,f+3,s2,v1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7060,"6d,",5,b37,s3,f3,b2,f1,f1,f3,b3,b3,b3x@,,,,,,,,,,,,,,,,,,,,,,,,,,
7061,5,f29,b2,b3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7062,6,b1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7063,6,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7064,6,s28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7065,4,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7066,6,b29,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7067,6,f29,f3,b3,f+1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7068,6,s29,f1,f3,s3,b3,s1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7069,5,b39,b3,b3,b3,b2,b2,b2,b2,b2,f2,f2,f1,f1*,,,,,,,,,,,,,,,,,,,,,,,,
7070,"4d,",4,f18,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7071,"6n,",6w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7072,"6n,",5,b39,b3,b3,s3,f3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7073,"6d,",6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7074,4,f28,f1,f2,b3,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7075,6,f29,f3,f1,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7076,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7077,5,b29,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7078,"4x,",4,b39,f2,f2,f1,f1,f1,f1,f2,b3,b2,f2,f3,s3,f3,b2,f1,f3,b3,b2,f1,f1d@,,,,,,,,,,,,,,,
7079,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7080,4,b38,f3,b2,f3,b3,f;3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7081,"c6n,",4,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7082,"4n,",4,b39,b2,f3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7083,"6n,",5,b19,f2,b3,b3,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7084,"4w,",5,r37,s3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7085,6,b27,b3,b2,f2,b3,b2,r3,b2,f1,f2,f2,f3,b2,b3,b3,s3n#,,,,,,,,,,,,,,,,,,,,,
7086,5,b28,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7087,"6w,",4,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7088,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7089,"4w,",6,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7090,"4x,",4w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7091,"c6d,",4,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7092,6,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7093,6,b37,b3,b3,b3,b1,f1,f2,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7094,4+,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7095,"4w,",5,b38,b3,b2,f1,f1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7096,6,f27,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7097,5,b29,b3,s3,f1,r1,f+2,b3,z^3,s-1,v#,,,,,,,,,,,,,,,,,,,,,,,,,,,
7098,4,b29,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7099,4,f28,f3,b3,f3,b3,f1,f2,f2,b1,f1,f3,b3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,
7100,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7101,6,m38,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7102,"4n,",5,b17,f1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7103,"6d,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7104,4,b29,f2,f2,b2,l2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7105,4,f29,f1,f1,f3,b1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7106,4,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7107,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7108,4,b38,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7109,6,b38,b3,b2,f2,f2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7110,6,r38,b3,s2,f3,s3,b3,b2,b3,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7111,"6d,",5,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7112,"4x,",4,b38,b3,b2,f3,b3,b3,b2,b2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,
7113,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7114,4+,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7115,"6n,",5,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7116,"6d,",6,b28,b2,b3,s2,f+3,b1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7117,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7118,6+,s1,v1,f2,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7119,6,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7120,c4,b28,f1,f2,f3,s3,f;3,m2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7121,4,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7122,"4n,",5,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7123,"4n,",6+,b3,k2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7124,"6d,",5,m1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7125,"6n,",5,b28,b2,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7126,c4,b29,f1,f2,f;3,b1,f1,f3,b3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7127,6,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7128,5,b28,b2,f2,s3,f2,b2,f1,f1,f1,f1,f3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,
7129,"4x,",4,f28,f3,b2,f2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7130,"4n,",6,f28,f1,f3,b2,f2,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7131,"6d,",4,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7132,4,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7133,"4n,",5,b29,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7134,"c4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7135,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7136,c4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7137,"4+d,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7138,4,f28,f2,b3,b3,b2,f2,f2,b3,b1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
7139,4+,b37,i2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7140,4,f29,b2,b3,b2,f2,b2,b1,f1,f1,f2,b2,b3,b1,r2,f+3x@,,,,,,,,,,,,,,,,,,,,,,
7141,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7142,6,b37,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7143,6,r3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7144,6,b29,f1,f1,f1,f1,f2,f1,f3,b2,f3,b3,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,
7145,4,b37,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7146,"4w,",4,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7147,6,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7148,4,r29,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7149,6,f28,f3,s3,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7150,4,f19,f2,f3,b3,f2,b1,f2,f2,f2,b3,b3,b;2,f1,f1,f2,b1,f3,b3,f3,s2,f3w@,,,,,,,,,,,,,,,,
7151,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7152,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7153,6,f29,f2,f1,r1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7154,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7155,"6d,",4,f38,s2,f+3,b3,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7156,"4n,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7157,"6d,",5,b29,f1,r1,f1,r1,f1,r2,f1,r1,f1,r2,f3,s2,u3,s-3w#,,,,,,,,,,,,,,,,,,,,,
7158,"4n,",4,b28,f+3,s3,z^3,b-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7159,6,b37,b+1,f;1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7160,6+,s3,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7161,6,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7162,"6d,",6,b28,b1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7163,"4n,",4,b38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7164,4,f28,b3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7165,"4n,",5,r37,b+1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7166,4,b29,f1,r2,f+3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7167,"c6x,",6,b28,b;3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7168,c4,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7169,"6n,",4*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7170,5,b39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7171,"6w,",6,f28,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7172,4,f19,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7173,"4n,",6,f29,f3,b3,b3,f3,b3,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7174,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7175,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7176,"4w,",6,b+38,s2,v3,m3,b3,s;3,b-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7177,"6w,",4,b38,b3,b3,b3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7178,"4w,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7179,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7180,"5n,",4,f39,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7181,"4+w,",6,f29,b2,f1,f1,f1,f2,f1,f2,f1,f2,f1,r1,f1,f1,f3w@,,,,,,,,,,,,,,,,,,,,,
7182,"6w,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7183,4+,b27,i1,f2,v#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7184,"6d,",4,f38,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7185,4,b38,f+3,m#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7186,6,m29,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7187,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7188,"4w,",5,b28,b2,s2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7189,4,b37,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7190,"6n,",4,f28,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7191,4+,b3,z1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7192,c6,m3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
