,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
2632,"4d,",6,f28,s28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2633,4,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2634,"4n,",6,s!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2635,4,b27,f18+,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2636,6,s28,f17,f18,f28,b28,b29,f38,b39,s37,s29+,f39*,,,,,,,,,,,,,,,,,,,,,,,,
2637,"4n,",6;d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2638,"6+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2639,"6n,",4w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2640,4+,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2641,"6n,",5,b28,f38,b28,f;18,l3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2642,4,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2643,4,b27,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2644,6+,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2645,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2646,4,f28,b28,f19,f27,f18+,f1,v37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2647,6,f17,f19+,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2648,6,s!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2649,"4n,",6,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2650,"6d,",4,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2651,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2652,"0e,",6+,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2653,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2654,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2655,"6x,",4,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2656,"4n,",6,f27,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2657,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2658,4,s!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2659,6+,b2,v38,m39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2660,"4w,",5,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2661,"6n,",5+,b2,z19,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2662,4+,s1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2663,"6n,",c4,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2664,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2665,4,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2666,4,b29,f18,f17,f38,s27,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2667,"6n,",4,f39,b38,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2668,"6n,",5,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2669,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2670,"6n,",6+,s27,u17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2671,"4n,",4,b29,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2672,6+,s!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2673,"4n,",6+,f2,v39,b38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2674,6+,s2,f*18,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2675,"4w,",4,b29,f27,f19+,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2676,4,f29,f19,f28,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2677,4,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2678,"6d,",5,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2679,6,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2680,"4w,",4,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2681,"5n,",5,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2682,5,r18,f+3,m2,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2683,"4x,",4,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2684,"4n,",4,b38,f3,b3,f1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2685,4,b18,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2686,"4d,",4,f38,f1,b1,f1,b2,b2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,
2687,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2688,5,b28,f3,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2689,"4w,",5,f29,f3,f3,f3,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2690,"6n,",5,f18,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2691,"4n,",4,f28,b+1,r3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2692,"4n,",5,b27,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2693,4,f29,f1,f1,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2694,"6n,",5,f19,b3,b3,f3,b+1,b2,z2,l1,o3,l2,o1*,,,,,,,,,,,,,,,,,,,,,,,
2695,4,b1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2696,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2697,5,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2698,5,f29,f2,f3,s2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2699,"4w,",5,b38,b3,f3,b3,f3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2700,4,b17,f+3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2701,6,b17,f1,b2,f1,b2,f2,b2,f3,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,
2702,4,b28,f1,b1,f1,b2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2703,4,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2704,4,b28,b3,f2,f3,r2,f3,f3,f3,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,
2705,4,f37,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2706,"4w,",4,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2707,"4d,",4,f38,b2,f3,b2,f2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2708,"6w,",4,b18,f2,f3,f2,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2709,"4d,",5,b27,f3,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2710,4,b27,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2711,5,b28,f2,b2,f1,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2712,4,b18,f2,f2,f1,b2,f1,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2713,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2714,"6w,",6,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2715,"4x,",4,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2716,5,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2717,4,s28,f3,s1,f1,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2718,"4w,",4,f17,b2,b2,b2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2719,"4d,",5,f18,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2720,"cc6w,",5,f18,b1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2721,"6d,",5*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2722,4,b18,f1,s2,b3,f3,b2,b2,f2,b1,f2,f2,b3w@,,,,,,,,,,,,,,,,,,,,,,,
2723,"4w,",4,f37,b3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2724,"6n,",4,b17,f1,b2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2725,5,b27,f2,b2,f3,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2726,4,b17,f1,b2,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2727,"5n,",5,b1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2728,4,b38,f3,b2,b2,b3,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2729,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2730,6,f28,f3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2731,6,s38,f+1,f2,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2732,5,f29,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2733,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2734,"4w,",4,b19,f1,b2,f2,f2,b3,f3,b3,f3,b2,b2,f1w@,,,,,,,,,,,,,,,,,,,,,,
2735,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2736,4,b29,f2,f2,b3,f3,b3,f3,b2,f3,s2,f3,s2,f3*,,,,,,,,,,,,,,,,,,,,,,
2737,6,s38,f3,f3,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2738,6,s28,f3,b2,b2,f1,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2739,5,r18,f1,f1,b2,b1,b1,f1,b2,f1,b2,b1w@,,,,,,,,,,,,,,,,,,,,,,,,
2740,6,s28,f1,f2,f2,f1,b2,b1,b1,f1,b1,f3n@,,,,,,,,,,,,,,,,,,,,,,,,
2741,"5n,",4,f28,f2,b3,f3,b3,f3,b+1,b2,i1*,,,,,,,,,,,,,,,,,,,,,,,,,
2742,4,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2743,5,r29,f3,b1,b1,f1,b1,f1,b1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,
2744,4,b17,f1,s2,f3,f3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2745,"6d,",5,b27,f3,f3,b2,f3,b2,b1,f1,b2,b2,f3,s2,b1,f1,b3,s3n#,,,,,,,,,,,,,,,,,,
2746,4,b17,f1,b3,b3,f3,b2,b1,f2,f1,r#,,,,,,,,,,,,,,,,,,,,,,,,,
2747,5,b28,f2,f3,f3,f2,f2,b1,f1,b2,b2,b2,f2,b1,f2n@,,,,,,,,,,,,,,,,,,,,,
2748,"5n,",6,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2749,4,s39,f3,b@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2750,6,b27,f+3,b1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2751,"5n,",5,f19,b2,f2,b2,b1,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2752,5,f28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2753,5,f27,f+1,b2,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2754,"6d,",6,b29,f2,b1,f2,b2,b1,b2,b+1*,,,,,,,,,,,,,,,,,,,,,,,,,,
2755,4+,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2756,"4n,",4,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2757,"6d,",c4,b19,f1,b1,f3,f3,b3,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,
2758,5,s27,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2759,"4n,",4,f28,b1,f1,b2,b3,f3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,
2760,"4n,",5,b28,b3,b2,b3,s2,f3,b3,f3,b2,b2d@,,,,,,,,,,,,,,,,,,,,,,,,
2761,4,s38,f3,b2,b1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2762,"6w,",5,f17,b1,f1,b3,b2,f2,f2,b2,b1,b1,f1,b2,b2d@,,,,,,,,,,,,,,,,,,,,,
2763,"6n,",4,f28,f2,f2,b1,f1,b2,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,
2764,"5d,",4,b27,f2,s2,f+1,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2765,6+,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2766,"6d,",4,b17,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2767,"4d,",5,b37,b3,f3,b3,f3,b3,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,
2768,4,b19,f2,f;3,b1,b1,f2,f3,b3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,
2769,4,f38,b2,b3,b3,f3,b2,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2770,6,s28,f1,f2,f3,b2,b1,f2,f3,b3,f1,f1,s2,b2,b1,f1,b1,f3w#,,,,,,,,,,,,,,,,,,
2771,4,b29,f2,f+1,b2,v2,f3,z#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2772,4,f18,b1,u+1,s3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2773,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2774,5,f29,f2,f3,f2,b+1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2775,6,b28,f1,b1,f1,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2776,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2777,"6d,",6,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2778,5,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2779,5,b38,f2,b2,f3,f2,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2780,4,r28,f3,b1,b1,f1,b1,f3,f3,b3,f2,f1,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,
2781,4,s39,f3,b1,b1,f1,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2782,"4w,",5,b29,f2,f2,b3,b1,b3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,
2783,6,f18,f1,r2,f+;3,b3,v2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2784,5,b1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2785,"4d,",4,b28,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2786,"6d,",5,b38,b2,f3,b;2,f3,b1,b2,b2,f1,f2,f3,b1,b1,f1,b2,b2,b1,f1d@,,,,,,,,,,,,,,,,
2787,4,b28,b2,b2,b1,b1,f1,b1,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788,"4w,",4,f38,f1,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2789,4,b28,f2,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2790,5,s1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2791,"5d,",4,b27,f+1,f1,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2792,6,s27,f+1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2793,5,f18,b1,f1,b1,f2,f2,b3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,
2794,4,b18,f+1,s2,z1,b3,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2795,4,f38,b2,b2,b3,r3,y+1,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2796,4,b17,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2797,"4d,",5,b37,b3,f3,y1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2798,5,f27,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2799,4,f237,f3,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2800,5,b38,f1,f1,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2801,5,f18,b1,r2,f+3,m3,o2,f2,f3,b3,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,
2802,4,f18,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2803,"4d,",4,b28,f3,b2,b2,b2,f1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,
2804,5,b27,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2805,4,f18,f1,f1,b1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2806,4,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2807,4,b37,f+1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2808,"5n,",4,b18,f3,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2809,4,f38,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2810,"4d,",4,b19,f1,f3,b2,f+1,f2,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,
2811,"4n,",5,b28,f2,f3,f1,s2,f+3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,
2812,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2813,6,s29,f1,b3,b1,b3,b3,f3,y2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
2814,"4w,",4,b17,f2,b2,f1,b3,b3,f3,b2,b+1,r2,z2n@,,,,,,,,,,,,,,,,,,,,,,,
2815,"6x,",4,f17,r1,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2816,4,b28,f1,b2,f+1,b2,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2817,"4n,",4,f38,f2,b1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2818,"4w,",4,b27,b3,f3,b1,b2,s1,y+3,s3*,,,,,,,,,,,,,,,,,,,,,,,,,,
2819,"6w,",5,b28,f2,b1,f1,b2,f3,r2,f1,m2,o=2n@,,,,,,,,,,,,,,,,,,,,,,,,
2820,"4w,",4,b;18,f2,f2,f1,b2,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2821,6,b28,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2822,5,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2823,5,f27,f1,f2,b1,r3,f+3,b1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2824,6,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825,"6n,",4,f18,f1,r1,f+3,m#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826,"6d,",4,b17,r2,r+3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2827,"4d,",4,f38,f3,f2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2828,4,b17,f+2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2829,4,f37,b2,b1,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2830,"4d,",4,b28,f3,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2831,5,b28,f2,b3,b2,b1,f1,b1,f3,f2,y@,,,,,,,,,,,,,,,,,,,,,,,,,
2832,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2833,"6w,",4,b37,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2834,6,b38,s3,f+1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2835,"4n,",4,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2836,5,s28,f3,b3,b3,b3,b3,b3,s3,f3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,
2837,"6n,",4,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2838,6,s28,b3,b1,f2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2839,5,s39,b3,b3,b3,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2840,4,f27,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2841,6,s29,f2,b3,b3,b3,b2,b1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,
2842,4,m27,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2843,"4w,",5,f28,f1,f1,f2,b2,f1,f2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,
2844,"4n,",6,f27,f2,f3,b3,b3,b3,s2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,
2845,"4w,",5,b29,b2,s3,b1,f1,f3,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,
2846,c6,f27,f+1,l1,o3,m2,o1,l1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2847,4,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2848,"6w,",4,b28,f3,s3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2849,6,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2850,"4n,",4,b38,b3,s3,b3,b3,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2851,6,s38,b2,b2,b2,f;1,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2852,4,s27,f+1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2853,6,s18,f3,s2,j+3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2854,"5n,",6,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2855,4,r3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2856,"6d,",4,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2857,"6n,",5,b28,b1,f3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2858,4,b38,b3,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2859,4,f37,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2860,"6w,",4,b38,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2861,6,s17,j+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2862,6,r28,f3,s3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2863,6,s28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2864,4,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2865,"6d,",4,f28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2866,"4w,",4,b28,f1,f1,f1,f2,f1,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,
2867,"4w,",5,b28,b3,s2,f3,s3,f+1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,
2868,"6w,",6,f28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2869,"c4w,",4,f27,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2870,"4n,",6,f38,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2871,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2872,5,b28,f3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2873,4,f37,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2874,4,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2875,4,r28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2876,"6d,",4,b28,f3,b3,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2877,6,s28,f1,f2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2878,"4n,",4,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2879,6,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2880,5,s28,f+3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2881,"4n,",6w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2882,5,s28,f1,f2,b3,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2883,"6n,",5,b28,b2,b3,b3,b3,s3,f3,b2,f2,b2,f1,f1,f1,f1,f2,b2,b3,b2,f3*,,,,,,,,,,,,,,,
2884,"6n,",4,b38,b3,s2,u3,s3,b3,s2,f+1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,
2885,6,b28,f1,f1,f+3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2886,"4n,",6,f38,b3,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2887,"4n,",5,b27,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2888,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2889,6,s29,f1,f2,f2,b3,f2,f2,f3,b3,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,
2890,4,b18,f1,l1,o=2,b2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2891,6,s38,f1,r1,f1,f1,f2,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2892,"4x,",4,b37,b2,b2,b1,r2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2893,6,s28,f1,f1,f3,b3,b2,f3,s3,f3,b2,f2,f1,f2,f3,y3,b1,l2,v3*,,,,,,,,,,,,,,,,,
2894,"5n,",5,f38,s1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2895,4,f18,f2,b2,f2,f2,f2,b3,b3,s3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,
2896,4,b38,f3,s2,j+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2897,4,f28,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2898,"6d,",6,f38,b3,s2,f+1,l1,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2899,4,f18,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2900,6,f28,f1,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
