,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
6107,4,f29,b38,s39,b38,s38,b38,b29,f29,f28,b19,f27,f37,s38,s18,f19,f29,f28,f19,f#,,,,,,,,,,,,,,,,
6108,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6109,"6w,",6,s29,f18,f19w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6110,5,b!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6111,c5,b28,f39,b28,f39,s27,f+38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6112,"6n,",6,r38,f18,r1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6113,4,r17,r-18,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6114,4+,s2,v17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6115,"4n,",6,f29,f27,f38,b27,s2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6116,"6d,",4,b39,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6117,4,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6118,"4w,",5,b18w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6119,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6120,4,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6121,"6n,",6,b29,f39,b18w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6122,6,s27,b+38,b2,v19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6123,5,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6124,4,f!27,f+28*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6125,6,f28,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6126,"6n,",6,b18w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6127,6,s37w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6128,5,r3#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6129,"4+d,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6130,"6n,",c4,b39,b;19,r17,r38,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6131,"6n,",6+,m2,z37,m27,o17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6132,5,s39,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6133,6,f29,f18,f18,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6134,4,r28,b+38,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6135,4,b29,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6136,5,s28,f+38,b3,z19,f17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6137,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6138,4,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6139,"4x,",5,b39,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6140,4,b38,b39,b18,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6141,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6142,"4n,",5,b3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6143,6,b28,f28,f19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6144,5,s37,y-37w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6145,4,f29,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6146,4,b27,f28,f19,f27,s29,b3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6147,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6148,4+,b37w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6149,6,b18,f18,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6150,4,b27,b+29,f1,v^37,m-29,t1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6151,6,b28,f28,f;19,f28,f28,f39,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6152,5,b39,b39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6153,"6n,",6,b27,f18,f28,f+39,b;2,z17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6154,4,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6155,4,r17,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6156,6,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6157,"4x,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6158,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6159,4,r19,f19,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6160,"4n,",4,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6161,"6n,",6,b18,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162,4,s2,j=+18,l29,o=2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163,"6n,",6,f29,f27,f39,s38,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6164,6,r28,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6165,"6n,",4,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6166,"4+w,",4+,b27,i^27,f-1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6167,"6d,",6,b28,f38,m#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6168,"6d,",4,b28,f18,f19,f38,s28,f+19,l3,o37,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,
6169,4,r3#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6170,"4d,",5,b38,f18,r29,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6171,"6d,",6,b27,f28,f19,f17w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6172,4,b39,b29,f38,b29,f28,f19,f19w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6173,"6d,",5,r29,f39,b38,f28,f29,f18,f19,f29,b39w@,,,,,,,,,,,,,,,,,,,,,,,,,
6174,6,r3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6175,"6w,",6,b27,f28,b39,b28,f+39,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6176,4,b37,b28,f29,f19,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6177,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6178,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6179,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6180,4,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6181,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6182,"6d,",5,b1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6183,"5n,",6,f29,f37,s27,f+18,f3,z#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6184,6,l37,o37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6185,4,f29,b28,s29,b38,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6186,"4n,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6187,"4n,",6,s39,b38,s38,s18,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6188,4,s27,f-19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6189,"4n,",5,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6190,4,b29,f38,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6191,"4n,",5,b27,b39,b28,b29,f39,s37,b-29,l39w#,,,,,,,,,,,,,,,,,,,,,,,,,,
6192,"4w,",6,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6193,"c4n,",4*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6194,"6d,",6,b28,b29,f28,f38,s38,b+19,l#,,,,,,,,,,,,,,,,,,,,,,,,,,,
6195,5,b29,f18,f28,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6196,"6n,",6,s27,b+3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6197,"4+w,",4,b28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6198,"4n,",4,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6199,4,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6200,c5,f29,b29,f18,f19,f19,f28,b38,b29,b38,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,
6201,5+,b2,z28,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6202,"6d,",5,f17,f28,b37,b39,b29,b39,s39,b28,s29,f29,f18,f38,s39,b2d@,,,,,,,,,,,,,,,,,,,,
6203,"4+x,",4+,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6204,"4w,",6+,b2,v17,r1,v38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6205,6,f37,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6206,"6n,",5,b29,f+38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6207,5,s28,f+38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6208,"6d,",5,b39,s37,b+19,f1,v^27*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6209,6,r28,f28,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6210,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6211,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6212,4,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6213,6,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6214,4,b37,b19,r28,f+39,b18w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6215,"4n,",4,f17,f+39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6216,"6n,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6217,4,r18,f18,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,"4n,",4,b29,b29,f19,f38,b27,f28,f29,f19,f18,f;19,f29,s39,b28,f19,r27,r+39,b18*,,,,,,,,,,,,,,,,,
6219,4,r29,f19,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220,"4n,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6221,4,r18,f19,f28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6222,4,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6223,4,r17,f-39,m3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6224,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6225,"4n,",6,b17,f+19,f39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6226,"4x,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6227,"6n,",6,b28,f28,b28,f19,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6228,"4+w,",4+,b3,z27,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6229,4,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230,4+,b2,v1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6231,6,s27,u-17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6232,"6d,",5,b29,f28,f19,f18,f39,b29,f38,b39w@,,,,,,,,,,,,,,,,,,,,,,,,,,
6233,"4d,",6,s29,f28,b39,b38,b27,f28,f29,f19,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,
6234,4,b19,r18,f+3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6235,"6n,",6,b17,f19,f28,f28,b38,s29,b39,b29,f39,s39,b37,s38,b;17*,,,,,,,,,,,,,,,,,,,,,
6236,"4x,",4,b28,f17,r37,f-39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6237,6,s17,f-17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6238,"4x,",5,b28,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6239,"5d,",5,b39,f38,b28,f39,b29,f38,b+37,m28,o=37*,,,,,,,,,,,,,,,,,,,,,,,,,
6240,6,r27,f+18,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6241,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6242,6,f28,f1,f1,f1,f1,f3,b3,f3,b3,b3,b3,b1,f2,f3,b3,b3n@,,,,,,,,,,,,,,,,,,,
6243,"4x,",4,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6244,4,b28,f1,r1,f+3,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6245,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6246,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6247,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6248,"4d,",6,b29,f3,b3,b3,b3,b3,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,
6249,"6n,",4,b38,b1,r1,f+1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250,6,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6251,4,b39,b3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6252,4,f18,f1,f3,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6253,"4n,",5,f18,f3,b1,r2,b3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6254,"4w,",5,b28,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6255,"6w,",5,b28,b1,f1,f1,f1,f1,f+3,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,
6256,"6d,",6,b27,b1,f3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6257,6,r38,b+1,r2,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6258,"6w,",4,f27,f3,s3,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6259,4,b28,f1,f1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6260,4,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6261,"4w,",4,b37,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6262,4,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6263,4,f18,f1,r1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6264,"4d,",6,f28,f3,s2,f1,f2,f3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,
6265,"6n,",5,b38,b3,s3,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6266,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6267,"4d,",6,f38,b3,s2,f+1,l1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6268,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6269,"6w,",4,f18,f2,b3,b1,f1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6270,6,r27,f+3,b3,z1,f3,z^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6271,4,r28,f3,b3,b3,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6272,"6d,",6,f28,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6273,6,b28,f+1,f3,z3,s1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6274,5,r1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6275,4,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6276,"4d,",4,b38,b3,b2,f3,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6277,4,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6278,"6x,",5,f18,f3,b3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6279,5,b28,b3,b3,b1,f1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6280,4,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6281,6,s38,f2,f2,b3,b1,f3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6282,"4x,",4,b38,b3,b1,f2,b2,b2,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,
6283,4,r28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6284,"6d,",4,b28,f1,f2,f3,b2,b2,b3,b2,f3,b3,f3,b3w#,,,,,,,,,,,,,,,,,,,,,,
6285,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6286,6,r27,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6287,4,f29,f3,b3,b3,b1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6288,"4d,",6,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6289,"6d,",4,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6290,4,b29,f1,f1,r2,k3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6291,6,b28,f+3,b3,z1,f3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292,"4n,",5,f28,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6293,4,f18,f2,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6294,6,f28,f1,f3,s3,b3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6295,"4w,",5,b38,b3,b3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6296,6,f29,b2,f2,b2,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297,"4n,",5,b38,b2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6298,c4,b28,f3,s3,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6299,4,f;18,f1,f3,b2,f+3,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6300,4,b37,b+3,b1,v1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6301,6,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6302,4,s27,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6303,4,r38,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6304,"6n,",4,b37,s3,f1,r2,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6305,"4w,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6306,4,b38,f1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6307,c6,b28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6308,4,b28,f3,b2,f1,f1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6309,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6310,6,f27,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6311,6,b27,f1,f1,f1,f1,f3,b3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
6312,6,f38,f3,b3,b2,b2,f1,f1,f2,b2,f3,b3,f1,f1,f1,f2,b3,b3,b1,f1,f3n@,,,,,,,,,,,,,,,
6313,6,b27,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6314,"4d,",5,b38,b2,f1,f1,f1,f3,s2,y1n@,,,,,,,,,,,,,,,,,,,,,,,,,,
6315,4,f18,f2,b2,f1,f1,f2,f1,f2,f1,f2,f2,b1,f2,b3w@,,,,,,,,,,,,,,,,,,,,,
6316,6,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6317,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6318,6,f28,f1,r2,f+1,r3,z3,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6319,6,b29,b2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6320,"4n,",4,b38,b2,f1,f3,b3,s3,f1,f1,f1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,
6321,4,f18,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6322,"4d,",5,b37,s3,f+1,l3,o=1,r1,f3,b3,b2,f1,f2,b2,b3w@,,,,,,,,,,,,,,,,,,,,,
6323,"4n,",4,f18,r3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6324,6,f28,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6325,6,b28,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6326,6,f28,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6327,"6n,",6,b37,b1,f1,f+3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6328,"4w,",4,b38,b3,b3,b,f1,f2,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
6329,"4n,",6,b38,b3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6330,"6w,",5,b28,b2,b2,f3,s3,f+1,l2*,,,,,,,,,,,,,,,,,,,,,,,,,,,
6331,"4n,",5,b28,f3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6332,"4w,",5,f18,f2,f3,b3,b3,f3,b2,f1,f1,f3,b3,b3,b3,b2,f3,b3,s3,b2,f1,f1,f3,b2,b1,f3,b3,s3w#,,,,,,,,
6333,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6334,6,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6335,"6w,",6,b28,b1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6336,4,b38,b1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6337,6,b37,b3,b;2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6338,"4n,",5,b37,b+3,s2,z1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6339,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6340,6,f18,f1,f1,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6341,c6,s37,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6342,4,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6343,c4,r17,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6344,"4d,",4,b37,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6345,4,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6346,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6347,c4,r18,f+3,m2,f2,r2,f+3,b3,z2,r3,z1*,,,,,,,,,,,,,,,,,,,,,,,,,
6348,4,s28,j+1,r3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6349,6,f29,f19,b27,f29,b29,f18,s19,f37,f37,f+29,b3n#,,,,,,,,,,,,,,,,,,,,,,,,
6350,"4n,",5,f28,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6351,5,s28,f+18,s3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6352,"5n,",5,b28,f39,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6353,6,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6354,"6d,",6,f28,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6355,"4w,",4,f27,s19,s1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6356,"6w,",6,f18,b18,s18,s17,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6357,4,r29,f17,s29,f38,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6358,5,b29,b28,f19,b39,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6359,"4w,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6360,6,f28,f39,f28,f18,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6361,"5n,",4w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6362,5,b27,f+19,s27,f-38,l2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6363,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6364,"6n,",4,b28,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6365,5,s29,f38,f27,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6366,"6d,",5,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6367,"4q2n#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6368,6,r28,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6369,"4n,",5,f28,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6370,6,r29,f17,s28,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6371,4,r27,s+18,b1,z3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6372,"4n,",5,f2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6373,"6n,",5,f27,s19,b27,f38,f28,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6374,5,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6375,"4w,",5,b37,f1,s17,s17,s+19,m1,o37,f27,h^17*,,,,,,,,,,,,,,,,,,,,,,,,,
6376,6,f17,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6377,4,f29,b19,s18,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6378,"4d,",5,s18,b17,s19,f17,s17,s+27,b2,v18*,,,,,,,,,,,,,,,,,,,,,,,,,,
6379,5,s28,f+38,f18w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6380,"5d,",5,f29,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
