,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
5082,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5083,6,f17,f+28,l3,o27*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5084,4,f28,s28,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5085,"4n,",4,b38,f38,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5086,"6w,",5,f17,f18,f18,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5087,6,f19,f39,b38,s29,f38,b17,f38,s39,b39,f38,b39,s18,f18,f29,b38,b38,b38,s29,f17,f18,f17,f38,b39,s38,f18,f18,f2d@,,,,,,,,,,,,,,,,,
5088,4,f28,b+38,s3,z19,l3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5089,4,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5090,6,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5091,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5092,"6n,",5,f18,f29,f28,f18,r28,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5093,"6d,",4,b39,f38,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5094,"4n,",6,b38,f38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5095,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5096,4,r29,b39,s29,f18,f28,f38,s38,s29,f38,b37w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5097,4,s27,f-19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5098,"6w,",6,b29,f28,f19,f19,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5099,"4n,",4x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5100,4,f28,f17,f28,b38,s38,f38,b17w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5101,"4n,",5,f27,f19,f18,f19,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5102,"4n,",5,b39,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5103,4,b!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5104,6,b27,f+37,b39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5105,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5106,6,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5107,5,f27,y17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5108,5,b38,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5109,5,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5110,"c4n,",5,r29,f18,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5111,5,f28,f29,b38,f38,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,4,b29,f39,b38,f39,b28,f18,f19,f37,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5113,6,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5114,"6n,",5,b38,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5115,6,b28,f+38,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5116,4,f39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5117,"6n,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5118,"6w,",6,f28,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5119,5,s39,f+19,l1,o38,m2,o37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5120,5,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5121,"5n,",4,f39,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5122,5,s2d9,b38,f37,b29,f19,f17,f19,f19,f19,f17,f17,f18,f37,b29,f;17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5123,"6w,",5,f28,f+19,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5124,"6d,",4,f17,f29,b29,s39,b39,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5125,"6d,",5,f19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5126,6,b27,f38,b39,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5127,4,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5128,6,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5129,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5130,4,f28,f+28,m2,o19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5131,"c5d,",5,f38,b39,s28,b39,f18,f28,s+39,m39,f38,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5132,c6,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5133,5,f27,f+19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5134,"5d,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5135,"6d,",4,f28,b38,s2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5136,4,r27,f-38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5137,4,b28,f+39,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5138,6,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5139,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5140,6,b28,f2,b2,b1,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5141,"6w,",4,b38,b3,s1,f2,f1,f1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5142,4,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5143,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5144,"6d,",6,b38,b2,f2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5145,6,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5146,6,s1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5147,4,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5148,4,f29,b2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5149,4,f;18,f2,b1,f1,f1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5150,"4n,",4,b37,b3,b1,f1,f1,f2,f1,f1,f1,f1,f2,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5151,4,f18,f2,b3,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5152,"4x,",5,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5153,"6n,",6,b28,f2,b;1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5154,6,b37,b3,b3,b3,b3,b3,b3,b1,f2,b1,r2,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5155,4,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5156,"4d,",5,b28,b1,f1,f1,f2,b2,b1,f1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5157,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5158,6,b19,f2,f;1,f3,s2,f3,b2,f1,f1,f1,f1,f3,b3,b2,f1,f2,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,
5159,6,f28,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5160,"6d,",4,f28,b3,s3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5161,6,f37,b+3,b1,v1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5162,6,s28,f3,b2C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5163,4,b38,f3,s2,f+3,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5164,"4n,",4,f28,f2,b1,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5165,c6,f17,f1,f2,b1,f1,f3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5166,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5167,6+,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5168,"6x,",6,b28,b3,b3,f3,b3,f1,f1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5169,6,f38,b1,f1,f3,b2,s1,f3,b3,b3,f3,b3,f3,b2,f1,f1,f1,f3,b1,f1,f1,f1,f2,b1d@,,,,,,,,,,,,,,,,,,,,,
5170,4,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5171,"6w,",6,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5172,"4d,",4,b38,f1,f3,b3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5173,"4d,",4,f28,b1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5174,4,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5175,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5176,"6n,",4,b28,f2,f1,f1,f2,b2,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5177,5,b1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5178,"4d,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5179,4,r27,j3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5180,"6w,",4,b28,f2,f1,f2,f1,f1,f1,f1,f3,b2,b3,b2,f1,f1,f1,f1,f1,f1,f1,f3,s2,f3*,,,,,,,,,,,,,,,,,,,,,
5181,"4n,",4,f28,f2,b2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5182,4,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5183,6,b18,f1,f1,f2,f1,f1,f2,b3,b2,b+3,s2,v1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5184,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5185,4,f28,f1,r2,f1,r1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5186,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5187,"4d,",4+,b28,v1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5188,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5189,6,f28,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5190,4,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191,4,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5192,"4d,",4,b38,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193,"6d,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5194,"4n,",4,b38,b3,s1,f1,f2,f3,s2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5195,4,f17,r3,b+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5196,"4d,",4,b38,b2,f2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5197,6,b28,f2,f1,f1,f1,f2,y1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5198,c6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5199,6,s37,b-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5200,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5201,"4d,",6,b37,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5202,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5203,"6d,",4,f;18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5204,"4d,",6,f28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5205,"6d,",c5,b18,f2,f3,b3,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5206,6,f38,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5207,"c4w,",6,b37,y1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5208,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5209,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5210,4,b27,f+1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5211,4,f;27,s+2,m3,o2,f1,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5212,6,f29,f1,f3,s2,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5213,4,f18,f3,b1,f1,f3,s2,u3,s3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5214,4,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5215,4,s18,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5216,"6w,",6,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5217,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5218,4,f18,f3,b3,b+1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5219,"4n,",6,r28,f+3,b1,v^1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5220,4,r28,k+3,m3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5221,6,f28,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5222,"6w,",5,f27,f+1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5223,4,b37,b2,b3,b2,y1,r2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224,6+,s38,o1,l2,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5225,4+,b28,j2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5226,6,b28,f+3,b1,v^1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5227,"6d,",4+,b27,h1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5228,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5229,"6n,",6w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5230,6,b28,b3,b2,f1,f2,f1,f2,b2,b1,f1,f1,f1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5231,4,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5232,4,r18,f1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5233,6,f28,f1,f1,f2,b1,r2,f1,f1,f3,b3,b1,f1,f3,b3,b3,s2,f3,s2,f1,f1,f1,f1,f3d#,,,,,,,,,,,,,,,,,,,,,
5234,6,b29,b;1,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5235,"4d,",4,b28,f1,f1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5236,4,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5238,"6d,",c4,b18,r2,f+3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5239,4,f28,b2,s2,f1,f3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5240,5,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5241,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5242,6,f18,f3,b2,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5243,"6n,",4,f19,f2,b3,b2,f1,f1,f2,r3,s+1,f2,v3,m3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5244,6,f27,y1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5245,4,f28,f3,b3,b3,b1,f1,f1,f1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5246,"4n,",4,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5247,"6d,",6,b27,b+3,b3,b2,f1,f1,f3,b3,y1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5248,6,r27,f+1,l1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5249,"6d,",5,b38,b1,f1,f1,f1,f1,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5250,4+,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5251,"6d,",4*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5252,"6w,",5,b29,b28,b39,b39,f38,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5253,4,b37,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5254,"4n,",6,b28,f29,f28,f18,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5255,5,f27,f18,f29,b28,s38,s38,s38,s19,f19,f28,f28,b38,b38w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5256,"4n,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5257,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5258,"6d,",5,b28,b38,s27,f+3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5259,6,f29,f38,b37,b38,b29,f28,f2,f29,b28,b38,b38,b28,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5260,5,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5261,"4n,",5,b38,s38,s18,f29,b29,s29,f37,s38,f+19,f1,v^37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5262,"5d,",5,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5263,5,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5264,6,s39,b38w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5265,6,f38,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5266,"4w,",6,f28,f28,f39,b39,f28,f29,b38,b38,s38,b38,b38,b38,b28,f38,s39,f38,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,
5267,5,b39,f28,b18,f18,f19,f28,f+38,b1,v17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5268,6,b29,f29,f27,f18,f17,f18,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5269,"4w,",4,b28,f37,s39,f18,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5270,c6,b38,s38,b37,s38,s38,s19,f18,f17,f19,f28,f18,r27,f+38,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5271,"6n,",5,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5272,"4w,",5,f19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5273,5,b37,y+27,r-1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5274,"4n,",5,f39,b38,b38,s37,f38,y1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5275,6,f27,f37,b29,f29,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5276,4,f17w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5277,4,b38,f28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5278,6,b29,f38,b38,b29,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5279,"6d,",4,b38,b19,f17,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5280,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5281,4,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5282,6,b29,b28,f+18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5283,"4n,",5,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5284,6,b27,f+39,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5285,5,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5286,6,b39,s28,f+18,l2,o37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5287,6,f29,f38,b28,b37,s18,f18,f28,b38,b3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5288,4,f28,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5289,"6w,",6,b39,b38,b39,b28,f38,b39,s28,f+38,s2,v18,l19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5290,0q2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5291,"6n,",5,f19,f19,f29,f19,f17,f18,f28,b29,f38,b39,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5292,5,s27,f+18,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5293,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5294,4,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5295,6,s18,f+38,b3,z#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5296,6,r1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5297,5,s18,f17,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5298,"4n,",5,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5299,"6n,",5,b38,b39,s39,f39,s39,f38,s19,f39,s27,f+19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5300,"6n,",6,b29,b38,b39,b29,f37,s28,f17,f29,f38,b38,b37,b28,f17,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5301,5,b29,f18,f19,f18,f38,b38,b27,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5302,6,s39,b38,b39,b39,b+37,s18,f17,f39,s39,b38,f39,b39,f29,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5303,6,f27,f+38,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5304,4,f18,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5305,4,s27,u-17,l29,f2,z37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5306,4,f17w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5307,6,f27,f+37,b3,z1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5308,"4w,",5,f28,f19,f28,f18,l2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5309,5,f28,f29,b38,s18,f18,f17,f19,f18,f28,f19,f28,f19,f17,f18,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5310,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5311,"4x,",4,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
