,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
6084,"c6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6085,"c6d,",5,b38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6086,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6087,"4n,",4,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6088,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6089,"4n,",4,f17,r19,f39,b28,f18,f18w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6090,"6n,",6,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6091,4,f29,f39,b29,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6092,4,r28,b+18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6093,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6094,4+,r2,z3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6095,6,r27,f19,l3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6096,6,b19w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6097,6,b29,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6098,c4,b29,f28,f17,f19,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6099,4,r29,b;+38,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6100,"4n,",5,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6101,5+,b2,v27,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6102,6,s28,f38,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6103,4,s37,b39,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6104,c4+,r1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6105,"4n,",4,b29,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6106,6,s29,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6107,4,b29,b18,f+39,m1,o37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6108,"4n,",4,f29,f29,f18,f38,b27,u17,f-39*,,,,,,,,,,,,,,,,,,,,,,,,,,,
6109,"4n,",6,f18,f19,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6110,"6n,",4,f29,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6111,6,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6112,"c6n,",4,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6113,4,b29,f19,r27,f-19,l19,f18,f27,b28,b38,b39,b28,s38,b27,s28,b28,s39,b38,s28,f18*,,,,,,,,,,,,,,,,
6114,6,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6115,"4d,",4,b29,f18,f18,f29,f38,s29,f29,f28,f17,r1n#,,,,,,,,,,,,,,,,,,,,,,,,
6116,6,b28,f18,f19,f39,b28,s39,b39,b19,f28,f18,f18,f29,f39,s39,f+39,s2,v37*,,,,,,,,,,,,,,,,,,
6117,"6d,",5,f27,f18,f29,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6118,4,r28,b38,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6119,6,r39,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6120,"6d,",5,b17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6121,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6122,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6123,"5d,",4w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6124,"4n,",4,b38,b29,f19,r27,u-37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6125,c6,b37,s+38,b2,v17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6126,"6n,",6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6127,4,f27,f+18,r2,z19,l2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6128,4,b38,b+1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6129,5+,b2,z39,b37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6130,4,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6131,"6d,",4,f19,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6132,"5d,",4,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6133,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6134,5,b38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6135,"c6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6136,"5n,",4,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6137,6,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6138,"6n,",4,f29,f28,f18,f18,f39,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6139,"4n,",4,b39,b28,f18,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6140,"4n,",6,b29,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6141,"5d,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6142,"6n,",6w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6143,cc4,r1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6144,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6145,5,b29,f;28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6146,"4n,",6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6147,6,b28,f1@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6148,"4n,",5,b29,f39,b19w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6149,6,b38,s38,b38,s38,f37,s18,f19,f39,b29,s19,f18,f39w@,,,,,,,,,,,,,,,,,,,,,,,
6150,4,b38,b19,f17,f;18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6151,4,f18,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6152,4,b28,b28,b28,s39,b28,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6153,4,f29,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6154,6,f37,b+39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6155,"6d,",5,b28,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6156,4,b29,f39,b29,f39,b28,f+19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6157,5,r19w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6158,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6159,"6n,",5,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6160,"4n,",5,b37,b39,b28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6161,6,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162,"5n,",4,b19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163,"6n,",6,b38,b38,b39,b29,f28,b29,f18,f17,r29,f+18,r2,v37*,,,,,,,,,,,,,,,,,,,,,,
6164,"5d,",5,f28,b+38,b37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6165,"6w,",4,b28,f29,t1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6166,4,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6167,5,b29,f38,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6168,"6n,",6,b38,f18,r37,f-39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6169,"5n,",4,b18w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6170,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6171,6,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6172,6,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6173,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6174,5,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6175,4,s28,f18,f28,f18,f17,f+39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6176,5,f29,f39,b37,s28,f+37,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6177,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6178,"4n,",5,b27,b38,s29,f19,r18,f17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6179,6,f29,f29,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6180,"6d,",5,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6181,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6182,6,r37,b+1,b1,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6183,6,b29,b2,b2,f1,b;2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6184,c4,b29,b1,s1,f+3,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6185,"6d,",5,f28,b3,f2,f1,b2,f2,f2,f3,f3,b1,s2,u3,r-3w#,,,,,,,,,,,,,,,,,,,,,
6186,6,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6187,6,b28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6188,4,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6189,"S,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6190,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6191,c4,s19,f1,b1,f1,s1,f2,b1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
6192,5,r29,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6193,5,r39,u+1,b-1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6194,"6n,",6,b19,f3,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6195,"6w,",6,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6196,4+,r2,v1,m2,o2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6197,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6198,"6w,",6,b27,f1,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6199,"6w,",5,f28,b2,f2,b2,b2,b1,f3,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,
6200,4,b27,f+3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6201,"4n,",5,f28,b1,f2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6202,4,b29,f2,f1,b1,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6203,"6n,",5,f29,b1,f3,r3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6204,4,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6205,"4n,",6,b28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6206,6,r29,f+1,f2,z3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6207,6,r37,y+1,b-1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6208,6,s18,f+3,l2,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6209,"4d,",4,b17,f3,f2,b2,f3,s2,f+3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,
6210,"5d,",4x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6211,4,s18,f3,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6212,c6,b38,f2,b2,f3,b;3,f+1,l2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6213,4,b29,f3,s1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6214,5,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6215,c6,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6216,5,f38,f2,f1,b1,f1,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6217,4,b38,f3,b3,f2,f3,f2,b3,f1,r3w#,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,6,r29,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6219,4,f29,f3,r2,f1,b2,b+3,f2,i1,b-3*,,,,,,,,,,,,,,,,,,,,,,,,,,
6220,6,r39,f1,b1,f3,f1,r2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6221,"4d,",5,f28,f1,b1,f2,b2,s1,b3,s1,b1,f3,r3,u1,s-3*,,,,,,,,,,,,,,,,,,,,,
6222,6,r29,f+3,l3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6223,4,f27,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6224,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6225,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6226,4,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6227,4+,s3,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6228,6,r28,f1,b2,f2,f2,b1,s2,f1,s2,r1,s2,s1,s1,f1,b1,f1,b1*,,,,,,,,,,,,,,,,,,
6229,4,r3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230,"4x,",6,f29,f3,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6231,6,b37,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6232,4,b17,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6233,"4w,",5,f37,f2,b2,f2,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6234,4,b29,b1,f1,s1,f+3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6235,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6236,"6n,",4,b38,f1,f3,f1,r1,s+3,m2,o3,b-2,m2,p2,f1*,,,,,,,,,,,,,,,,,,,,,,
6237,4,b28,f1,b1,f3,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6238,4,f27,f+3,r2,v3,f-1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6239,6,f38,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6241,6,f29,f1,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6242,"6n,",5,f27,b1,f1,b2,s2,f1,f3,f1,f1,b1,f3w@,,,,,,,,,,,,,,,,,,,,,,,
6243,"4w,",5,b28,f3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6244,"6w,",c4,f18,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6245,4,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6246,5,f17,b1,f2,f2,b2,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6247,4,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6248,"6n,",4,b17,f1,b1,f2,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6249,"6n,",6,f28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250,"6n,",5,f29,f2,b1,f2,b3,s2,f+1,r2,i1,f1,z1,l1*,,,,,,,,,,,,,,,,,,,,,,
6251,6,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6252,6,b27,f1,f2,b2,f2,b2,s2,b1,f1,b1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,
6253,4,b39,f2,f3,r2,f2,s2,u3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6254,6,b27,f+3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6255,6,f28,b2,s2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6256,6,b27,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6257,4+,s2,v1,l2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6258,4+,s2,v3,l2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6259,"6w,",4,f38,f1,b1,f1,b1,f2,f2,f2,b1,f2,b2,s3,f1,f2,f3,b3,f3,b1,b1,f2n#,,,,,,,,,,,,,,
6260,"6d,",6,f28,b2,f3,b2,f2,f3,f2,f2,f2,f2,b1,f3d@,,,,,,,,,,,,,,,,,,,,,,
6261,5,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6262,4,b28,f3,f3,b+3,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6263,"4x,",5,f28,f2,f3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6264,cc4+,s2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6265,6,b28,f2,b1,u3,r-1,f1,z2,m3,l#,,,,,,,,,,,,,,,,,,,,,,,,,,
6266,6+,s1,z^1,r-#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6267,4,b28,f2,f1,b2,b1,s2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6268,4,f27,s+1,f3,v^2,f-2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6269,4+,s2,v1,l2,o2,r1,y-2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6270,"4n,",4,f18,b2,f2,b1,f1,b1,f3,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,
6271,4,b38,f2,f1,b2,f1,s2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6272,6,r28,f+2,f1,v^1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6273,5,f38,f1,b1,f1,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6274,"4n,",6,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6275,6,b28,f3,f2,f3,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6276,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6277,5,r28,b+2,b1,z#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6278,4,r29,f3,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6279,4+,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6280,6,b27,f+1,f1,z3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6281,"6n,",5,f28,f3,b3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6282,6,b18,b+3,s1,z1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6283,4,s18,b+1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6284,4,f17,b1,f1,b1,f1,b3,s3,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,
6285,"c6d,",5,f28,b1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6286,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6287,4,s29,f+3,b3,h1,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6288,5,f27,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6289,4,b28,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6290,"c4w,",4,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6291,6,r17,b-1,l1,p2,b3,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292,5,f19,b1,f1,b2,f2,f2,f2,b1,f3,r3,f1n@,,,,,,,,,,,,,,,,,,,,,,,,
6293,5,r27,b+3,b2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6294,"4w,",4,b;17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6295,6,b27,u1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6296,6,r29,f+3,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297,"4x,",4,f39,f3,f+3,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6298,"4d,",5,f27,b+1,b2,v^1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6299,"5d,",5,f38,f3,r2,f+1,b1,v^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6300,6,r39,f3,f2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6301,"4+d,",5,b28,f3,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6302,5,b18,f1,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6303,6,b38,b2,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6304,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6305,6,f27,f+3,s2,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6306,"4n,",5,f28,b2,f1,b1,f1,b2,b1,s1,r1,s2,f3,f3,b3n@,,,,,,,,,,,,,,,,,,,,,
6307,"4n,",4,b29,f3,b3,f3,b3,f2,f1,b1,r#,,,,,,,,,,,,,,,,,,,,,,,,,
6308,5,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6309,"c4n,",4,f27,f2,b+1,l1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6310,6,r28,f+1,m3,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6311,5,f27,u3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6312,6,f28,f+3,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6313,"c4n,",5,f29,f1,b3,b3,f3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6314,4,f28,f3,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6315,"6w,",5,f18,b1,u+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6316,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6317,4+,s2,k1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6318,4,f29,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6319,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6320,"4w,",6,f28,f+3,l2,o2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6321,"c6w,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6322,"6w,",4,b28,f1,b1,u3,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6323,5,f38,f1,b2,f1,b2,f3,f3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,
6324,4,b28,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6325,6,b28,f1,b1,f1,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6326,4,f29,b2,f3,f3,b3,f3,b3,f2,f1,b2,s2,f3,b3,f2,f1,b2,f+2,f2n#,,,,,,,,,,,,,,,,,
6327,4,s27,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6328,6,s1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6329,"6n,",5,f38,f3,s2,f3,b3,f3,b3,f1,f2,b2,s1,f3,b2,s2,f1*,,,,,,,,,,,,,,,,,,,
6330,6,s19,y3,s-2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6331,4,b37,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6332,"6w,",4,b28,f+3,r3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6333,6,s28,f+1,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6334,"4n,",4,b18,f3,f1,r1,b2,b2,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,
6335,"6w,",5,f28,f2,b!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6336,4,b27,f1,b2,b2,f1,f2,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6337,4+,f2,v^1,m-3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6338,6,s18,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6339,6,r39,f1,f1,b+3,s2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6340,6,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6341,"4d,",4,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6342,c6,b27,f+3,b2,v1,r1,z3,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,
6343,4,b27,s1,s2,f1,b;2,f+3,f2,z1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
6344,4,f28,f+1,b1,v3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6345,6,r28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6346,"6d,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6347,"6n,",4,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6348,"c6d,",6,f29,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6349,"6n,",6,b28,b1,f1,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6350,4,b19,b+2,r2,z2,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6351,5,b29,f2,f+1,b2,z1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6352,4+,b37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6353,"4n,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6354,"4x,",5,f29,b2,f3,f2,f1,b2,f1,b2,b2,f3,b+1,s#,,,,,,,,,,,,,,,,,,,,,,
6355,4,b27,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6356,"6n,",5,f28,b2,b2,s1,s1,f1,b1,f3,f3,s1,b3,b3,f+1,r3,v3*,,,,,,,,,,,,,,,,,,,
