,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
8536,"4d,",5,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8537,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8538,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8539,5,b18,f19,f29,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8540,6,f29,f28,f27,b28,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8541,"6n,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8542,4,b29,f38,b38,f38,b39,f27,b38,b39,b38,b28,b+19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8543,"5n,",5,b28,f39,b39,f37,b27,f+18,f2,v39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8544,"4n,",4+,b3,z39,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8545,"5d,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8546,4,b39,f39,b37,s38,s18,f19,r38,s38,s28,f18,f28,f39,b29,f39,b37,b38,s38,f39,s29,f+38,b3x#,,,,,,,,,,,,,,,,,,,,,,,
8547,4,f18,f19,f39,b39,b27,f19,f28,f18,f28,f18,f29,f38,b38,b37,s39,f37,s3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,
8548,cc4^,f37,s1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8549,4+,f2,z=3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8550,"4d,",6,f27,f+39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8551,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8552,"4n,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8553,"6d,",6*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8554,"4d,",4+n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8555,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8556,"4d,",5,f38,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8557,4,f28,b28,f27,s+37,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8558,"4+w,",5+,f3,z3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8559,c4,f38,s37,s28,f+19,f3,z37,s19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8560,4,b29,r19,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8561,"6n,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8562,"4n,",5,f28,b+38,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8563,"6d,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8564,"6d,",4+,b2,v17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8565,"4d,",6*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8566,6,r27,f+18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8567,"c6n,",5,f29,f18,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8568,c6,r1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8569,5q28,b38,s38,f38,s39,f37,s29,f38,s29,f18,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8570,"6n,",4w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8571,4,f29,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8572,6,f29,f28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8573,5,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8574,c5+,f3,z29,f17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8575,"6n,",6+n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8576,6,f28,f18,f39,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8577,"6n,",5,r29,f39,s28,f17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8578,4+,b28,f18,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8579,c4,f28,b39,b28,u37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8580,4+,s17,h37,b-19,h=17,v38,m1,o1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8581,6,b28,f19,f27,f29,f39,b28,f28,f18,f29,f29,f28,f28,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8582,4,b27,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8583,6,b38,b28,b38,b28,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8584,6,f29,f39,b37,b27,s+38,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8585,4,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8586,"4n,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8587,"6d,",4+,b2,v19,f17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8588,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8589,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8590,4+,f2,z37,b1,v3,k=39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8591,6,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8592,6,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8593,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8594,5,b29,f39,s39,f38,s27,f19,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8595,6,f39,b;28,f18,r28,s+37,s3,z^37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8596,"5n,",5,b27,b37,s39,f38,b+19,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8597,c4,b37,s37,s+3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8598,"4n,",5,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8599,"4n,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8600,5,b39,b38,b38,b37,y+17,f-18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8601,"5n,",4,b39,b17,r+28,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8602,"6n,",5+,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8603,6+,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8604,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8605,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8606,"4w,",5,b27,f29,b38,b29,f18,f29,b+38,s3,z1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8607,5,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8608,"6d,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8609,6,r27,f38,s37,s+39,b1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8610,5,f29,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8611,5,b28,f39,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8612,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8613,"c6x,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8614,"6d,",5+,f17,u-17,r-39,m2,o37,b2,v17,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8615,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8616,"4d,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8617,4+,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8618,"4d,",5+,b27,i38,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8619,5,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8620,5,b27,f38,s28,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8621,6,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8622,4,f27,f18,f29,b29,f38,b37,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8623,6,f37,f37,b39,f18,f28,f39,s39,f37,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8624,"4w,",5,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8625,6,s29,f;29,f39,b29,f19,r38,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8626,"0n,",6+,f3,z38,b;18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8627,6,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8628,"4n,",4,b29,f39,b28,f17,r19,u+37,s-3,z29,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8629,4+,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8630,"6n,",6+,f27,i37,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8631,4,f27,r+3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8632,6,f28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8633,"4x,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8634,6,r27,f+28,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8635,6,b39,b37,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8636,4,b37,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8637,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8638,6,s28,f39,b37,f38,b38,b39,b38,b37,s29,f28,b19,f18,f19,r39,f38,b38,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
8639,6,b28,f19,f29,f37,s+3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8640,"4x,",5,b18,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8641,"4n,",5,b27,f38,b27,f18,f28,f+27,s2,v19,l3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8642,6,r28,f+37,s2,v18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8643,"6n,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8644,"6w,",5,b38,b29,f18,f;19,f39,s38,s+18,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8645,"6n,",6+,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8646,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8647,"6d,",5+,f28,h28,l2,p29,b3,v3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8648,"4d,",6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8649,6,b27,f39,s38,f+19,l2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8650,"6d,",5,b+27,b3,z3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8651,5,b38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8652,5,b28,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8653,4,r3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8654,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8655,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8656,5,f28,z=+28,f3,z#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8657,"6n,",5+,f1,v^17,r-3,z39,l2,p18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8658,"4+n,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8659,6+,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8660,5+,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8661,5,b29,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8662,"6d,",5,r+28,f37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8663,4,r27,f+18,f1,v38,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8664,6,r1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8665,"5n,",5,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8666,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8667,"4n,",6+,f2,z29,f1,v1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8668,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8669,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8670,"6n,",5+,b28,i28,b3,z1,v=3,z3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8671,"4n,",5+,b3,z39,m39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8672,4,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8673,6+,f28,b28,f37,i^37,f-29*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8674,"4n,",6*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8675,"4n,",c6+,f27,f-38,b3,z37,b-3,z37,b-1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8676,5,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8677,6,f29,f38,b39,b38,s+19,f17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8678,"0n,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8679,6,r39,f18,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8680,"c6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8681,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8682,6+,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8683,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8684,"4^n,",4+,b2,v^37,b-39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8685,4+,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8686,4,f39,s29,b+38,b37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8687,"6d,",5,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8688,"6d,",4,f18,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8689,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8690,"6n,",6w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8691,6+,r3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8692,"4d,",6+,b27,i27,f1,v28,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8693,"4n,",4+,b37,i^27,l-2,p17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8694,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8695,4,f18,f18,f28,b28,s3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8696,6,f17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8697,5,f29,f28,f+38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8698,5,b28,f19,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8699,c4,f29,b27,b+37,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8700,6,r39,b37,b+29,f1,v^17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8701,"6n,",6+n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8702,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8703,"4w,",6*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8704,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8705,"6w,",6,b28,b28,s39,b28,b37,b39,b28,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8706,4,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8707,5,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8708,"6w,",4,b29,f17,f!2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8709,"6d,",5,b28,f38,s28,f19,f29,b27,y+17,f-18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8710,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8711,4,f28,f+27,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8712,"4x,",5+,f2,z19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8713,"5^n,",5+n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8714,"4n,",6+,f2,z3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8715,"6d,",6*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8716,"4x,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8717,6,s29,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8718,4+,b27,i^17,f-2,v2,o27*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8719,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8720,"6n,",4,b37,b+37,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8721,5,b27,f18,f27,f;17,f17,f29,b29,f18,f27,b39,b37,s38,s29,f37,f+2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8722,6,f27,f+18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8723,"6n,",6,b29,b29,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8724,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8725,"6d,",5,f18,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8726,"6d,",6,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8727,"4x,",6*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8728,"4n,",5,r28,u2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8729,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8730,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8731,"4d,",5,b29,f29,b29,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8732,6,r29,f38,b38,b27,f+18,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8733,"4d,",6,b38,b28,b+28,b2,z29,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8734,"6d,",4,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8735,"6d,",5,b+2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8736,6,f19,f17,f17,f19,r38,b37,s28,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8737,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8738,4,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8739,"6n,",6w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8740,"6n,",4+d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8741,c4,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8742,"5n,",6+d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8743,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8744,c4,b29,f28,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8745,"4n,",6,b29,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8746,"5n,",6,f28,b28,u2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8747,4,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8748,6,f37,b28,f18,f18,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8749,5,f28,f39,s28,f18,f18,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8750,cc4,b29,f17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8751,"6w,",6,b28,b37,b28,b28,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8752,"6n,",6,f28,f29,b38,b29,f38,y1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8753,"4n,",6,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8754,6,f18,f28,b38,b38,b39,b38,b38,b17,f27,r+28,b38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8755,"6w,",6,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8756,4+,b2,v=1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8757,4,f27,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8758,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8759,"5d,",5,f29,f27,s28,f39,b39,b28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8760,6,r3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8761,5,b18,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8762,6,r39,f38,b37,f18,f18,f29,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8763,4,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8764,"6n,",5+,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8765,"4n,",5,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8766,"6d,",6*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8767,6,f37,s38,s39,b39,b38,s28,f18,r38,f+18,r3,z17,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8768,4,r37,f37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8769,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8770,"5n,",5,b29,f28,b29,f38,b29,f17,f17,f27,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8771,6,r38,b28,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8772,4,f28,f28,f28,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
