,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
4867,"6n,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4868,4,f17,b29,s+18,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4869,"c6d,",4,b28,b18w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4870,6,b19,b28,f28,b18,f18,b18w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4871,4,s28,b18,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4872,"4w,",6,b19,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4873,c4,b29,b+28,f27,h38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4874,4,f27,f+39,m29,o=27,r28,s19,f18,b19,r28,f38,s28,f27,s28,f28,s29,f38,s29,f29,b19,b28,b29,f29,b29,f39,b39,f37,s38,r37,s39,f39,b39,f29,u37,r-18,f39*
4875,"6n,",4,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4876,6,b29,b29,s28,r29,s29,f18w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4877,6,l2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4878,"4n,",6,b39,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4879,6,r28,b+38,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4880,"4d,",5,b29,b28,s39,f39,b29,b18,r39,f28,s39,f38,s37,f39,b3n@,,,,,,,,,,,,,,,,,,,,,
4881,"4n,",5,b28,b29,r28,s28,s19,b29,r29,b39,s39,f38,s29,f39,b19,b28,r27,r39,f39w@,,,,,,,,,,,,,,,,,
4882,4,b29,b29,f38,b+19,m37w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4883,6,b27,y17,y-3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4884,4,b18,f27,r+37,b39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4885,"6+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4886,6,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4887,4+,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4888,"4n,",6,b19,b19,f17,s29,f37,r29,f+18,m17w#,,,,,,,,,,,,,,,,,,,,,,,,,,
4889,"6d,",5,r29,b18,f28,b19,f29,b28,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,
4890,"4n,",5,r19,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4891,"6w,",4,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4892,4,b17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4893,c4,b29,b19,r18,b+38,m2,o37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4894,4,f19,b38,s39,f38,s17,s38,s39,f38,b+18,b18*,,,,,,,,,,,,,,,,,,,,,,,,,
4895,"6w,",6,b28,f18,b28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4896,"cc6w,",5,f29,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4897,4,s39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4898,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4899,6,b29,f17,f18,b28,f18,b18,f18,b28,s29,f38,s38,f38,b29,f28,b19,b29,f38*,,,,,,,,,,,,,,,,,,
4900,6,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4901,4,f18,f39,s27,r+3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4902,6,r27,f-39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4903,"4d,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4904,5,r28,b18,f19,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4905,4,s29,f39,r38,f+18,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4906,6,b28,f18,b18,r39,f38,s39,f38,s39,f+18,f2,z28,b1n#,,,,,,,,,,,,,,,,,,,,,,,
4907,6,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4908,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4909,"c6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4910,6,b29,f19,f39,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4911,"4n,",4,b29,b17,u+37,r-37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4912,4,f18,b28,s19,b18,f18,b18,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4913,"6n,",4,s2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4914,5,f19,r29,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4915,"6w,",5,f28,s18,s38,s37,r28,s+2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4916,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4917,6,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4918,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4919,"5d,",6,b28,f29,s27,s+38,b3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4920,4,b27,b+18,f2,z37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4921,c4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4922,4+,s39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4923,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4924,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4925,"4n,",5,b19,r38,f38,s2,v18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4926,"4x,",5,f18w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4927,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4928,6,b29,f37,y+17,b-2,z17,b-17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4929,"4n,",5,b29,b1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4930,5,r27,f+38,b18w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4931,4+,b3,v28*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4932,"6n,",6,b27,f28,b29,b28,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4933,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4934,6,s28,f+18,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4935,4,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4936,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4937,4,f37,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4938,4,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4939,"6x,",5,b27,b19,f28,b19,r28,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4940,4,b38,f29,f28,f39,s28,f38,b37,f37,s+18*,,,,,,,,,,,,,,,,,,,,,,,,,,
4941,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4942,"6d,",6,r29,b18,r2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4943,6,b29,f29,f18,b39,b38,f39,s29,b19,r28,f38,s38,f39,s29,b39,s29,f29,s29,f19,r19,b18,r39,f39,s28,b18,f29,f27,s+28,f2,z18,m37,b-19,b2n#,,,
4944,4,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4945,4,f17,b-38w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4946,"4w,",4,b28,f28,s19,b19,r29,f39,s39,f39,s38,f38,s29,b19,r28,f+18*,,,,,,,,,,,,,,,,,,,,
4947,4,f27,f-39,m2,o37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4948,4+,s2,z37w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4949,6,b27,b-18,f;37,u-37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4950,"6n,",5,r19,b2,v37,f19w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4951,"6d,",5,r19,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4952,"6d,",4,b28,b+19,r2,z38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4953,5,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4954,"6n,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4955,"4n,",5,r18w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4956,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4957,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4958,"4n,",5,f38,s29,b+38,s27,i18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4959,6,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4960,"4n,",6,b18,r38,f39,s28,f37,s28,b28,r18,b19,r3d@,,,,,,,,,,,,,,,,,,,,,,,,
4961,"6d,",5,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4962,6,b29,r28,f39,b27,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4963,"6d,",6,b18,b18,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4964,"4w,",4,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4965,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4966,"4n,",4,b+29,b37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4967,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4968,6,b27,r+18,b3,z^27,r-17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4969,4,b28,b29,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4970,"4n,",6,b18,r29,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4971,4,s38,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4972,4,f29,b18,b28,f29,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4973,5,b28,b18,r38,r38,f18,b19,r28,f+39,b18w#,,,,,,,,,,,,,,,,,,,,,,,,,,
4974,"4n,",4,b29,f28,s29,b18,f18,b18,f3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,
4975,4,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4976,6,r27,s+38,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4977,"c4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4978,"6n,",5,b18w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4979,"6n,",6,b17,u2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4980,"4w,",5,f18,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4981,"4d,",5,b28,b+18,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4982,"4w,",5,b18,r39,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4983,6,b27,r19,b18,r29,f39,b38,f+3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4984,6,s28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4985,"6n,",4,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4986,6,b29,b18,r38,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4987,4+,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4988,4,f17,b-38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4989,"4n,",4,b39,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4990,"6n,",5,r29,b18,f18,b18,f17,b17,r28,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,
4991,"6d,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4992,4,b28,r38,f37,s28,b19,r19,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4993,6,b37,b38,f19,r17,s-39,m1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4994,4,b29,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4995,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4996,4,s27,f+38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4997,"6n,",5,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4998,6,b27,f29,s2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4999,6,r29,b39,s29,f39,s39,f39,s17,b-39*,,,,,,,,,,,,,,,,,,,,,,,,,,,
5000,"4d,",4,r17,f+39,m2,o38,m3,o38,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,
5001,"6n,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5002,"5d,",5,b29,b29,s28,b19,f18,b+38,b37*,,,,,,,,,,,,,,,,,,,,,,,,,,,
5003,4,b38,f27,r+18,m2,o37w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5004,4,b18,r28,f19,f39,f37,s29,f28,b28,b18,f19,b18,f28,f38,s39,f39,s18,s1n@,,,,,,,,,,,,,,,,,,
5005,4,f39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5006,"6d,",5,f18w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5007,"4d,",6,b17,u+37,r-3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5008,"4n,",6,b28,b18,f3,v=37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5009,6,r28,b+38,s2,v38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5010,6,b29,f28,f+18,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5011,4,b37,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5012,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5013,"4n,",c6,r28,b39,s38,f38,s38,f18,f19,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,
5014,6,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5015,4,b18w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5016,6,f+39,s2,v28,f28*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5017,4,f18w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5018,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5019,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5020,"4d,",5,b27,f39,b29,f38,s37,r3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5021,4+,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5022,c4,r19,f28,s29,b28,f19,b18,f28,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,
5023,"c6w,",4,b37,f19,r18,b;17,r-39,f3,z27*,,,,,,,,,,,,,,,,,,,,,,,,,,,
5024,"4w,",6,b28,f39,s29,f19,r18,b+39,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,
5025,"6d,",4,b38,f38,s1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5026,4,f18,b39,s19w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5027,"6w,",4,b39,f39,s28,b+18,f3x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5028,"6n,",5,b28,f18,b17,f18,b17,r29,f;37*,,,,,,,,,,,,,,,,,,,,,,,,,,,
5029,"6d,",6,b29,b28,f39,b28,f+18,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5030,5,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5031,"4n,",5,f18,r38,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5032,6,f27,f17,b19,r38,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5033,4,f27,r2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5034,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5035,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5036,4,r27,b+39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5037,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5038,"6n,",6,b39,f28,s39,f37,y17,s-28,b37*,,,,,,,,,,,,,,,,,,,,,,,,,,,
5039,"4w,",5,b38,f28,s38,f39,s39,f38,s29,b18,f39,f2n@,,,,,,,,,,,,,,,,,,,,,,,,
5040,"4n,",6,b29,f29,b29,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5041,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5042,6,b29,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5043,"4n,",5,b29,b29,s38,f39,s29,b+39,s28,f+38,b;3,v29,f1n#,,,,,,,,,,,,,,,,,,,,,,,
5044,"6d,",5,b29,b28,s38,f39,b39,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5045,"4n,",5,b28,b28,r39,f18,r2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5046,"6n,",6,b38,f19,r17,s+38,m19w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5047,4+,m2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5048,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5049,6,b29,f18,b19,r39,f38,s39,f38,b28,f28,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,
5050,"c4d,",6,f19,r29,f39,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5051,4,l38,o=37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5052,"6w,",5,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5053,"5n,",5,f38,s38,f39,b29,b19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5054,6,b29,f29,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5055,4,b38,f+19,l1,k27,m29,t2,v^17,s-38*,,,,,,,,,,,,,,,,,,,,,,,,,,,
5056,"5d,",c6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5057,"6n,",4,b29,b19,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5058,"4d,",6,b29,f29,f38,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5059,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5060,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5061,c6,b28,f18w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5062,c6,f28,b28,f38,s39,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5063,"4n,",5,f27,r18,s28,s38,f38,s29,f39,b38,f28,b27,f39,b39,f39,b39,f18,r29,f+38,s3n#,,,,,,,,,,,,,,,,
5064,"6d,",5,f28,r39,f38,b37,f29,f39,f27,f+17,s#,,,,,,,,,,,,,,,,,,,,,,,,,
5065,4,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5066,4,r29,f28,s39,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5067,"6n,",c4,b39,f29,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5068,5,r18,b19,f17,s+38,b3,v27,l19,m39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,
5069,4,b39,b19,f18,b18,r39,f29,f18,b18,f17,b+38,b2,z18*,,,,,,,,,,,,,,,,,,,,,,,
5070,5,r27,f+39,m29,o=28,f18,b18,r28,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,
5071,4,b38,b28,r38,f38,s38,f39,s39,f+39,m18w#,,,,,,,,,,,,,,,,,,,,,,,,,,
5072,"4d,",5,b29,f28,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5073,6,r29,b28,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5074,c4,b19,f28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5075,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5076,4,s27,f-37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5077,"c4d,",5,f38,s39,f38,s19,s3,z37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5078,4,r18,b+39,b37w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5079,"4n,",4,b38,f39,b29,b18,f18,b29,r28,f+18,f1,z37,s#,,,,,,,,,,,,,,,,,,,,,,,
5080,"4x,",6,b27,b19,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5081,6,r28,b19,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5082,6,f28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5083,5,f28,f19,b19,f29,f17,r19,b19,r29,f38,b29,f39,b29,f39,b38,f2d@,,,,,,,,,,,,,,,,,,,,
5084,6,f27,r39,f38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5085,6,b27,f+18,b1,v^27,r-3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5086,"6d,",5,b18,f18,b17,u37,r-19,l2,o38*,,,,,,,,,,,,,,,,,,,,,,,,,,,
5087,"6w,",5,f29,b29,b+38,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5088,"6w,",5,b38,f1,f2,f3,b3,b3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,
5089,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5090,6,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5091,"4x,",6,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5092,"6n,",5,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5093,6,r39,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5094,4,r29,b3,b2,b1,f2,f2,f3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,
5095,"6w,",5,b38,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5096,"4w,",5,b37,b3,b1,f1,f3,b+1,r3,z3w@,,,,,,,,,,,,,,,,,,,,,,,,,,
5097,"4n,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5098,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5099,"4n,",4,b37,b1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5100,c4,f39,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5101,4,b;38,s1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5102,4,r28,f+3,b2,z1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5103,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5104,4,f29,f1,r3,b3,b3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5105,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5106,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5107,"6n,",5,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5108,5,b19,f1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5109,"4x,",4,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5110,"6n,",5,b39,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5111,6,r1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5112,"4d,",6,b29,b1,f1,f2,f2,f2,b3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,
5113,6,r27,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5114,4,f38,b3,s3,s+1,l3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5115,"6d,",5,b29,f3,b3,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5116,4,f39,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5117,6,f29,f3,b3,b3,b3,b3,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,
5118,4,r28,f1,r2,f+1,f1,v3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5119,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5120,"6w,",5,f27,b3,s3,f3,b2,f1,f1,f1,f1,r3w#,,,,,,,,,,,,,,,,,,,,,,,,
5121,"6w,",4,b28,b2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5122,6,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5123,4,b29,f1,f2,f3,s2,f3,b3,b3,b3x#,,,,,,,,,,,,,,,,,,,,,,,,,,
5124,4,r28,f+1,l3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5125,5,b19,f2,s2,s1,f1,f3,b3,b3,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,
5126,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5127,5,f28,b+3,m3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5128,6,s38,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5129,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5130,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5131,4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5132,c4,r28,b2,b3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5133,6,r39,f2,u+1,f-3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5134,5,b28,f3,b3,b2,f1,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5135,c5,b28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5136,5,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
