,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
3878,4,b37,s2,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3879,"4w,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3880,"4x,",5,b28,f2,b3,f1,f2,f3,b2,f+1,l2,o1*,,,,,,,,,,,,,,,,,,,,,,,,
3881,4,f27,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3882,"6n,",5,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3883,5,r38,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3884,"4x,",5,b29,b2,f2,y1,u1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3885,6,b29,f3,b2,b2,b2,f1,r2,f+3,bn#,,,,,,,,,,,,,,,,,,,,,,,,,,
3886,"6d,",5,b37,s3,y3,sw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3887,"6w,",5,b18,f3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3888,"4d,",5,b38,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3889,"4x,",5,b+37,s2,z1,f3,z^3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3890,"4x,",5,b27,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3891,6,b27,y1,f3,k3,z1,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3892,"4d,",5,b38,b2,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3893,"5n,",6,b28,b39,b38,b39,b39,b29,f17,f17,f17,r39,b38,b37,b39,b38,b38,y17,r-1,v39*,,,,,,,,,,,,,,,,
3894,"6d,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3895,4,f17,f18,f27,b38,b38,b28,b39,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
3896,"4n,",5,b38,b29,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3897,"6n,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3898,4,b37,f37,b37,b38,b39,b18,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3899,6,b28,b29,f38,b19,r28,f39,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3900,5,f27,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3901,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3902,4,b37w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3903,4,f29,f28,s28,f19,r3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3904,5,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3905,"6w,",6,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3906,"4n,",5,b28,f38,b28,f18,f39,b38w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3907,4,r18,f+39,m3,o38,m3,o37,m3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3908,4,f29,f39,b29,f37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3909,6,f38,b38w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3910,5,f29,b38,b;38,s2,z^17,f-38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3911,4,b39,f38,f38,s2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3912,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3913,4,b37w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3914,"6d,",5,f28,f18,f19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3915,"6d,",5,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3916,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3917,"4d,",4,b38,b38,f19,r28,f+19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3918,6,s37,u-17,f-39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3919,6,r29,f18,f27,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3920,"4n,",6,b29,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3921,"4d,",4,b28,f19,f29,f28,b18,f37w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3922,5,b27,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3923,4,b37,b39,s39,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3924,"6n,",5,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3925,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3926,6,b37,b3,bw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3927,4,sd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3928,c4,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3929,"4n,",4,b;38,b3,b2,f3,b1,f3,b3,s2,f3,b3,b1n@,,,,,,,,,,,,,,,,,,,,,,,
3930,6,b27,b2,b2,f1,f2,f1,f1,f1,rn#,,,,,,,,,,,,,,,,,,,,,,,,,,
3931,"4n,",5,b37,b3,s3,f+3,sw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3932,5,r28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3933,"6n,",6*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3934,4,f18,f3,bx#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3935,6,f28,f3,b3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3936,"4n,",5,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3937,4,bw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3938,"5n,",6,b38,b1,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3939,6,s38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3940,6,r27,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3941,"6d,",6,f18,f2,f1,f2,b2,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3942,"6d,",5,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3943,4,rd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3944,"6w,",5,b28,b3,f1,f2,f3,b3,f1,r#,,,,,,,,,,,,,,,,,,,,,,,,,,
3945,4,r27,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3946,"6d,",6,f27,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3947,c5,fw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3948,6,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3949,6,s17,u1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3950,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3951,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3952,4,s27,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3953,4,fx#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3954,"5n,",5,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3955,"6d,",6,b327,b3,b2,f3,s3,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3956,4,s29,f3,s2,f2,b3,b2,s2,f1!@,,,,,,,,,,,,,,,,,,,,,,,,,,,
3957,6,b28,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3958,"6n,",4,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3959,4,f27,u1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3960,4,s27,f+1,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3961,6,b27,f1,f2,f2,b3,s2,f1,f2,b+3,b1,v^n#,,,,,,,,,,,,,,,,,,,,,,,,
3962,6,f19,f1,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3963,4,rd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3964,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3965,"6n,",6,b28,b3,b2,b3,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3966,4,s27,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3967,4,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3968,6,fd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3969,"4w,",4,f28,f2,f1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3970,"4x,",5,b28,f1,f2,f1,f2,f1,f2,f3,b2,f3,b3,f3,b2,s2,f3,b2,y1,f3,b1n@,,,,,,,,,,,,,,,
3971,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3972,6,s39,f3,b1,fw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3973,6,r17,f+1,fx#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3974,6,s27,f+1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3975,6,r29,f3,b2,f3,b2,b2,b2,b3,b2,f2,f2,f1,f1,f1,f1,f3,s2,f3,b2,b3,b3,b2,f1,r2,u1*,,,,,,,,,,
3976,4,r27,f+3,b3,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3977,"4d,",6*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3978,"4w,",5,f18,f2,b2,b3,b3,b2,f1,f2,f+3d@,,,,,,,,,,,,,,,,,,,,,,,,,
3979,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3980,6,bn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3981,"4x,",6,f28,f3,b2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3982,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3983,"6d,",4,b37,b3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3984,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3985,"6d,",5,f18,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3986,6,r28,f2,b2,f1,f2,f3,b1,f1,r2,f+3,b1,v^1,u1,h3,md#,,,,,,,,,,,,,,,,,,,,
3987,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3988,"4d,",5,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3989,4,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3990,4,f19,u3,yn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3991,"6d,",4,b28,b2,f3,b3,b3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3992,5,f28,f2,b3,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3993,"4d,",6,f27,f2,f2,f2,f1,fw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3994,4,f29,f2,fw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3995,6,f29,f2,f1,f2,f3,b2,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3996,6,b28,f2,b2,f1,f3,b2,b3,b2,b3,b3,b3,b3w@,,,,,,,,,,,,,,,,,,,,,,,
3997,"4d,",5,b28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3998,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3999,6,r27,f+3,m2,o1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4000,"6d,",6,s27,f+2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4001,6,r39,b1,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4002,4,fd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4003,5,b27,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4004,6,f28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4005,6,b27,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4006,4,b29,b3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4007,4,f28,f3,s3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4008,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4009,"6w,",6!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4010,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4011,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4012,"c4n,",6,b19,f3,b3,b2,b3,b2,b1,f2,f3,b2,b3,b2,f1,rn#,,,,,,,,,,,,,,,,,,,,
4013,"4d,",6,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4014,"6n,",4,f37,f+3,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4015,6,f27,f1,f3,f1,r2,f+3,md#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4016,6,b19,f3,b2,b2,b2,b3,b3,sd#,,,,,,,,,,,,,,,,,,,,,,,,,,,
4017,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4018,4,rd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4019,6,r27,f3,s1,f1,f3,b2,s2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
4020,"6w,",6,f28,b2,f3,b2,f3,b2,f3,b3,f1,r2,f+3,mn#,,,,,,,,,,,,,,,,,,,,,,
4021,"4x,",6,f28,f1,f2,f3,b1,f1,f3,sd#,,,,,,,,,,,,,,,,,,,,,,,,,,
4022,4,r27,f+2,b2,z1,fx#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4023,"4d,",6,f28,f1,f2,f2,f1,r2,f+2,f2,v3*,,,,,,,,,,,,,,,,,,,,,,,,,
4024,5,f29,f2,f1,f2,f2,s2,f3,s1,f2,s2,f2,b3,b3n@,,,,,,,,,,,,,,,,,,,,,,
4025,6,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4026,6,bd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4027,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4028,"6d,",5,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4029,4,b29,b2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4030,"4n,",6,b28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4031,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4032,"c6n,",4,f28,f+3,s2,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4033,4,sw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4034,"6n,",5,f19,f3,b3,b2,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4035,4,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4036,4,r19,f3,s3,b2,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4037,6,r28,f1,f3,sn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4038,6,s27,f+1,l2,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4039,"6d,",5,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4040,4,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4041,6,b17,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4042,6,f28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4043,4,f18,f1,f1,f+3,b3,zx@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4044,6,f29,f2,f1,f1,f1,f3,b3,b2,b3,b1,f2,f1,rn#,,,,,,,,,,,,,,,,,,,,,,
4045,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4046,5,b17,f1,f2,f2,b2,f3,b3,f3,b3,b2,b3,s2,f1d@,,,,,,,,,,,,,,,,,,,,,,
4047,4,r27,f+3,m2,o2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4048,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4049,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4050,5,b17,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4051,"4n,",5,b29,f2,b3,f3,b3,b2,b3,b2,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,
4052,6,f27,f1,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4053,4,f27,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4054,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4055,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4056,"4n,",5,b39,f3,b3,b3,b3,b2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,
4057,"6n,",5,b28,f+3,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4058,6,f17,f1,f2,s3,s1,f1,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4059,"6d,",6,b28,f3,s3,f2,b2,f2,f1,f3,y3,sn#,,,,,,,,,,,,,,,,,,,,,,,,
4060,5,b!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4061,"5d,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4062,"5d,",4,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4063,5,b38,b3,s3,f1,f3,b+3,m3,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,
4064,5,f28,f1,f3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4065,"6d,",6,b37,b3,b2,f2,b2,f3,b1,f1,f1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,
4066,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4067,5,bd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4068,6,f29,f3,f3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4069,4,f28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4070,4,bn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4071,"6d,",6,b39,f3,b3,y3,b1,v2,t1,t3,z^3*,,,,,,,,,,,,,,,,,,,,,,,,,
4072,6,f28,f1,f2,f+3,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4073,4,f28,f+;1,f3,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4074,"4d,",4,b37,b2,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4075,"4w,",6,b28,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4076,6,fw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4077,6,bd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4078,6,f27,f1,f3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4079,"5n,",6,b29,f3,b2,b3,b3,b2,f1,f1,f+2,bw#,,,,,,,,,,,,,,,,,,,,,,,,
4080,5,b27,u3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4081,5,b28,f3,s3,s3,f3,s3,y3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4082,4,b19,fw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4083,4,f!d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4084,4,b29,f3,b3,f3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4085,"6n,",5,b28,f3,b3,f1,f2,fw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4086,"4n,",6,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4087,6,s2,j+2,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4088,4,sd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4089,6,b2,j+3,m3,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4090,6,b28,fw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4091,"5d,",5,b27,f1,r3,f3,s2,f1,f2,f+3,b3,zn#,,,,,,,,,,,,,,,,,,,,,,,,
4092,4,f37,b2,f1,f3,b3,b2,f1,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,
4093,5,b28,b2,f3,b1,f1,f1,f1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,
4094,5,b28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4095,4,f37,f2,f2,f1,f3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4096,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4097,4+,f3,z^2,s1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4098,4+,bd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4099,"6n,",5,b38,b2,b1,r2,f1,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4100,6,f37,f+3,bw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4101,"6d,",5,f29,f3,b3,b2,f3,b3,b2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,
4102,6,f28,f2,f3,b3,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4103,"4w,",6,b+39,b3,zn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4104,4,b29,f1,f1,f3,b+3,s1,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4105,4,f38,b3,b2,f3,b1,f2,f2,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,
4106,"4n,",5,f27,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4107,6,b28,f1,f1,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4108,"4n,",6,b28,f+3,sn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4109,4,f;17,f+3,m2,o1,f3,z^2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4110,4,b38,f3,bw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4111,"6d!,",5,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4112,"5d,",4w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4113,6,b28,f3,b2,f3,bw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4114,c6,f18,f3,b3,bw#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4115,"6n,",4,f37,b2,b3,b1,f1,f2,f1,f3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,
4116,5,b27,f1,f3,b2,u3,y2,s1,lw#,,,,,,,,,,,,,,,,,,,,,,,,,,,
4117,4,fd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4118,4,bd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4119,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4120,"6n,",4,b37,b3,s2,f3,b3,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4121,"6w,",5n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4122,"6d,",5,f29,f2,f3,b2,f3,bn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4123,"4x,",6,b28,f1,f2,f1,f3,b3,b3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,
4124,5,fd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4125,"4d,",5,b27,f3,b3,b1,f2,f3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,
4126,"4n,",6,b28,b1,f3,b3,f1,f1,fw#,,,,,,,,,,,,,,,,,,,,,,,,,,,
4127,"4w,",4,b+17,r2,j3,m2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4128,"6n,",6,b38,b3,b3,b2,b3,b2,f+1,l2,v^1*,,,,,,,,,,,,,,,,,,,,,,,,,
4129,"4#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4130,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4131,c5,bd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4132,6,b27,f1,f3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4133,"4x,",4,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4134,"4n,",5,b38,b2,b1,f1,f3,b3,b3,f2,f1,f3,b+3,s2,v1*,,,,,,,,,,,,,,,,,,,,,
4135,4,b27,f1,f1,f+3,m3,l3,o2,fn#,,,,,,,,,,,,,,,,,,,,,,,,,,,
4136,5,b27,f+3,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4137,"4n,",5,f38,f1,f1,f3,s2,f1,f1,f1,f2,f3,s2,f+1,l2,o2,m1,o3*,,,,,,,,,,,,,,,,,,
4138,4,fd#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4139,4,b38,b3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4140,"6d,",5,f18,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4141,6,f27,f+3,b2,v1,l3,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4142,"6d,",4,f39,s2,f3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4143,"4n,",5,b37,b3,b3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4144,6,b37,b3,b3,b2,f2,f1,f3,b+3,b2,zn#,,,,,,,,,,,,,,,,,,,,,,,,,
4145,"5d,",6,b28,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4146,5,b27,f3,b3,b3,b2,b1,f1,f1,f2,b+3,s3,z1*,,,,,,,,,,,,,,,,,,,,,,,
4147,6,s38,u1,rn#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4148,6,f!#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4149,6,b37,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4150,"4n,",5,b37,b3,b1,f3,y1,f3,m3,ow#,,,,,,,,,,,,,,,,,,,,,,,,,,
