,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
6107,4,f18,f3,s3,f3,b2d*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6108,6,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6109,4,f38,f3,b2,f1,f2,f+3,m2,o1,l2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6110,4,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6111,6,s38,f3,s2,f1,f1,f3,s3,b3,y1,f3,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6112,"4d,",4,b28,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6113,4,f19,f2,f1,f2,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6114,6,f27,f+2,b3,z1,f1,v2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6115,5,b28,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6116,"6n,",4,b38,f2,f3,b2,f1,f1,f2,f3,s2,f2,f2,s3,b3,y1,f1,v2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,
6117,4,f18,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6118,4,s38,f3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6119,4,f28,f+3,m3,o3,m1,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6120,4,s38,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6121,"6w,",4,f27,y3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6122,6,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6123,"4d,",6,s38,b1,r2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6124,"6d,",4,s38,s2,s2,s+3,s1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6125,6,s28,f1,f3,b3,b2,f3,b3,b2,f3,s2,f1,f3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6126,"4n,",4,s38,s1,f1,f3,s3,s3,s3,b3,b3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6127,"6n,",6,s27,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6128,"6d,",4,s38,b3,s2,f3,s2,f1,f1,f1,f+3,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6129,6,b28,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6130,"4n,",4,b28,f2,f3,b3,f3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6131,"4n,",6,f28,f3,s3,f3,b2,f1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6132,6,f37,b3,b3,s1,f1,f3,s3,b3,b2,f1,f2,y+3,s3,z2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6133,4,f28,f3,b3,b3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6134,5,f38,b2,f1,f2,f2,u2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6135,"4n,",6,f18,f1,f2,f2,b1,r1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6136,"4d,",4,b27,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6137,"6n,",6,f27,f1,f1,f2,b2,b2,f1,f1,f1,f1,u+1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6138,6,f27,s2,f3,b3,b3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6139,"4w,",5,f28,b1,f2,b2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6140,5,s38,f1,f;3,s2,b3,b3,b1,f1,f3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6141,"6d,",5,b28,b2,f3,s3,f3,b2,f1,f2,b+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6142,"4w,",5,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6143,5,b18,f1,f2,f+3,s3,z1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6144,"5d,",4,b38,f1,f2,f3,b2,f3,s3,f3,b1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6145,"6n,",6w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6146,"5d,",4,f28,f1,f2,f3,s3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6147,"4n,",6,b38,b3,b3,f1,f1,f1,r3,f3,b3,s1,f2,b1,r3,f+3,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6148,4,b38,f3,s3,f3,s3,f3,s3,b3,s2,f1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6149,5,s28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6150,4,s39,f3,b3,b1,f1,f1,f3,s3,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6151,"6d,",5,s28,b1,f1,f3,s2,r+1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6152,"6n,",4,s38,b3,s1,f3,s3,s1,f3,b3,s3,b3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6153,6,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6154,"c4n,",6,f17,f1,f3,s3,f3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6155,6,f28,f3,s2,f+1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6156,5,f28,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6157,"4w,",4,b28,f1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6158,4,f28,f3,b1,f1,f1,f+3,s2,z1,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6159,4,b18,f2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6160,c4,f18,f2,f3,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6161,4,b28,f3,b3,f3,s2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6162,"6n,",6,b28,f1,f1,f1,f1,f+3,s3,z^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6163,4,b38,f3,b3,f1,f2,s3,s3,f3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6164,"6d,",4+,f18,h2,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6165,4,s38,f3,s3,f1,f1,u3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6166,5,s27,b1,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6167,"6x,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6168,6,s28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6169,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6170,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6171,5,r28,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6172,"6n,",c6,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6173,"6d,",4,b38,f1,r2,f+1,f1,h2,b3,z2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6174,"6d,",6,b28,f3,b3,z1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6175,4,s27,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6176,"4d,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6177,4,s38,f1,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6178,4,f28,f3,s3,f3,b3,s1,f3,b2,f3,s3,f1,f1,u3,b1,l3,o3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6179,"6d,",4,b38,b3,b2,f2,f2,s2,f3,s2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6180,5,b28,f1,f3,f3,s,f1,f2,f1,r2,f+3,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6181,c4,b28,f3,s2,f3,s3,f3,s2,f1,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6182,"4n,",5,f18,u3,s3,s2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6183,"4d,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6184,"6n,",5,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6185,"6d,",4,s38,b3,s3,b3,s1,f3,b2,s2,f3,b1,f2,f3,s3,b3,y1,r1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,
6186,6,s28,f1,f2,f2,f3,s3,f3,b3,s3,b3,s1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6187,4,b28,f1,f3,b2,f1,r1,u+3,s3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6188,4,f27,f+1,f2,v2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6189,"4d,",4,s38,b3,b2,f3,b3,b3,f2,f2,u3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6190,6,s28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6191,"4n,",4,f18,f2,f3,b3,b1,r2,u+3,m+3,m2,o1,f1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6192,"4w,",5,b29,f3,s2@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6193,"4w,",4,b28,f1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6194,"6d,",6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6195,"6n,",6,f39,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6196,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6197,"4w,",c6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6198,c4,b28,f+3,b2,v1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6199,"4n,",5,b27,f+3,b2,h3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6200,6,f19,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6201,"4w,",5,b28,f1,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6202,5,b28,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6203,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6204,6,f38,s2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6205,6,b29,f3,b2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6206,"4w,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6207,4,f17,f3,s2,f+1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6208,"4w,",4+,b38,v1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6209,"4w,",4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6210,"4n,",6,f28,f2,f2,b3,s3,f1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6211,"4w,",6,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6212,"6d,",6,b29,f3,b2,f3,b2,f3,b2,f1,f3,y*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6213,c4,f28,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6214,5,b27,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6215,6,b27,f+3,b1,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6216,"4n,",6,f28,f1,f2,b3,s2,f1,r1,f2@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6217,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6218,"6w,",6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6219,"6d,",6,b28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6220,"4n,",4+,b37,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6221,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6222,4,b28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6223,6,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6224,"6w,",4,b38,y1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6225,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6226,"4d,",5,f28,f3,s2,f+3,b2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6227,5,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6228,6,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6229,4,f39,b2,b2,f1,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6230,6,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6231,"6d,",6,b28,s3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6232,5,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6233,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6234,4+,f28,v3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6235,4+,b27,z1,f2,v3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6236,"4+w,",6+,b27,z3@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6237,"4+n,",4+,b38,z1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6238,"4+n,",5+,f37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6239,"6d,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6240,5,f28,f1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6241,5,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6242,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6243,"6w,",5,f29,b2,f3,s2,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6244,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6245,6,f28,b3,s3,f1,l2,o=2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6246,4,f38,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6247,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6248,4,f18,v=3,s3,z1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6249,6,f39,b1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6250,5,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6251,6,f29,f3,b2,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6252,"4w,",4+,f27,v3,b-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6253,"6+d,",4+,b27,h1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6254,"6#,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6255,6,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6256,5,b28,f1,f3,s3,b3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6257,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6258,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6259,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6260,5,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6261,4,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6262,c6,f28,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6263,4+,b27,z3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6264,4+,b27,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6265,"4n,",6,b28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6266,"5n,",5,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6267,6,b27,j1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6268,"4+w,",6*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6269,5,b28,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6270,5,s+37,s-3,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6271,4,f28,f1,f2,b2,b3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6272,6,f28,f2,b3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6273,"4x,",5,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6274,6+,f27,v^3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6275,c6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6276,4,b38,j-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6277,4,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6278,6,f28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6279,6,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6280,"4d,",5,b29,f2,b3,s3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6281,"6d,",5,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6282,5,f27,f3,b3,f3,b2,f1,r3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6283,"4n,",4,b37,f3,b3,s3,s3,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6284,"6w,",5,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6285,"5n,",4,b27,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6286,"6n,",5,b38,s2,f2,f2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6287,"4n,",5,b38,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6288,c5,f27,f2,b2,f2,b2,f2,f2,f1,f2,f2,b2,f3,b3,s2,f3,s2,f+2,f1,v1w@,,,,,,,,,,,,,,,,,,,,,,,,,
6289,4,b37,b3,b1,r2,f2,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6290,4,f28,f3,b3,b1,f1,f1,f3,s2,f2,f1,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6291,"6e,",4,b28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6292,"5n,",5,b28,f3,b2,f3,b2,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6293,"4n,",4,b38,b2,f2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6294,"6d,",6,b38,b3,b3,b3,b3,s2,f3,b1,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6295,6,f3,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6296,"4e,",6,f28,b2,f3,b2,f1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6297,6,f28,f3,s2,f1,f2,f3,s2,f2,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6298,"5d,",6d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6299,"4e,",4,s38,b2,f2,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6300,"6n,",5,f29,b3,b3,b3,b3,b2,f2,f1,f1,f2,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6301,"6n,",5,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6302,"4n,",4,b39,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6303,"6n,",5,f29,f2,b2,b1,r2,f3,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6304,4,b37,s1,f2,s2,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6305,4,f28,b3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6306,"5n,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6307,"6w,",5,f28,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6308,"5d,",5,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6309,5,s28,b3,s3,b3,s2,b3,s2,b3,s2,b3,y1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6310,4,b39,f2,f1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6311,5,f28,f3,b2,f2,f2,f2,f3,b1,f1,f1,f+2,s2,i1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6312,"4w,",4,b38,f3,b3,s3,b1,f2,b2,y1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6313,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6314,"4n,",4,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6315,"6e,",4,f17,f+3,s2,z1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6316,"c6n,",5,f28,f3,s2,f3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6317,"4n,",4,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6318,5,b18,f3,s3,b-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6319,6,f29,f1,f1,f2,b2,f1,f1,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6320,5,s28,f1,f1,f3,b3,b3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6321,5,s29,f3,b1,f3,s2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6322,6,b37,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6323,"4n,",4,b28,f2,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6324,4,f28,f3,s3,f3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6325,4,b37w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6326,"4n,",4,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6327,6,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6328,4,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6329,"5n,",6,f29,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6330,6,b27,f+1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6331,5,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6332,5,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6333,"4e,",5,b28,f+3,s3,y3,s-2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6334,"4n,",5,b38,b3,b3,b2,f1,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
