,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
7296,"6w,",6,b29,f3,b2,f2,f1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7297,4,b29,f1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7298,5,f17,f1,f1,r1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7299,5,f29,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7300,4,f19,f2,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7301,"4d,",4,b39,b3,b3,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7302,6,b28,b3,b3,b2,f3,s2,f3,b2,f1,f3,b3,b1,f1,f2,f2,b2,f1,f1w@,,,,,,,,,,,,,,,,,,,,,
7303,4,s38,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7304,"4w,",6,b38,b2,b2,f3,b3,s3,f1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7305,4,b28,f2,f2,f3,s2,f2,f2,f3,s2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7306,"4d,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7307,4,b38,b3,b3,b3,b3,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7308,"6d,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7309,6,f27,f3,b2,f1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7310,"6n,",5,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7311,"4n,",4x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7312,5,b28,b2,b2,f3,b3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7313,4,b38,b2,b2,f3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7314,"4w,",5,b28,f2,b2,f3,s3,b2,s2,f3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7315,4,b38,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7316,5,b28,b3,b3,f1,r1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7317,6,b3,s3,s3,b3,b2,f3,s3,f3,f3,b;2,f3,b3,b3,b;3w@,,,,,,,,,,,,,,,,,,,,,,,,,
7318,4,b29,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7319,"4d,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7320,"6d,",4,b28,f1,f2,b3,b3,b2,f3,b3,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7321,"6n,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7322,6,b28,f2,b2,f2,b3,b2,b3,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7323,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7324,4,f18,f3,b3,b1,f1,f2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7325,"6w,",4,b29,f2,f2,f2,b2,f2,b2,b3,b3,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7326,"4n,",5,f18,r2,s2,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7327,4,b39,f2,f+3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7328,5,b28,b2,b3,b3,b2,f1,r2,f1,f2,b3,b2,b2,f1,f2,f3,s2,f3,b3,f2,f2,b2,f2,f1n@,,,,,,,,,,,,,,,,
7329,"6w,",4,b28,f3,b3,f3,s3,s3,s2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7330,"4w,",5,f28,f3,s3,b3,b3,b2,f3,b2,f3,b2,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,
7331,4,b28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7332,5,b28,b3,b2,f1,f2,f1,f2,f3,s3,b3,b3,b3,b2,f2,b3,b3,b2,f#,,,,,,,,,,,,,,,,,,,,,
7333,"4w,",5,b28,f1,r2,f1,f2,b3,s3,b3,b2,b3,b2,b3,b3,b3,s2,f+3,m2d#,,,,,,,,,,,,,,,,,,,,,
7334,"6d,",5,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7335,4,b28,f3,b3,b3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7336,4,f28,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7337,4,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7338,"6n,",5,f28,b2,f3,b3,s2,f2,b2,f2,b3,b3,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,
7339,5,f28,f3,b2,f3,s3,s+3,b1,v#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7340,4,b28,f1,f2,b2,b2,f3,b2,f1,r1,f3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7341,6,b29,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7342,6,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7343,4,f28,f2,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7344,4,b28,f1,r2,r+2,b2,v3,b1,v#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7345,4,f19,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7346,"4d,",4,b38,b3,f2,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7347,5,f17,f1,f2,b2,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7348,"4n,",4,b39,b2,f+1,l1,t2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7349,4,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7350,"6n,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7351,4,f27,b2,b2,f3,b3,b3,f2,f3,b3,b3,b2,f1,f2,b2,s2,r2,y3*,,,,,,,,,,,,,,,,,,,,,,
7352,"6w,",4,b28,f2,f3,b2,f2,f2,b2,b3,b3,b3,b2,f2,b2,b2,s2,f1w@,,,,,,,,,,,,,,,,,,,,,,
7353,"6n,",5,f17,f3,b3,s3,b3,b3,b2,f2,b3,b2,b1,f1,f3,b2,f1,f3,s3,b2,f3,b3,b3,b2,f2,f2,f2,b2,f2,b3,b3n@,,,,,,,,,
7354,6,r27,f+1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7355,6,b28,f2,b2,f3,b3,b3,b3,b3,f3,b2,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7356,5,f37,b3,b3,b3,b3,b3,b2,f3,b2,f1,f1,f3,b3,y+3,s-3,s-3*,,,,,,,,,,,,,,,,,,,,,,,
7357,"4x,",5,f18,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7358,6,b29,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7359,"6d,",4,b38,b3,b3,b2,f2,f3,b3,b3,y3,s-1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,
7360,4,f18,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7361,4,b28,f2,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7362,6,b38,b3,b2,f3,b3,b3,b3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7363,4,b28,f2,b3,b2,f+1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7364,5,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7365,4,b38,b3,b2,f23*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7366,5,b27,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7367,6,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7368,"6n,",5,b27,f+1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7369,"4n,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7370,6,b28,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7371,4,b38,s2,f1,f3,b2,s3,b2,y3,s-1,l2,t2,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,
7372,6,b29,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7373,6,f28,b3,s3,b3,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7374,6,s29,b3,s3,b3,s3,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7375,4,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7376,5,f19,f2,f2,b2,f3,b2,f1,f2,f2,f3,s3,b3,s3w@,,,,,,,,,,,,,,,,,,,,,,,,,,
7377,"6d,",4,s29,f1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7378,6,b17,f2,b3,s3,b1,f1,f3,b3,b3,s3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7379,"4x,",4,b29,f3,b3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7380,4,f17,f3;*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7381,4,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7382,"6w,",6,b1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7383,4,f18,f1,f3;,y1,h1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7384,5,f29,f3,b3,b3,b3,f3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7385,6,b27,f1,r3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7386,4,b39,b2,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7387,5,b28,f3,b3,b3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7388,5,f37,b1,f2,f3,b3,b3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7389,4,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7390,6,f17,f-3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7391,4,r17,f+3,m3,o#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7392,6,f19,f3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7393,4,b28,f1,f3,b3,s3,b3,s3,u3,b1,f3,i3,i1,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,
7394,"6n,",4,b38,b3,b3,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7395,"6n,",5,b39,b1,f3,b3,b3,b3,b3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7396,5,f17,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7397,"4n,",4,f28,f3,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7398,"4n,",5,b38,b3,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7399,"4n,",4,f28,f+3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7400,4,b38,f3,f3,s2,f+1,f3,z3,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7401,"4n,",4,f38,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7402,"5d,",4,b38,b1,f2,f1d!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7403,4,f17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7404,5,f18,f1,f2,f1,f1,f3,b3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7405,"4d,",6x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7406,"4w,",4+,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7407,"5d,",6,b18,f3,b1,f1,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7408,4+,s27,b-1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7409,4,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7410,6,f17,f1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7411,5,b38,b1,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7412,5,f1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7413,6,s39,b3,s3,s1,f1,f1,f3,b3,b3,b3,s3,u1,h1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,
7414,"5d,",4,b38,b3,b3,b3,b3,b1,f3,b1,f1,u3,i1,l3d#,,,,,,,,,,,,,,,,,,,,,,,,,,
7415,"5n,",4,f18,f3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7416,6,f38,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7417,4,f17,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7418,4,s37,u3,i1,l3,z3,b3,s1,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7419,5,b19,f1,f3,s3,b3,s3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7420,6,f29,f3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7421,"6d,",6,b29,f1,f3,b3,b3,b1,f2,f1,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7422,4,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7423,6,b37,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7424,5,f28,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7425,5,b27,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7426,5,f39,f3,b3,b3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7427,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7428,"6d,",5,b39,f1,r1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7429,5,s27,f1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7430,"c6d,",5,b39,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7431,4,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7432,5,f38,f1,f1,f1,f3,b1,f1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7433,c4,f17,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7434,5,f37,f3,s3,u3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7435,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7436,6,f17,f1,f3,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7437,5,s28,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7438,5,f28,f3,b3,b3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7439,"c5n,",4,f39,b3,b3,b3,b3,b3,b3,b1,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7440,"6n,",5,b28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7441,5,b28,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7442,"5d,",4,b38,b3,b3,b1,f1,f3,b3,b3,b3,b1,r2,u1,f-1*,,,,,,,,,,,,,,,,,,,,,,,,,
7443,"4x,",5,f38,b3,b3,b3,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7444,"4x,",5,b37,b3,b3,b3,b3,b3,u1,f-3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7445,4+,f27,b-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7446,5+,f2,v1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7447,6,b38,b3,b1,f1,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7448,"4x,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7449,"6n,",6,b28,f3,b1,f1,f1,f1w;@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7450,6,f28,f3,b3,b3,b3,b3,b3,b1,f2,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7451,"4d,",5,b27,u1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7452,6,r28,f1,f1,f2,b3,b3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7453,4,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7454,5,f38,f1,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7455,6,s37,y3,i1,l2*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7456,"4d,",5,b37,b3,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7457,4,r18,y1,h3,m3,p3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7458,4,b27,f1,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7459,4,f19,f3,b1,f1,f1,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7460,4,b38,f3,b3,b3,b3,b3,f1,f1,f1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7461,5,b27,b3,b1,f1,f1,f1,f3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7462,6,r28,f+1,f2,z3,b1,v1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7463,4,f38,b3,b+1,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7464,5,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7465,"5n,",4,f39,b2,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7466,6,f37,f1,f3,b1;,f3,b3,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7467,4,l18,f3,s3,y2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7468,5,f28,f1,f3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7469,5,b19,f3,b3,b3,b3,b3,b3,b1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7470,5,f38,b3,b3,b1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7471,"5n,",5,f38,b1,f1,f1,f3,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7472,5,f38,f3,b3,f3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7473,4,f18,u1,h3,m2,p2,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7474,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7475,4,f28,f3,s3,z3,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7476,"4x,",4,b18;,f3,b1,f1,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7477,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7478,4,f18,f2,b3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7479,4,b37,b3,b1,f1,u1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7480,5,b29,f3,b3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7481,4,s1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7482,4,f18,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7483,4,b39,b3,b3,s3,f1,f1,f3,b3,b1,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7484,5,b28,f3,b3,b1,f2,f1,r3,b+1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7485,"6w,",4,b39,b3,s3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7486,"4d,",6,b18,f1,f1,f3,b3,s3,b1,r3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7487,6,f17,f3,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7488,5,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7489,6,f27,f1,r3,b1,f1,f3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7490,5,b18,f-3,s3,i1w;@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7491,6,f29,f3,s3,b3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7492,4,f1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7493,6,f38,b3,s3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7494,4,f18,f1,f1,f3,b3,b3,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7495,6,f39,b3,f1,r1,f1,l2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7496,6,m2,o1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7497,5+,b37,z3,m3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7498,6,s28,b3,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7499,"6d,",4+,b2,z1,f3,z3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7500,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7501,"4w,",5,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7502,5,f38,b1,f2,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7503,"6d,",5,b38,b3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7504,"5d,",4,f17,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7505,4,s38,u3,i1,l3,p3,b+1,f=1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7506,"5d,",4,f17,f+3,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7507,5,f38,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7508,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7509,4,b17,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7510,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7511,5,b18,f3,s3,b+2,l2,o3,b2,b-1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7512,4,r28,b+3,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7513,"6d,",4,b1w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7514,5,b28,f3,b3,b3,b3,b3,b3,b3,b3,b3,b1,f1,r2n#,,,,,,,,,,,,,,,,,,,,,,,,,,
7515,4,b38,b3,s1,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7516,4,f28,f1,f2,f3,s2,f3,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7517,5,b28,f1,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7518,4,b37,b3,b1,f3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7519,"5n,",4,f38,b1,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7520,"6n,",6n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7521,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7522,4,b38,b1,f3,b3,b3,b3,f3,b3,b3,b3,b3,b3,s3,b3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,
7523,4,f18,b+3,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7524,"6d,",4,b39,f3,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7525,4,f18,f3,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7526,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7527,4,f29,b3,s3,u3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7528,4,b38,f1,r3,f+3*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7529,"5d,",5,f39,b3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7530,4,b3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7531,"4n,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7532,6,f38,s3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7533,"4x,",5,b37,b3,b3,b3,r3,b3,b3,b1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7534,"4n,",4,b38,b3,b3,b3,b3,b3,b1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7535,"4d,",6,b37,b3,b3,y3,i1,f1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7536,6,f28,f3,b1,f-3,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7537,4,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7538,6,r3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7539,4,f18,f1,f1,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7540,4,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7541,4,b28,b1,r3,s3,b1,f1,r2,u1*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
