,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
5187,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5188,"5d,",4,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5189,"6d,",4,s28,b18,f17,b17,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5190,6,f28,f38,f37,b28,f39,b28,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5191,"4w,",4,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5192,"6n,",4,b18,f38,l;17,f-38,l39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5193,"4+n,",4,f39,b28,b+38,b2,z19,l19w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5194,6,f29,f19,b28,f+18,b1,v28,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5195,"4x,",5,b28,f+38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5196,"4d,",5,f28,f19,b17,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5197,"6n,",6+,f2,z18,m1x#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5198,6,f29,f17,b18,f17,s38,b27,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5199,4,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5200,5,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5201,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5202,"4w,",6,b27,b18,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5203,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5204,4,b27,f+18,b1,v^17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5205,"4n,",5,b17,f19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5206,4,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5207,6,b28,f39,f38,b37,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5208,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5209,"5d,",c6,b28,f28,b27,f38,b38,f38,b38,f38,b28,b28,f28,b19,f29,u27,f-38,l39w#,,,,,,,,,,,,,,,,,,
5210,"4n,",4,b29,b37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5211,4,f27,b38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5212,"5n,",6,f38,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5213,"6w,",4,f17,b17,f28,f38,b27,f+29,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,
5214,"c4x,",4,s19,b39,b37,f38,b37,f38,s19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,
5215,6,s29,f18,f27,y+17,r-17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5216,"4d,",4,b38,f37,b39,f38,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5217,5,s37,f+38,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5218,c5,f29,f38,s28,b18,f28,f17,f38,l2,o39,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,
5219,5,f18,b39,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5220,"4n,",4,b1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5221,4,s28,f+39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5222,4,f27,f19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5223,4,s18,f18,s27,f+38,f3,z18w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5224,6,b28,f29,b17,f17,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5225,4,b28,f19,b27,f38,l3,o28,b1,v^17*,,,,,,,,,,,,,,,,,,,,,,,,,,,
5226,"6n,",6,b18,f19,b17,f18,b18,f28,f!2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,
5227,6,b19,b38,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5228,4,y37,r-37,s-2,z=2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5229,6,b27,f39,b29,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5230,6,f18,b17,f;38,f39,b#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5231,"4d,",5,f18w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5232,5,f37,f+18,f17,i#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5233,"6d,",6,b28,b18,f18,b28,b27,b29,f28,b29,f18,b2d@,,,,,,,,,,,,,,,,,,,,,,,,
5234,"6w,",5,f27,f+38,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5235,"6d,",6,b18,b17,f17,s29,f18,b17,f+39,l2,o=+39,f2,z2n#,,,,,,,,,,,,,,,,,,,,,,,
5236,4,b39,f29,f28,f28,y+1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5237,4+,b1w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5238,"c4n,",4,f37,s29,b38,b37,f38,y18,b-29*,,,,,,,,,,,,,,,,,,,,,,,,,,,
5239,"6w,",4,b29,f38,f29,f28,f27,b28,b18,f18,b18*,,,,,,,,,,,,,,,,,,,,,,,,,
5240,6+,b2,z19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5241,4,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5242,4,f37,f19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5243,"6+*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5244,6,s29,u+37,r-3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5245,6,b19,b28,f29,f;28,f18,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5246,4,s29,f38,s28,f+39,b3,v19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5247,"6d,",4,f18,b19,r#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5248,"6w,",4,b28,f28,f37,f38,b39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5249,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5250,6,f28,f+39,l2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5251,5,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5252,6,b;27,f+18,l29,o=17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5253,c6+,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5254,4,b19,f19,b19,f!27,f+38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5255,4,s2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5256,6,b39,f37,b27,b28,b28,b38,b28,f39,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,
5257,"4n,",6,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5258,"4+n,",4,b28,f38,f38,b28,b27,f17,s29,f38,f38,f38,f2n@,,,,,,,,,,,,,,,,,,,,,,,
5259,"5d,",4d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5260,6,b27,f29,b28,f39,y1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5261,"4n,",6,b27,f19,b18,f+29,f2,v17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5262,6,b18,b1,f1,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5263,"4x,",4,s19,b39,b29,b29,b29,b19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5264,"4d,",4,f18,b18,f;28,f38,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5265,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5266,6,b29,f29,f29,f19,f19,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5267,"4n,",6,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5268,6,s29,f18,f27,f28,f28,b27,b39,f38,b38,f37,b38,b37,b39,f38,b27,b38,b38,f38,b39,f18,f27,b+38,m29,t18,f28,f29,b28,b28,b38w@,,,,,,
5269,6,f17,y1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5270,6,s27,f+39,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5271,5,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5272,4,f29,f18,f38,l27,o17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5273,4,s28,b19,f19,b18,f+18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5274,"4+w,",4,b28,y+17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5275,6+,s2,z37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5276,c6,f27,s18,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5277,"6w,",6,b27,f39,r28,r+18,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5278,"5d,",4,f1x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5279,4,b18,b39,b37,f39,b38,f29,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5280,"4n,",5,f29,f28,y17,y-17w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5281,"5d,",4,b28,b29,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5282,6,m2,o27,l2,o17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5283,6,f28,f+38,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5284,4+,f2,v1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5285,"4+x,",6,f29,f18,b28,f19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5286,"4d,",6,b28,f38,f28,f18,b39,b28,f+38,m2,o18*,,,,,,,,,,,,,,,,,,,,,,,,,
5287,"4n,",4+,b17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5288,"4n,",6,b39,b1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5289,5,b28,f38,b27,b17,f17,s28,b39,f38,s18,s38,b;39,f37,s29,b27,b38,f27,f17,b39,s28,y+3n@,,,,,,,,,,,,,,,
5290,"4n,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5291,6,s29,f37,b28,b19,f18,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5292,"6n,",c4,b28,f38,s38,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5293,"6n,",5,f39,b37w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5294,6,b39,b38,f38,b28,f29,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5295,"4n,",6,f29,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5296,6+,b17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5297,6,b18,b39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5298,"4x,",4,b37,f-19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5299,4,f27,f19,f27,f+38,m27,o17,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5300,4,b18,b29,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5301,"4w,",5,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5302,4,b28,f+18,s1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5303,6,b39,f39,f29,f19,s27,f+18,m19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5304,4,s1,j28,l19w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5305,4,f39,f29,b;28,s29,f18,f18,b18,f18,s29,f18,b2d@,,,,,,,,,,,,,,,,,,,,,,,,
5306,6,f38w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5307,5,f28,f29,f29,f28,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5308,4,s39,f18,f17,b17,f19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5309,"6d,",4,f17,b18,f39,r27,f-19d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5310,"6n,",6,f29,f27,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5311,"6n,",4,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5312,6,b27,f+18,m2,o39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5313,6,f2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5314,"4w,",4w,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5315,4+,b18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5316,6,b28,f+17,b17,h3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5317,"4n,",5,b28,f18,b39,b18,b18,f18,b28,b;38,f38,y+17,s-3n#,,,,,,,,,,,,,,,,,,,,,,,
5318,4,f37w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5319,"4n,",6,b19,b39,b37,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5320,5,f#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5321,5,f18,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5322,"5d,",c5,s38,f+19,l#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5323,6,s29,f19,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5324,"6n,",4,b18,f38,f27,f+19,m2,v37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5325,"6w,",5+,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5326,"6d,",4,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5327,4,f39,f29,b19*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5328,c6,f28,u+17,s-3w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5329,"5n,",5,f28,b29,f27,f37,f27,f38,b28,f38,b38,f37,b1d@,,,,,,,,,,,,,,,,,,,,,,,
5330,"c6d,",4,f38,f19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5331,"6d,",5,b17,f39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5332,"4x,",5,s18,b18,f18,b27,b28,b37,b19,b28,f+19,s27,f-17*,,,,,,,,,,,,,,,,,,,,,,,
5333,"6d,",4,f28,f37,b38,f37,b39,f27,f19,b17,f19,b39,s1n@,,,,,,,,,,,,,,,,,,,,,,,
5334,"6w,",5,f38,f39,f38,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5335,"6n,",4,b29,f28,f27,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5336,5,f19,b29,b28,b28,f18w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5337,5,s29,f29,s29,b29,f18,b28,f+39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5338,4,f29,f29,b28,b39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5339,4,b3d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5340,6,b38,f18,b17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5341,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5342,"6d,",4,f28,f17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5343,"6d,",4,b17,f38,f28,s19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5344,4,f29,f29,f18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5345,"4n,",6,f38,b39,f19w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5346,4,f37,b29,b38,b38w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5347,6,f28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5348,4,f!39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5349,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5350,5,f27,b18,f38,f27,y3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5351,"4n,",6,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5352,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5353,"4+w,",5+,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5354,6+,b27,h1,k=39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5355,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5356,6+,s2,v17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5357,6,f38,y37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5358,"c4n,",5,f29,f28,b38,f39,b28,b39,b27,b28,f38,f38,b29,f39,s3d@,,,,,,,,,,,,,,,,,,,,,
5359,4,s29,f+38,s37,h^37,s-1,z17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5360,"6w,",6,b27,f+38,m1,p17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5361,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5362,6,f27,f18,b28,f17,b18,f38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5363,6,b28,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5364,"6d,",5+,b17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5365,6,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5366,"5d,",4,b18,f19,b28,f19,s27,f-37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5367,"4d,",6,b28,f29,b!2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5368,"4d,",6,b;27,b29,b;37,r38,b38w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5369,"4x,",5,b+19,s1,v38,l29*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5370,"6d,",4,f27,b19,f;28,f19,f28,f39,s37,f-37*,,,,,,,,,,,,,,,,,,,,,,,,,,
5371,4,s37,f-19,l29,o=27,s28,r29,y17,s-3,z=28,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,
5372,"5n,",6,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5373,"4n,",4,b18,f3x@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5374,6+,b2,z^17,b-1,v38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5375,6,f37,f38,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5376,"4w,",5,f39,f39,f29,u+37,r-37,s-1,z1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,
5377,"4w,",6,l2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5378,"4n,",5,f27,f28,b29,f39,b27,b2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5379,5,s38,f+37,s3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5380,"4n,",5,f28,b28,f28,f38,b!38,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5381,4,s29,b18,f18,b19,f17,b28,b18,s27,b-19*,,,,,,,,,,,,,,,,,,,,,,,,,,
5382,5,b39,f38,b28,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5383,4,b28,f19,b28,f17,b18,f18,b18,f39,l2d#,,,,,,,,,,,,,,,,,,,,,,,,,,
5384,4,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5385,4,s28,f38,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5386,6,b28,f19,b17,f17,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5387,6,b28,f38,s28,b+39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5388,"6n,",5,b29,b2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5389,5,f1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5390,"6n,",5,b28,b18,f17,b38,s38,f19,r1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,
5391,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5392,6,f!17,o37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5393,"6x,",5,f27,f28,b27,f18,b39,f38,f37,b39,f29,f39,f38,y27*,,,,,,,,,,,,,,,,,,,,,,
5394,4,b18w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5395,5,f39,b39,f38,b29,f28,u3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5396,6,f29,f18,b17,f17,b39,s38,f+18*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5397,"6w,",5+,b18w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5398,5,s29,f38,b28,f38,b28,f38,s28,b+18,f19w#,,,,,,,,,,,,,,,,,,,,,,,,,,
5399,"4n,",4n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5400,"5d,",5d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5401,4,s#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5402,"5d,",4,f29,f38,b19,b38,b27,b18,f28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,
5403,4,s28,f+39*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5404,6,b29,f38,b18,b39,b27,b38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5405,5,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5406,4,b28,f39,f39,f29,b18,f28,f27,f17,b28,b37,f37,f17w@,,,,,,,,,,,,,,,,,,,,,,,
5407,4,b29,f39,b@37,f+29,f3,v3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5408,5,f2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5409,6+,s2,v18,m2,o37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5410,4,b28,f19,b39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5411,4,b29,b18,f29,f37,s19,b28,f18,b29,f18,b2n@,,,,,,,,,,,,,,,,,,,,,,,,,
5412,6,b28,f37,b1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5413,6,b17,f38w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5414,"c6d,",4,b29,f18,b38,b38,f37,f+17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5415,"6d,",5,f28,b38,s28,b38,s18,b19,f18,b38,s28,f19w@,,,,,,,,,,,,,,,,,,,,,,,,
5416,6,b29,f29,b28,f38,y37,r-37w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5417,6,b29,f37,b3w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5418,5,b28,b29,f29,f37,b29,f38w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5419,"4d,",5,f18,b27,b29,f28,f3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5420,4,s28,s39,s39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5421,"4*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5422,6,f27,f+39,f1d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5423,4,f39w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5424,"6*,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5425,6,b27,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5426,4,b28,f38,f3n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5427,c5,b27,b29,f38,f;37,b-19,b1,v^37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5428,5,b27,f+;18,f1,z2n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5429,5,r29,f28,b18w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5430,4,b37,f39,b28,b+39,s3,v1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5431,"6n,",5,f17,f28,b!29,f38,b37,f28,f28,b18,f17,b19,f18,f39*,,,,,,,,,,,,,,,,,,,,,,
5432,"4d,",5,b28,f38,b29,f39,f27,b+39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5433,"Q,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5434,"5d,",6,b28,f19,b27,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5435,4,b28,f29,f38,b!27,b28,b27,f37,s39,f38,b37,f27,b38,f39,b29,b27,b29,b29,s19,f38,b39,f19,f19,s18w#,,,,,,,,,,,,
5436,"6w,",4,f29,f27,s+39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5437,4,b28,f17,b37,s3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5438,"6n,",5,f27,f19,b38,b37,f38,f3d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5439,"6n,",5,b28,f38,f38,f1d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5440,6,b28,f39w@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5441,"6n,",5,f17,b28,b1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5442,"6w,",4,b19,s28,b3n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5443,4,f18w#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5444,5,s27,f+18,f17,i1n#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5445,6,b2d#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5446,4,s28,u+17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5447,4,f38,f+18,s2,v38,f37*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5448,4,b29,u17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5449,"4x,",6,b28,f28,b;17,f+38*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5450,6,f39,s29,f27,f17,f2d@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5451,"6n,",5,f18,b28,b28,b29,b28,b29,b!@,,,,,,,,,,,,,,,,,,,,,,,,,,,
5452,4,b28,b17*,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5453,6,s39,f38,s19,f38,b39,f!@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5454,5,f28,f1n@,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
