,Points_A,Points_B,Games_A,Games_B,Sets_A,Sets_B,Serving_Player,Ralley,Sel_Pol,Dec_Pol,Opponent,Point_Winner,rally_length,1st_serve,deuce_side
334399,40,15,0,1,1,1,1,"['4nwdx,', '6', 'f27', '37', 'b18', '19', 'f18', '19', 'r29', '28', 'f19', '37*']",sel_uct,dec_greedy,djoko_bot,A,12,False,False
334441,0,30,4,5,1,1,1,"['4nwdx,', '6', 'f38', '18', 'f28', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,False
334462,0,0,6,5,1,1,1,"['6nwdx,', '5', '28', 'f18nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
334464,30,0,6,5,1,1,1,"['4nwdx,', '6', 'f29', '28', 'f18', '39', 'f39nwdx']",sel_uct,dec_greedy,djoko_bot,A,7,False,False
334478,0,30,0,1,0,0,1,"['4nwdx,', '6', 'f28', '18', 'f18', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,False
334482,40,40,0,1,0,0,1,"['4nwdx,', '6', 'f27', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
334484,40,40,0,1,0,0,1,"['4nwdx,', '6', 'f28', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
334490,0,0,0,3,0,0,1,"['6nwdx,', '4', '38', 'b28', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,False,False
334527,30,30,2,5,0,0,1,"['4nwdx,', '6', 'f37', '39', 's17', '38', 'b39', '19', 'r18nwdx']",sel_uct,dec_greedy,djoko_bot,A,9,False,False
334536,30,0,0,0,0,1,1,"['4nwdx,', '6', 'f28', '18', 'f18nwdx']",sel_uct,dec_greedy,djoko_bot,A,5,False,False
334569,40,15,3,3,0,1,1,"['4nwdx,', '6', 'f28', '17*']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
334575,0,0,4,4,0,1,1,"['6nwdx,', '6', '17', 'f38', '28', 's38', '27', 'o18', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,9,False,False
334600,15,15,0,0,0,0,1,"['4nwdx,', '6', 'f28', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
334618,0,30,0,2,0,0,1,"['4nwdx,', '6', 'f29', '28', 'f18', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,False
334637,0,0,2,4,0,0,1,"['4nwdx,', '6', '18', 'f38', '27', 'f18', '19*']",sel_uct,dec_greedy,djoko_bot,A,7,False,False
334639,30,0,2,4,0,0,1,"['4nwdx,', '6', 'f27', '38', 'b38', '19', 'r39', '19', 'f17', '19', 'f18', '17', 'l29nwdx']",sel_uct,dec_greedy,djoko_bot,A,13,False,False
334654,30,0,3,5,0,0,1,"['4nwdx,', '6', 'f28', '18*']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
334664,0,0,0,0,0,1,1,"['4nwdx,', '6', '19', 'f38', '38', 'b18', '39', 's29', '18', 'f38', '19', 'f18', '18', 'f39', '18', 'f18*']",sel_uct,dec_greedy,djoko_bot,B,16,False,False
334690,40,40,1,1,0,1,1,"['4nwdx,', '6', 'f38', '19', 'f39', '18', 'f19', '39', 's29', '17', 'f38', '37nwdx']",sel_uct,dec_greedy,djoko_bot,B,12,False,False
334714,40,40,2,4,0,1,1,"['4nwdx,', '6', 'f28', '19', 'f38', '37nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,False
334751,0,0,2,4,0,0,1,"['4nwdx,', '5', '19', 'f28', '19', 'h38', '27nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,False,False
334755,40,15,2,4,0,0,1,"['4nwdx,', '6', 'f28', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
334768,40,40,4,4,0,0,1,"['4nwdx,', '6', 'f27', '38', 'b39', '38', 'b38', '29', 'f19', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,10,False,False
334778,0,0,0,0,1,0,1,"['6nwdx,', '6', '19', 'f38', '29', 'b29nwdx']",sel_uct,dec_greedy,djoko_bot,A,6,False,False
334790,0,0,2,0,1,0,1,"['6nwdx,', '6', '18', 'f38', '38', 'b39', '39', 's28', '28', 'f18nwdx']",sel_uct,dec_greedy,djoko_bot,A,10,False,False
334800,0,0,3,1,1,0,1,"['6nwdx,', '6', '17', 'f39', '37', 'b38', '28', 'f18', '37', 'b39', '18', 'f17', '38', 'b38', '37nwdx']",sel_uct,dec_greedy,djoko_bot,B,15,False,False
334823,0,0,0,0,0,0,1,"['4nwdx,', '5', '19', 'f18nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
334827,30,30,0,0,0,0,1,"['4nwdx,', '6', 'f37', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
334829,40,40,0,0,0,0,1,"['4nwdx,', '6', 'f27', '38', 's29', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,False
334841,0,0,0,2,0,0,1,"['4nwdx,', '5', '18', 'f38', '19', 'f38', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,False,False
334845,30,30,0,2,0,0,1,"['4nwdx,', '6', 'f29', '27nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
334899,0,0,3,1,0,1,1,"['4nwdx,', '5', '19', 'f18', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,False,False
334903,15,40,3,1,0,1,1,"['4nwdx,', '6', 'f29', '28', 'f39', '17*']",sel_uct,dec_greedy,djoko_bot,A,6,False,False
334913,15,15,3,3,0,1,1,"['4nwdx,', '6', 'f28', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
334925,0,0,5,3,0,1,1,"['5nwdx,', '5', '39', 'b39nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
334929,15,40,5,3,0,1,1,"['4nwdx,', '6', 'f28', '18', 'f19', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,False
334931,40,40,5,3,0,1,1,"['4nwdx,', '6', 'f28', '19', 'f18', '29', 'f39', '29', 's39nwdx']",sel_uct,dec_greedy,djoko_bot,A,9,False,False
334974,40,40,3,2,1,1,1,"['4nwdx,', '6', 'f28', '18', 'f18', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,False
334993,0,0,0,0,0,0,1,"['4nwdx,', '4', '19', 'f17nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
335021,15,15,0,2,0,0,1,"['4nwdx,', '6', 'f37', '39', 's37', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,False
335050,30,30,2,4,0,0,1,"['4nwdx,', '6', 'f28', '18', 'f37', '29', 'b19', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,False,False
335099,30,0,2,2,0,1,1,"['4nwdx,', '6', 'f39', '19*']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
335101,40,15,2,2,0,1,1,"['4nwdx,', '6', 'f38', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
335106,0,0,3,3,0,1,1,"['4nwdx,', '6', '18', 'f27', '19', 'f28', '29', 'b28', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,9,False,False
335110,30,30,3,3,0,1,1,"['4nwdx,', '6', 'f28', '19', 'r18', '37', 's39', '18', 'f19', '17', 'f18', '18', 'f17', '28', 's38', '19', 'f39', '29', 'b28', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,20,False,False
335132,0,0,5,5,0,1,1,"['6nwdx,', '4', '39', 'b39', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,False,False
335147,2,2,6,6,0,1,1,"['4nwdx,', '6', 'f28', '19*']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
335155,6,6,6,6,0,1,1,"['4nwdx,', '6', 'f27', '38*']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
335157,0,0,0,0,1,1,1,"['4nwdx,', '4', '19', 'f37nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
335161,30,30,0,0,1,1,1,"['4nwdx,', '6', 'f38', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
335170,15,15,1,1,1,1,1,"['4nwdx,', '6', 'f39', '19', 'f18*']",sel_uct,dec_greedy,djoko_bot,B,5,False,False
335178,40,40,1,1,1,1,1,"['4nwdx,', '6', 'f28', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
335214,15,15,4,4,1,1,1,"['4nwdx,', '6', 'f38', '17', 'f19', '17*']",sel_uct,dec_greedy,djoko_bot,A,6,False,False
335232,40,40,0,0,0,0,1,"['4nwdx,', '6', 'f28', '18', 'f29', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,False
335242,0,30,2,0,0,0,1,"['4nwdx,', '6', 'f17', '29', 'f28*']",sel_uct,dec_greedy,djoko_bot,B,5,False,False
335256,30,0,2,2,0,0,1,"['4nwdx,', '6', 'f27', '38', 'b19', '18', 'f38', '19*']",sel_uct,dec_greedy,djoko_bot,A,8,False,False
335258,40,15,2,2,0,0,1,"['4nwdx,', '6', 'f37', '39', 'f38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,False
335289,15,15,0,0,0,1,1,"['4nwdx,', '6', 'f28', '18*']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
335350,15,15,3,5,0,1,1,"['4nwdx,', '6', 'f38', '17', 'f19', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,False
335382,15,15,3,1,0,0,1,"['4nwdx,', '6', 'f29', '28', 'z38', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,False
335406,40,15,1,0,1,0,1,"['4nwdx,', '6', 'f39', '18', 'f18', '17*']",sel_uct,dec_greedy,djoko_bot,A,6,False,False
335444,30,0,5,4,1,0,1,"['4nwdx,', '6', 'f28', '17', 'f28', '18*']",sel_uct,dec_greedy,djoko_bot,A,6,False,False
335476,0,30,1,4,0,0,1,"['4nwdx,', '6', 'f28', '19', 'f18', '37', 'f17', '29', 'b39', '39', 's19', '18', 'f38', '28', 'f18*']",sel_uct,dec_greedy,djoko_bot,B,15,False,False
335502,0,0,0,0,0,1,1,"['4nwdx,', '6', '19', 'f39', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,False,False
335520,0,0,1,1,0,1,1,"['6nwdx,', '4', '38', 'f38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,False,False
335560,0,0,4,4,0,1,1,"['6nwdx,', '5', '29', 's27', '28', 'f18', '38', 'b28', '19', 'f18', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,11,False,False
335576,40,15,5,5,0,1,1,"['4nwdx,', '6', 'f27', '38', 'b39', '39', 'b39', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,False,False
335583,0,0,0,0,1,1,1,"['6nwdx,', '6', '19', 'f17', '28', 'f38', '19*']",sel_uct,dec_greedy,djoko_bot,A,7,False,False
335587,40,15,0,0,1,1,1,"['4nwdx,', '6', 'f28', '19', 'f29', '19', 'f29', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,False,False
335661,3,5,6,6,1,1,1,"['4nwdx,', '6', 'f29', '29', 'y18', '18', 'f39', '29', 'f18', '18', 'f29', '27', 'f18', '27', 'f39nwdx']",sel_uct,dec_greedy,djoko_bot,A,15,False,False
335675,0,0,1,0,0,0,1,"['4nwdx,', '6', '18', 'f18', '19', 'f29', '38', 'b38', '19', 'r38nwdx']",sel_uct,dec_greedy,djoko_bot,A,10,False,False
335697,30,30,3,0,0,0,1,"['4nwdx,', '6', 'f29', '28', 'f19', '19', 'f39', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,False,False
335707,30,0,4,1,0,0,1,"['4nwdx,', '6', 'f18', '28', 's29', '19', 'f19nwdx']",sel_uct,dec_greedy,djoko_bot,A,7,False,False
335725,40,40,5,2,0,0,1,"['4nwdx,', '6', 'f39', '18', 'f27', '28', 'b27', '18*']",sel_uct,dec_greedy,djoko_bot,A,8,False,False
335744,0,30,0,1,1,0,1,"['4nwdx,', '6', 'f28', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
335746,15,40,0,1,1,0,1,"['4nwdx,', '6', 'f38', '19', 'f18', '38', 'b38', '28', 'f18', '27', 'b18', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,12,False,False
335758,0,0,2,1,1,0,1,"['5nwdx,', '6', '38', 'b38', '28', 'b29', '39', 'b28', '38', 'b18nwdx']",sel_uct,dec_greedy,djoko_bot,A,10,False,False
335793,0,0,4,5,1,0,1,"['4nwdx,', '4', '18', 'f18*']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
335797,30,30,4,5,1,0,1,"['4nwdx,', '6', 'f28', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
335813,15,15,5,6,1,0,1,"['4nwdx,', '6', 'f28', '18', 'f17', '19', 'f17', '28', 'b18', '18*']",sel_uct,dec_greedy,djoko_bot,A,10,False,False
335815,30,30,5,6,1,0,1,"['4nwdx,', '6', 'f27', '38', 's39', '38', 'b38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,False,False
335819,40,40,5,6,1,0,1,"['4nwdx,', '6', 'f38', '18*']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
335837,15,15,0,1,1,1,1,"['4nwdx,', '6', 'f29', '27', 'f39', '19', 'f18', '29', 's28', '18', 'l29', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,12,False,False
335841,40,40,0,1,1,1,1,"['4nwdx,', '6', 'f28', '19', 'l28', '28', 'f29', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,False,False
335849,0,0,0,3,1,1,1,"['6nwdx,', '5', '29', 'b37', '38', 'b38', '39', 'y18*']",sel_uct,dec_greedy,djoko_bot,B,8,False,False
335858,0,0,1,4,1,1,1,"['4nwdx,', '6', '18', 'f17', '38', 'b39', '18', 'r19', '38', 'b39', '28', 'b39', '37', 's38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,15,False,False
335874,15,15,2,5,1,1,1,"['4nwdx,', '6', 'f38', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
335883,0,0,4,5,1,1,1,"['4nwdx,', '4', '19', 'f19', '38', 'z38', '38', 'b38', '37', 'b39nwdx']",sel_uct,dec_greedy,djoko_bot,A,10,False,False
335896,15,40,5,6,1,1,1,"['4nwdx,', '6', 'f39', '18', 'f39', '28', 'f18', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,False,False
335907,40,15,0,1,0,0,1,"['4nwdx,', '6', 'f38', '18', 'f19nwdx']",sel_uct,dec_greedy,djoko_bot,A,5,False,False
335918,30,30,1,2,0,0,1,"['4nwdx,', '6', 'f29', '27', 'f38', '39', 'f39', '18', 'f18', '29', 'f38', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,12,False,False
335941,40,15,4,3,0,0,1,"['4nwdx,', '6', 'f18', '29', 'f29', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,False
335943,40,40,4,3,0,0,1,"['4nwdx,', '6', 'f39', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
335947,40,40,4,3,0,0,1,"['4nwdx,', '6', 'f27', '38', 'y19', '38', 'b37nwdx']",sel_uct,dec_greedy,djoko_bot,A,7,False,False
335973,30,0,0,1,1,0,1,"['4nwdx,', '6', 'f38', '18', 'f29', '17*']",sel_uct,dec_greedy,djoko_bot,A,6,False,False
335983,0,30,1,2,1,0,1,"['4nwdx,', '6', 'f28', '18', 'f29', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,False
335987,40,40,1,2,1,0,1,"['4nwdx,', '6', 'f29', '29', 'f39', '27', 'f28', '19*']",sel_uct,dec_greedy,djoko_bot,A,8,False,False
336006,30,0,4,3,1,0,1,"['4nwdx,', '6', 'f28', '19*']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
336020,40,15,5,4,1,0,1,"['4nwdx,', '6', 'f39', '18', 'f18', '19', 'f38', '39', 'b39', '17', 'f18', '18*']",sel_uct,dec_greedy,djoko_bot,A,12,False,False
336031,0,0,0,1,0,0,1,"['4nwdx,', '6', '19', 'f19', '28', 'f28', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,False,False
336047,0,0,1,2,0,0,1,"['6nwdx,', '6', '19', 'r28', '38', 'u38', '38', 'b39', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,9,False,False
336049,30,0,1,2,0,0,1,"['4nwdx,', '6', 'f28', '18*']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
336077,15,15,2,5,0,0,1,"['4nwdx,', '6', 'f28', '18', 'f29', '18', 'r29', '17', 'f39', '39', 'b37', '18', 'f39', '17', 'f29', '39', 'b29nwdx']",sel_uct,dec_greedy,djoko_bot,A,17,False,False
336089,0,30,0,0,0,1,1,"['4nwdx,', '6', 'f38', '18', 'f29', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,False
336091,30,30,0,0,0,1,1,"['4nwdx,', '6', 'f29', '29', 'b29', '29', 'b38nwdx']",sel_uct,dec_greedy,djoko_bot,A,7,False,False
336110,15,15,3,1,0,1,1,"['4nwdx,', '6', 'f39', '19', 'f18', '38', 'b29', '19', 'l18nwdx']",sel_uct,dec_greedy,djoko_bot,A,9,False,False
336124,40,15,4,2,0,1,1,"['4nwdx,', '6', 'f27', '37', 'b38', '18', 'f28', '28', 'f18', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,10,False,False
336133,40,15,5,3,0,1,1,"['4nwdx,', '6', 'f28', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
336150,30,0,1,2,1,1,1,"['4nwdx,', '6', 'f18', '28', 'f38', '19', 'v18nwdx']",sel_uct,dec_greedy,djoko_bot,A,7,False,False
336185,0,0,0,0,0,0,1,"['4nwdx,', '4', '17', 'f38*']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
336203,40,15,0,2,0,0,1,"['4nwdx,', '6', 'f37', '38', 'b37', '38', 'b38', '29', 'b38', '38', 's38', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,12,False,False
336222,30,0,2,4,0,0,1,"['4nwdx,', '6', 's38', '18', 'f18', '18', 'f17', '29', 'f39', '19*']",sel_uct,dec_greedy,djoko_bot,A,10,False,False
336243,30,0,0,1,0,1,1,"['4nwdx,', '6', 'f38', '18', 'f17', '19*']",sel_uct,dec_greedy,djoko_bot,A,6,False,False
336255,0,0,2,1,0,1,1,"['4nwdx,', '6', '17', 'r17nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
336268,0,0,4,1,0,1,1,"['6nwdx,', '5', '28', 'o38', '29', 'b17', '18', 'f18', '18', 'f18', '18', 'f29', '28', 'f18', '38', 'b18', '29', 'b39nwdx']",sel_uct,dec_greedy,djoko_bot,A,18,False,False
336303,15,15,0,1,1,1,1,"['4nwdx,', '6', 'f28', '17', 'f19', '19', 'f17', '38', 'b19*']",sel_uct,dec_greedy,djoko_bot,B,9,False,False
336313,15,15,1,2,1,1,1,"['4nwdx,', '6', 'f39', '18', 'f39', '38', 'b38', '38', 's38', '37', 'b28', '38', 'b27', '28', 'b38', '19', 'f29', '19', 'f19', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,20,False,False
336317,40,40,1,2,1,1,1,"['4nwdx,', '6', 'f38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
336331,0,0,2,3,1,1,1,"['6nwdx,', '4', '38', 'b18', '39', 'b18', '38', 'b29', '37', 'b29', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,11,False,False
336335,40,15,2,3,1,1,1,"['4nwdx,', '6', 'f38', '18', 'f28', '38', 'b19nwdx']",sel_uct,dec_greedy,djoko_bot,A,7,False,False
336340,0,0,3,4,1,1,1,"['6nwdx,', '5', '28', 'b39', '29nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,False,False
336360,0,0,0,0,0,0,1,"['4nwdx,', '4', '18', 'f17', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,False,False
336375,30,30,1,1,0,0,1,"['4nwdx,', '6', 'f28', '17', 'f18', '38', 's37', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,False,False
336385,0,0,3,1,0,0,1,"['4nwdx,', '4', '18', 'f19nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
336387,0,30,3,1,0,0,1,"['4nwdx,', '6', 'f28', '18', 'f28', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,False
336389,30,30,3,1,0,0,1,"['4nwdx,', '6', 'f28', '18', 'r27', '18*']",sel_uct,dec_greedy,djoko_bot,A,6,False,False
336409,30,30,4,2,0,0,1,"['4nwdx,', '6', 'f38', '19', 'f28', '28', 'f17', '28', 'f29', '17*']",sel_uct,dec_greedy,djoko_bot,A,10,False,False
336416,0,0,4,4,0,0,1,"['6nwdx,', '4', '37', 'b37', '27nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,False,False
336418,15,15,4,4,0,0,1,"['4nwdx,', '6', 'f37', '37', 'b39', '19', 'f29', '18', 'f39', '19', 'f18', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,12,False,False
336442,0,0,6,6,0,0,1,"['5nwdx,', '5', '39', 'b28', '18', 'f39', '18', 'f29nwdx']",sel_uct,dec_greedy,djoko_bot,A,8,False,False
336458,0,30,0,0,1,0,1,"['4nwdx,', '6', 'f37', '37', 'b38', '17', 'f18', '19', 'f27', '28', 'b17', '19', 'f29', '38', 'b28', '18', 'f17', '19', 'f17*']",sel_uct,dec_greedy,djoko_bot,B,19,False,False
336479,30,0,1,3,1,0,1,"['4nwdx,', '6', 'f28', '18', 'f17', '18*']",sel_uct,dec_greedy,djoko_bot,A,6,False,False
336532,0,0,1,2,0,0,1,"['4nwdx,', '6', '19', 'f19', '29', 'b29', '28', 'f28', '28', 'f39', '38', 's38', '38', 'b17', '38', 'b38', '39', 'b39', '29nwdx']",sel_uct,dec_greedy,djoko_bot,B,19,False,False
336534,15,15,1,2,0,0,1,"['4nwdx,', '6', 'f28', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
336536,30,30,1,2,0,0,1,"['4nwdx,', '6', 'f18', '29', 's28', '29nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,False
336543,0,0,2,3,0,0,1,"['6nwdx,', '4', '37', 'b29', '29', 'f18', '37nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,False,False
336545,15,15,2,3,0,0,1,"['4nwdx,', '6', 'f28', '18', 'f18nwdx']",sel_uct,dec_greedy,djoko_bot,A,5,False,False
336547,30,30,2,3,0,0,1,"['4nwdx,', '6', 'f28', '18', 'f28', '38', 's39', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,False,False
336549,40,40,2,3,0,0,1,"['4nwdx,', '6', 'f29', '29', 'f18', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,False
336559,40,40,2,3,0,0,1,"['4nwdx,', '6', 'f18', '29', 'f17', '37', 'b29', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,False,False
336563,40,40,2,3,0,0,1,"['4nwdx,', '6', 'f39', '17', 'f28', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,False
336567,40,40,2,3,0,0,1,"['4nwdx,', '6', 'f29', '28', 'f29', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,False
336579,30,0,3,4,0,0,1,"['4nwdx,', '6', 'f37', '39', 's39', '29', 's29', '19', 'f39nwdx']",sel_uct,dec_greedy,djoko_bot,A,9,False,False
336586,0,0,4,5,0,0,1,"['6nwdx,', '4', '38', 'b38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,False,False
336596,0,0,6,5,0,0,1,"['4nwdx,', '5', '19', 's39', '19', 'f38nwdx']",sel_uct,dec_greedy,djoko_bot,A,6,False,False
336621,30,0,1,2,1,0,1,"['4nwdx,', '6', 'f38', '19', 'f18', '38', 'f18nwdx']",sel_uct,dec_greedy,djoko_bot,A,7,False,False
336623,40,15,1,2,1,0,1,"['4nwdx,', '6', 'f28', '19', 'f18', '28', 'b38', '28', 'f17', '18', 'f39', '19*']",sel_uct,dec_greedy,djoko_bot,A,12,False,False
336632,0,30,2,3,1,0,1,"['4nwdx,', '6', 'f37', '39', 'b37', '18', 'f38', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,False,False
336634,30,30,2,3,1,0,1,"['4nwdx,', '6', 'f27', '37', 'b39', '37', 'b29', '19', 'l38', '28', 'f29nwdx']",sel_uct,dec_greedy,djoko_bot,A,11,False,False
336656,40,15,3,4,1,0,1,"['4nwdx,', '6', 'f38', '18', 'f39', '17*']",sel_uct,dec_greedy,djoko_bot,A,6,False,False
336664,30,0,4,5,1,0,1,"['4nwdx,', '6', 's39', '19*']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
336686,40,40,6,5,1,0,1,"['4nwdx,', '6', 'f28', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
336688,40,40,6,5,1,0,1,"['4nwdx,', '6', 'f27', '39', 's29', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,False,False
336695,0,0,0,1,0,0,1,"['4nwdx,', '6', '19', 'f28', '38', 'b38', '19', 'f18', '18', 'f17*']",sel_uct,dec_greedy,djoko_bot,B,10,False,False
336711,30,30,0,3,0,0,1,"['4nwdx,', '6', 'f37', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
336723,30,30,1,4,0,0,1,"['4nwdx,', '6', 'f38', '19', 'f29', '19', 'f38', '37', 'b29', '19', 'r38', '39', 'b39', '39', 'b38', '38', 'y18', '29*']",sel_uct,dec_greedy,djoko_bot,A,18,False,False
336748,40,15,1,1,0,1,1,"['4nwdx,', '6', 'f28', '19*']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
336758,40,15,2,2,0,1,1,"['4nwdx,', '6', 'f38', '19*']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
336766,0,0,3,3,0,1,1,"['6nwdx,', '5', '29', 'f28', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,False,False
336782,0,0,4,4,0,1,1,"['6nwdx,', '5', '27', 'f39', '17', 'f17', '18', 'f28', '38', 'b39', '27', 'b39', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,13,False,False
336791,0,0,0,0,0,0,1,"['6nwdx,', '5', '29', 'v39', '29', 'f38', '28', 'f19', '29', 'f17', '28', 'b39', '27', 'b28', '19', 'f18', '29', 'b39', '37nwdx']",sel_uct,dec_greedy,djoko_bot,B,19,False,False
336799,0,0,1,1,0,0,1,"['6nwdx,', '4', '38', 'z37', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,False,False
336801,30,0,1,1,0,0,1,"['4nwdx,', '6', 'f28', '17*']",sel_uct,dec_greedy,djoko_bot,A,4,False,False
336803,40,15,1,1,0,0,1,"['4nwdx,', '6', 'f38', '18', 'f17', '18', 'r29', '19', 'f28', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,10,False,False
336818,30,30,3,1,0,0,1,"['4nwdx,', '6', 'f38', '18', 'v29', '18*']",sel_uct,dec_greedy,djoko_bot,A,6,False,False
336874,0,30,0,2,0,1,1,"['4nwdx,', '6', 'f38', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,False,False
336884,30,0,0,4,0,1,1,"['4nwdx,', '6', 'f19', '18', 'f18', '28', 'f39', '38', 's38', '17', 'f19', '28', 'f39nwdx']",sel_uct,dec_greedy,djoko_bot,A,13,False,False
