,Points_A,Points_B,Games_A,Games_B,Sets_A,Sets_B,Serving_Player,Ralley,Sel_Pol,Dec_Pol,Opponent,Point_Winner,rally_length,1st_serve,deuce_side
326905,15,15,3,4,1,0,1,"['4', 'b37', '18', 'f18', '18', 'f18', '19', 'f17', '29', 'b38', '19', 'f17', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,13,True,False
326952,30,30,0,0,1,1,1,"['4', 'b28', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
326963,40,15,1,1,1,1,1,"['4', 'b39', '17', 'r17nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
326973,15,15,3,1,1,1,1,"['4', 'b28', '38', 'm38', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
326975,30,30,3,1,1,1,1,"['4', 'b38', '19', 'l37*']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
327002,0,0,0,1,0,0,1,"['6', '37', 'f39*']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
327004,30,0,0,1,0,0,1,"['4', 's28', '39', 'b39', '19', 'f17', '18*']",sel_uct,dec_greedy,djoko_bot,A,7,True,False
327012,0,0,1,2,0,0,1,"['6', '38', 'b39', '38', 'b39', '39', 'b38', '19', 'f38', '18', 'f28', '28', 'f17', '29', 'f38', '28', 'f39', '18', 'f38', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,20,True,False
327014,15,15,1,2,0,0,1,"['4', 'b28', '39', 'b37', '39', 'f39', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,False
327023,0,0,2,3,0,0,1,"['6', '38', 'f18*']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
327025,15,15,2,3,0,0,1,"['4', 'b38', '18', 'f39', '18', 'r29', '29', 'b18', '38', 'b38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,11,True,False
327033,0,0,2,5,0,0,1,"['4', '38', 'f39', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
327035,30,0,2,5,0,0,1,"['4', 'b29', '18', 'f38', '37', 'b19nwdx']",sel_uct,dec_greedy,djoko_bot,A,6,True,False
327037,40,15,2,5,0,0,1,"['4', 'b28', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
327044,15,15,0,0,0,1,1,"['4', 's29', '19', 'f18', '18', 'f38', '29', 'f28', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,9,True,False
327065,0,0,3,1,0,1,1,"['6', '38', 'b17nwdx']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
327067,0,30,3,1,0,1,1,"['4', 'b29', '18', 'f18', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
327088,0,0,5,3,0,1,1,"['4', '38', 'b38', '37*']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
327092,15,40,5,3,0,1,1,"['4', 'b38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
327102,0,0,1,0,1,1,1,"['6', '39', 'y39nwdx']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
327112,0,0,2,1,1,1,1,"['4', '39', 'b38', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
327114,15,15,2,1,1,1,1,"['4', 'b27', '29', 'f39', '38', 'b28', '19', 'f38*']",sel_uct,dec_greedy,djoko_bot,B,8,True,False
327116,15,40,2,1,1,1,1,"['4', 'b28', '38', 'b38', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
327126,15,15,2,3,1,1,1,"['4', 's39', '39', 'b39', '39', 'b39', '39', 'b38', '19', 'f29', '28', 'f27', '19', 'l28', '18', 'f17', '28', 'f39', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,19,True,False
327136,0,0,3,4,1,1,1,"['6', '39', 'z39', '29', 'f18', '18', 'f18', '39', 'b38', '27', 'v19', '18', 'f39*']",sel_uct,dec_greedy,djoko_bot,B,13,True,False
327145,0,0,4,5,1,1,1,"['6', '39', 's38', '19', 'f38', '19', 'f39*']",sel_uct,dec_greedy,djoko_bot,B,7,True,False
327147,15,15,4,5,1,1,1,"['4', 'b38', '19', 'f38', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
327156,0,0,5,6,1,1,1,"['4', '37', 'b38', '18', 'f39', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,True,False
327166,4,2,6,6,1,1,1,"['4', 's38', '37', 'b38', '28', 'l19', '39', 'b39nwdx']",sel_uct,dec_greedy,djoko_bot,A,8,True,False
327174,0,0,0,1,0,0,1,"['4', '38', 'b18', '19', 'f17', '18', 'f38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,True,False
327176,0,30,0,1,0,0,1,"['4', 's38', '39', 's18', '29', 'b39', '28', 's29', '18', 'f18', '38', 'b39*']",sel_uct,dec_greedy,djoko_bot,B,12,True,False
327178,15,40,0,1,0,0,1,"['4', 'b38', '17', 'f17', '28', 'f38', '18*']",sel_uct,dec_greedy,djoko_bot,A,7,True,False
327216,0,0,4,3,0,0,1,"['6', '38', 'b37', '37', 'b17*']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
327218,15,15,4,3,0,0,1,"['4', 'b27', '29nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
327220,30,30,4,3,0,0,1,"['4', 's28', '38', 'b19', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
327231,0,0,4,5,0,0,1,"['6', '39', 'b28', '39', 'b39*']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
327233,15,15,4,5,0,0,1,"['4', 'b38', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
327239,40,40,4,5,0,0,1,"['4', 'b39', '18', 'f17', '18*']",sel_uct,dec_greedy,djoko_bot,A,5,True,False
327248,15,15,0,1,0,1,1,"['4', 'b37', '18', 'f27nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
327264,0,0,2,1,0,1,1,"['6', '39', 'b37', '37', 'b29', '19*']",sel_uct,dec_greedy,djoko_bot,A,6,True,False
327281,15,15,3,2,0,1,1,"['4', 'b28', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
327291,0,0,5,2,0,1,1,"['4', '39', 'b28nwdx']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
327307,30,30,0,1,1,1,1,"['4', 'b27', '29', 'f28', '18', 'f39', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,False
327313,0,0,0,3,1,1,1,"['4', '38', 'b39', '29', 'f38*']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
327332,0,0,2,5,1,1,1,"['4', '39', 'b38', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
327336,40,15,2,5,1,1,1,"['4', 'b38', '17', 'f28', '19', 'f27', '17', 'f28', '18', 'f38', '18', 'f19', '18', 'f18nwdx']",sel_uct,dec_greedy,djoko_bot,A,14,True,False
327363,0,0,2,2,0,0,1,"['4', '39', 'b38', '19', 'f39', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,True,False
327376,30,0,3,3,0,0,1,"['4', 's29', '18', 'l28nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
327383,0,0,4,4,0,0,1,"['4', '39', 'f18', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
327387,30,30,4,4,0,0,1,"['4', 's29', '17', 'l28', '39', 'b38', '38', 'b39', '19', 'l28', '28', 'f28', '29', 'b38', '28', 'f19', '39*']",sel_uct,dec_greedy,djoko_bot,A,17,True,False
327417,3,5,6,6,0,0,1,"['4', 's37', '28', 'v29', '19*']",sel_uct,dec_greedy,djoko_bot,A,5,True,False
327420,0,0,0,0,0,1,1,"['6', '37', 'b39', '28', 'y19', '29', 's38*']",sel_uct,dec_greedy,djoko_bot,B,7,True,False
327424,30,30,0,0,0,1,1,"['4', 'b37', '19', 'f18', '19', 'r17', '19', 'l28', '29', 'f38', '19', 'f27', '18', 'r38', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,15,True,False
327436,30,0,2,0,0,1,1,"['4', 's38', '39*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
327446,0,0,3,1,0,1,1,"['6', '37', 'b39*']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
327448,0,30,3,1,0,1,1,"['4', 'b29', '19', 'f39', '19', 'f38', '18', 'f19', '19', 'f18', '38', 'b39', '18', 'f38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,15,True,False
327483,0,0,0,1,1,1,1,"['4', '39', 'b38', '18', 'f37*']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
327485,15,15,0,1,1,1,1,"['4', 'b29', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
327487,15,40,0,1,1,1,1,"['4', 'b28', '38', 's39', '28', 'f39', '37', 's38', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,9,True,False
327515,15,15,1,2,1,1,1,"['4', 'b28', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
327517,15,40,1,2,1,1,1,"['4', 'b29', '17', 'r28', '29', 'b39', '17', 'f18', '38', 'b39', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,11,True,False
327528,30,0,1,4,1,1,1,"['4', 'b38', '18', 'f39', '18', 'f38', '17', 'f28', '17*']",sel_uct,dec_greedy,djoko_bot,A,9,True,False
327536,0,0,2,5,1,1,1,"['4', '38', 'b17*']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
327540,40,15,2,5,1,1,1,"['4', 'b39', '18', 'r19', '18*']",sel_uct,dec_greedy,djoko_bot,A,5,True,False
327546,0,0,4,5,1,1,1,"['6', '38', 'b38', '19', 'f18', '39', 'b38', '18', 'f39nwdx']",sel_uct,dec_greedy,djoko_bot,A,9,True,False
327548,15,15,4,5,1,1,1,"['4', 'b38', '19', 'r38', '28', 'f27', '19*']",sel_uct,dec_greedy,djoko_bot,A,7,True,False
327560,15,15,0,1,0,0,1,"['4', 's29', '17', 'f18', '19*']",sel_uct,dec_greedy,djoko_bot,A,5,True,False
327562,15,40,0,1,0,0,1,"['4', 'b38', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
327567,0,0,0,3,0,0,1,"['4', '38', 'y18', '18', 'r17', '29', 'f19', '27nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,True,False
327569,15,15,0,3,0,0,1,"['4', 'b38', '17', 'f27', '17', 'f29', '19', 'f29', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,9,True,False
327587,0,0,0,0,0,1,1,"['6', '38', 'b17*']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
327589,15,15,0,0,0,1,1,"['4', 'b38', '19', 'f18', '38', 'b19nwdx']",sel_uct,dec_greedy,djoko_bot,A,6,True,False
327591,30,30,0,0,0,1,1,"['4', 's29', '18', 'f28', '29', 'b18', '39*']",sel_uct,dec_greedy,djoko_bot,A,7,True,False
327595,40,40,0,0,0,1,1,"['4', 's19', '19', 'f39', '18', 'r29', '28', 'f27', '38', 'f39', '38*']",sel_uct,dec_greedy,djoko_bot,A,11,True,False
327603,0,0,2,0,0,1,1,"['4', '38', 'b28', '17', 'v38', '37', 'b38nwdx']",sel_uct,dec_greedy,djoko_bot,A,7,True,False
327607,40,15,2,0,0,1,1,"['4', 'b37', '19', 'f38', '18', 'r28', '29', 'b29', '18', 'f18', '19', 'f38', '29', 'b39', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,15,True,False
327612,0,0,3,1,0,1,1,"['4', '39', 'y19', '28', 'b28', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,True,False
327616,40,15,3,1,0,1,1,"['4', 'b18', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
327624,15,15,4,2,0,1,1,"['4', 's29', '19', 'r38', '17', 'f18', '29', 'f19', '37', 'b38', '39', 'b37', '39', 'b27', '39', 'b39nwdx']",sel_uct,dec_greedy,djoko_bot,A,16,True,False
327632,0,0,0,0,1,1,1,"['4', '39', 'b28nwdx']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
327634,15,15,0,0,1,1,1,"['4', 'b38', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
327648,15,15,0,2,1,1,1,"['4', 'b39', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
327656,0,0,1,3,1,1,1,"['6', '38', 'b29', '39', 'y18', '18', 'f17', '38', 'z17*']",sel_uct,dec_greedy,djoko_bot,B,9,True,False
327660,40,15,1,3,1,1,1,"['4', 's37', '27', 'l27', '19', 'f17', '38', 'm29', '28', 's28', '19', 'f17nwdx']",sel_uct,dec_greedy,djoko_bot,A,12,True,False
327674,40,40,2,4,1,1,1,"['4', 'b38', '18', 'f39*']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
327690,15,40,0,0,0,0,1,"['4', 'b37', '18', 'f17', '29', 'b19', '29', 's18', '28', 'b17', '39', 'b29', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,13,True,False
327698,0,0,0,2,0,0,1,"['4', '39', 'b39', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
327718,40,40,1,3,0,0,1,"['4', 'b29', '17*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
327720,40,40,1,3,0,0,1,"['4', 'b38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
327732,40,15,2,4,0,0,1,"['4', 'b29', '19', 'r29', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
327742,0,0,3,5,0,0,1,"['6', '37', 'b38', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
327758,15,15,1,0,0,1,1,"['4', 'b27', '27', 'f29*']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
327764,40,40,1,0,0,1,1,"['4', 'b28', '39', 's28nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
327773,0,30,2,1,0,1,1,"['4', 'b38', '19', 'f18*']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
327775,30,30,2,1,0,1,1,"['4', 'b39', '19', 'f38nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
327779,40,40,2,1,0,1,1,"['4', 'b29', '19', 'f39', '19', 'f18', '38', 's38', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,9,True,False
327786,0,0,3,2,0,1,1,"['6', '38', 'b38', '19', 'f29', '29', 'b29', '19', 'f18', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,10,True,False
327799,0,0,3,4,0,1,1,"['4', '39', 'b38', '18', 'f19', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,True,False
327811,15,15,4,5,0,1,1,"['4', 's38', '38', 'b29', '19', 'f18*']",sel_uct,dec_greedy,djoko_bot,B,6,True,False
327823,15,15,0,1,0,0,1,"['4', 'b38', '19', 'f28', '18', 'f29', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,False
327825,40,15,0,1,0,0,1,"['4', 'b28', '39', 'b39', '27', 'f19', '19', 'f27', '18', 'f28', '19', 'f17', '38', 'f18nwdx']",sel_uct,dec_greedy,djoko_bot,A,14,True,False
327831,0,0,1,2,0,0,1,"['6', '39', 'b37', '38', 'b38', '37', 'b38*']",sel_uct,dec_greedy,djoko_bot,B,7,True,False
327833,0,30,1,2,0,0,1,"['4', 'b38', '18', 'f38', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
327847,30,30,1,4,0,0,1,"['4', 'b27', '28', 'b19', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
327854,0,0,2,5,0,0,1,"['4', '37', 'b38', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
327856,0,30,2,5,0,0,1,"['4', 's28', '39', 'b38', '39', 'b29', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,False
327858,30,30,2,5,0,0,1,"['4', 'b38', '17', 'f39', '18*']",sel_uct,dec_greedy,djoko_bot,A,5,True,False
327870,0,0,0,0,0,1,1,"['4', '38', 'b38*']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
327874,30,30,0,0,0,1,1,"['4', 'b29', '19*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
327885,30,30,0,2,0,1,1,"['4', 'b37', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
327887,40,40,0,2,0,1,1,"['4', 'b27', '29', 'b27nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
327896,0,30,2,2,0,1,1,"['4', 'b39', '19', 'f18', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
327898,30,30,2,2,0,1,1,"['4', 'b28', '38', 'b38', '18', 'f19nwdx']",sel_uct,dec_greedy,djoko_bot,A,6,True,False
327928,0,0,5,3,0,1,1,"['6', '38', 'b38', '19', 'r28', '19', 'r28', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,True,False
327932,40,15,5,3,0,1,1,"['4', 's27', '18', 'f19', '19', 'f28', '18*']",sel_uct,dec_greedy,djoko_bot,A,7,True,False
327965,15,15,2,3,1,1,1,"['4', 'b37', '19', 'f27', '28', 's17*']",sel_uct,dec_greedy,djoko_bot,B,6,True,False
327967,15,40,2,3,1,1,1,"['4', 'b37', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
327972,0,0,3,4,1,1,1,"['4', '38', 'o19nwdx']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
327974,15,15,3,4,1,1,1,"['4', 'b19', '39', 'b37*']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
327984,30,0,4,5,1,1,1,"['4', 's37', '29', 'f28', '29', 'b28', '19', 'f18nwdx']",sel_uct,dec_greedy,djoko_bot,A,8,True,False
327990,0,0,5,6,1,1,1,"['6', '39', 'b39', '38', 'b29', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,6,True,False
327992,0,30,5,6,1,1,1,"['4', 's27', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
327998,1,1,6,6,1,1,1,"['4', 'b28', '38', 'b29nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
328006,6,4,6,6,1,1,1,"['4', 's29', '17', 'f18', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
328013,0,0,0,1,0,0,1,"['4', '37', 'b39*']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
328038,0,0,3,2,0,0,1,"['4', '38', 'b39', '28', 'f18', '39', 'b29nwdx']",sel_uct,dec_greedy,djoko_bot,A,7,True,False
328040,15,15,3,2,0,0,1,"['4', 'b37', '17*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
328044,40,40,3,2,0,0,1,"['4', 'b38', '19', 'f18', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
328046,40,40,3,2,0,0,1,"['4', 'b29', '19', 'f17', '19', 'f19', '38', 's28', '17', 'f39', '18', 'f18', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,13,True,False
328048,40,40,3,2,0,0,1,"['4', 'b28', '39', 'b38', '18', 'f28', '27nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,False
328050,40,40,3,2,0,0,1,"['4', 'b39', '19', 'f18nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
328058,30,0,4,3,0,0,1,"['4', 's39', '39', 'f38', '29*']",sel_uct,dec_greedy,djoko_bot,A,5,True,False
328080,0,30,5,4,0,0,1,"['4', 'b37', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
328087,0,0,5,6,0,0,1,"['6', '38', 'f28', '27', 'f29', '18', 'f39', '38', 'f29', '28', 'f38', '28', 'f39', '37', 'b39', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,16,True,False
328093,40,40,5,6,0,0,1,"['4', 's28', '37', 'b39', '29', 's39', '19*']",sel_uct,dec_greedy,djoko_bot,A,7,True,False
328101,4,2,6,6,0,0,1,"['4', 'b28', '39', 'b28', '18', 'f18nwdx']",sel_uct,dec_greedy,djoko_bot,A,6,True,False
328107,0,0,0,0,1,0,1,"['6', '38', 'f38', '38*']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
328109,15,15,0,0,1,0,1,"['4', 's37', '29', 'b38', '29', 's37', '18', 'f37', '37', 'b39', '39', 's29', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,13,True,False
328119,15,15,1,1,1,0,1,"['4', 'b37', '18', 'f18', '17*']",sel_uct,dec_greedy,djoko_bot,A,5,True,False
328127,40,40,1,1,1,0,1,"['4', 's38', '38', 'f19nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
328133,40,40,1,1,1,0,1,"['4', 'b38', '19', 'f38', '38', 'f28', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,False
328145,0,30,2,2,1,0,1,"['4', 'b27', '29', 'f18', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
328153,0,0,2,4,1,0,1,"['4', '37', 'f38', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
328155,0,30,2,4,1,0,1,"['4', 's28', '37', 'b38', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
328164,0,0,3,5,1,0,1,"['4', '38', 'b27', '19', 'f28', '29', 'f38', '17*']",sel_uct,dec_greedy,djoko_bot,A,8,True,False
328166,15,15,3,5,1,0,1,"['4', 'b37', '17', 'r27*']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
328168,30,30,3,5,1,0,1,"['4', 's38', '39', 'b18', '38', 'b28', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,False
328186,0,0,5,5,1,0,1,"['4', '39', 'f17nwdx']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
328188,30,0,5,5,1,0,1,"['4', 'b37', '18*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
328190,40,15,5,5,1,0,1,"['4', 's37', '29', 'b39', '37', 'b38', '39*']",sel_uct,dec_greedy,djoko_bot,A,7,True,False
328196,0,0,6,6,1,0,1,"['4', '38', 'b18', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
328207,0,0,0,0,1,1,1,"['4', '38', 'b19', '28', 'f17', '19', 'r29', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,True,False
328211,30,30,0,0,1,1,1,"['4', 'b37', '18', 'f29', '39', 'b29', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,False
328213,40,40,0,0,1,1,1,"['4', 'b27', '29', 'v28', '38', 's17', '28', 'f28', '38', 'b27', '18*']",sel_uct,dec_greedy,djoko_bot,A,11,True,False
328215,40,40,0,0,1,1,1,"['4', 'b37', '18', 'l28', '28', 'f29', '19', 'r17', '18', 'f18', '17', 'f17', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,13,True,False
328223,0,0,1,1,1,1,1,"['4', '38', 'f19', '28', 'f38', '38', 'b18', '28', 'f17', '18', 'l18*']",sel_uct,dec_greedy,djoko_bot,B,11,True,False
328225,30,0,1,1,1,1,1,"['4', 'b28', '37', 'b39', '39', 'b29', '17*']",sel_uct,dec_greedy,djoko_bot,A,7,True,False
328239,40,15,2,2,1,1,1,"['4', 'b38', '18*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
328261,0,0,5,3,1,1,1,"['4', '38', 'b38nwdx']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
328263,30,0,5,3,1,1,1,"['4', 'b38', '19', 'r29', '38*']",sel_uct,dec_greedy,djoko_bot,A,5,True,False
328275,15,15,0,1,0,0,1,"['4', 'b27', '27', 'b38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
328277,30,30,0,1,0,0,1,"['4', 's29', '18', 'f19', '38', 'b39', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,False
328289,40,40,1,2,0,0,1,"['4', 'b29', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
328307,40,15,1,4,0,0,1,"['4', 's38', '38', 's19nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
328330,40,40,0,0,0,1,1,"['4', 's27', '18', 'f17', '28', 'b28', '19', 'v27', '39', 's29', '18', 'l27nwdx']",sel_uct,dec_greedy,djoko_bot,A,12,True,False
328336,0,0,0,2,0,1,1,"['4', '39', 'f37', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
328350,0,0,1,3,0,1,1,"['4', '37', 's29', '19', 'r18', '37', 's28', '18', 'f18', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,10,True,False
328352,15,15,1,3,0,1,1,"['4', 'm38', '39', 'b18', '37nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
328362,30,0,2,4,0,1,1,"['4', 'b38', '18*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
328372,0,0,4,4,0,1,1,"['4', '38', 'b38nwdx']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
328394,40,15,5,5,0,1,1,"['4', 's28', '38', 'b38', '29', 'b18', '27', 'f29', '19*']",sel_uct,dec_greedy,djoko_bot,A,9,True,False
328400,0,0,6,6,0,1,1,"['6', '39', 'f28*']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
328404,2,2,6,6,0,1,1,"['4', 'f28', '38', 'b38', '38*']",sel_uct,dec_greedy,djoko_bot,A,5,True,False
328412,6,6,6,6,0,1,1,"['4', 'b29', '18*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
328426,0,0,0,1,1,1,1,"['6', '39', 'j38', '29nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
328432,40,40,0,1,1,1,1,"['4', 's29', '18', 'f28', '29*']",sel_uct,dec_greedy,djoko_bot,A,5,True,False
328436,40,40,0,1,1,1,1,"['4', 's28', '37nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
328446,0,0,1,2,1,1,1,"['6', '39', 'b38', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,4,True,False
328448,30,0,1,2,1,1,1,"['4', 'b28', '38', 'y17', '17*']",sel_uct,dec_greedy,djoko_bot,A,5,True,False
328458,0,0,2,3,1,1,1,"['4', '38', 'b17*']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
328476,30,0,3,4,1,1,1,"['4', 's28', '38', 'b38nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
328494,15,15,4,5,1,1,1,"['4', 'b37', '18*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
328496,30,30,4,5,1,1,1,"['4', 'b28', '38', 'b38nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,False
328502,0,0,5,6,1,1,1,"['4', '39', 'o29', '18', 'f39', '18', 'f38', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,True,False
328518,6,4,6,6,1,1,1,"['4', 's38', '37', 'b28', '38', 'b18', '29', 'f19', '17*']",sel_uct,dec_greedy,djoko_bot,A,9,True,False
328524,0,0,0,1,0,0,1,"['4', '38', 'b37*']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
328528,30,30,0,1,0,0,1,"['4', 's29', '19*']",sel_uct,dec_greedy,djoko_bot,A,3,True,False
328532,40,40,0,1,0,0,1,"['4', 'b27', '29', 'b18', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,False
328550,0,0,2,3,0,0,1,"['4', '39', 'm19', '38', 'b29', '19', 'v39', '29', 'b28', '28', 'b39nwdx']",sel_uct,dec_greedy,djoko_bot,A,11,True,False
328552,15,15,2,3,0,0,1,"['4', 'b38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,False
