,Points_A,Points_B,Games_A,Games_B,Sets_A,Sets_B,Serving_Player,Ralley,Sel_Pol,Dec_Pol,Opponent,Point_Winner,rally_length,1st_serve,deuce_side
335154,5,6,6,6,0,1,1,"['4', '38', 'f18nwdx']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
335162,40,30,0,0,1,1,1,"['4', 'f28', '39*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
335173,30,40,1,1,1,1,1,"['4', 'f38', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
335177,50,40,1,1,1,1,1,"['4', 'f28', '39', 'b37', '28', 'b28', '19', 'f18', '29', 'b17', '19', 'f28', '38', 'b37', '18', 'f38', '39', 'b28', '28', 'f19', '37', 'b39nwdx']",sel_uct,dec_greedy,djoko_bot,A,22,True,True
335187,0,15,1,3,1,1,1,"['4', 'f18', '39', 'b38', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,True
335213,0,15,4,4,1,1,1,"['4', 'f39', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
335227,0,15,0,0,0,0,1,"['4', 'f28', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
335231,40,30,0,0,0,0,1,"['4', 'f29', '39*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
335233,50,40,0,0,0,0,1,"['4', 'f18', '38*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
335255,15,0,2,2,0,0,1,"['4', 'f28', '38', 'b37', '18', 'f29', '29', 'f18nwdx']",sel_uct,dec_greedy,djoko_bot,A,8,True,True
335259,40,30,2,2,0,0,1,"['4', 'f28', '39', 's37', '39', 's19', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,True
335309,15,30,1,1,0,1,1,"['4', 'f27', '29', 'f17*']",sel_uct,dec_greedy,djoko_bot,B,4,True,True
335323,0,15,2,2,0,1,1,"['4', 'r17', '38', 's38', '18', 'f37', '29', 'b28', '28', 'b17', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,11,True,True
335325,15,30,2,2,0,1,1,"['4', 'r29', '38*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
335338,40,30,3,3,0,1,1,"['4', 'r17', '38', 'b17', '38', 'b19nwdx']",sel_uct,dec_greedy,djoko_bot,A,6,True,True
335340,40,50,3,3,0,1,1,"['4', 'f19', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
335342,40,50,3,3,0,1,1,"['4', 'f28', '38', 'b38', '38', 's39', '19', 'l28', '28', 'b38', '28', 's29', '18', 'f18', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,15,True,True
335349,15,0,3,5,0,1,1,"['4', 'f28', '38*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
335353,40,30,3,5,0,1,1,"['4', 'f27', '27', 's28', '39', 'b39nwdx']",sel_uct,dec_greedy,djoko_bot,A,6,True,True
335361,40,0,0,0,0,0,1,"['4', 'f38', '19', 'f28', '38*']",sel_uct,dec_greedy,djoko_bot,A,5,True,True
335368,0,15,1,1,0,0,1,"['4', 'f28', '39', 'b39', '18', 'f18', '28', 'f18', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,9,True,True
335372,30,40,1,1,0,0,1,"['4', 'f19', '38', 'y17', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,True
335381,15,0,3,1,0,0,1,"['4', 'f28', '37', 'b28', '19', 'f38', '29', 'f19', '29', 'f17', '19', 'f28nwdx']",sel_uct,dec_greedy,djoko_bot,A,12,True,True
335383,15,30,3,1,0,0,1,"['4', 'f28', '38', 'b39', '19', 'f18', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,True
335397,40,30,5,1,0,0,1,"['4', 'r39', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
335403,15,0,1,0,1,0,1,"['4', 'f27', '28', 'b38', '19', 'f18', '28', 'l27', '39', 'b19nwdx']",sel_uct,dec_greedy,djoko_bot,A,10,True,True
335413,15,0,2,1,1,0,1,"['4', 'f28', '38', 'b27', '18', 'f18', '18', 'f28', '17', 'f38', '29', 'b39', '19*']",sel_uct,dec_greedy,djoko_bot,A,13,True,True
335425,40,0,3,2,1,0,1,"['4', 'f18', '38', 'b19', '39', 'b39', '38', 'b39', '28', 'b38', '17', 'f19nwdx']",sel_uct,dec_greedy,djoko_bot,A,12,True,True
335435,40,30,4,3,1,0,1,"['4', 'r27', '19*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
335437,50,40,4,3,1,0,1,"['4', 'f39', '39', 'b37nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
335447,40,30,5,4,1,0,1,"['4', 'f27', '29nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
335455,15,30,0,1,0,0,1,"['4', 'f19', '37', 'b17nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
335465,15,0,0,3,0,0,1,"['4', 'f19', '37*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
335477,0,40,1,4,0,0,1,"['4', 'f28', '38', 's39', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,True
335487,0,15,2,5,0,0,1,"['4', 'r29', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
335489,0,40,2,5,0,0,1,"['4', 'r28', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
335505,30,15,0,0,0,1,1,"['4', 'f17', '38', 'b38', '18', 'f18', '19', 'f18', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,9,True,True
335507,40,30,0,0,0,1,1,"['4', 'f29', '39*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
335521,15,0,1,1,0,1,1,"['4', 'f27', '28', 'f27', '18*']",sel_uct,dec_greedy,djoko_bot,A,5,True,True
335523,40,0,1,1,0,1,1,"['4', 'f28', '37', 'b18nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
335534,0,15,2,2,0,1,1,"['4', 'r28', '19', 'f38', '28', 'f37', '28', 's27', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,9,True,True
335548,40,0,3,3,0,1,1,"['4', 'f28', '38', 'b28', '18', 'f18', '38', 'b17', '19', 'f17', '18*']",sel_uct,dec_greedy,djoko_bot,A,11,True,True
335577,40,30,5,5,0,1,1,"['4', 'f18', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
335584,15,0,0,0,1,1,1,"['4', 'f28', '37', 'b18nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
335607,0,15,2,2,1,1,1,"['4', 'r29', '38', 's39', '38', 'b39', '29nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,True
335644,30,15,5,5,1,1,1,"['4', 'f19', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
335646,40,30,5,5,1,1,1,"['4', 'f39', '37', 'b38', '29', 'f27', '17', 'f38', '29', 'b19', '37', 's29', '28', 'b28', '29', 'f28', '19*']",sel_uct,dec_greedy,djoko_bot,A,17,True,True
335656,0,3,6,6,1,1,1,"['4', '38', 's38', '39', 'b38', '29', 'f18', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,True,True
335660,2,5,6,6,1,1,1,"['6', '38', 'f39', '18', 'f19*']",sel_uct,dec_greedy,djoko_bot,B,5,True,True
335668,8,7,6,6,1,1,1,"['6', '38', 'b38', '18', 'f39nwdx']",sel_uct,dec_greedy,djoko_bot,A,5,True,True
335676,0,15,1,0,0,0,1,"['4', 'f18', '38', 'b27', '37', 'f19', '38', 'b38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,9,True,True
335678,15,30,1,0,0,0,1,"['4', 'f28', '38', 'b39nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
335682,50,40,1,0,0,0,1,"['4', 'f29', '38', 's39', '39', 'b39', '19', 'f17', '18', 'f39nwdx']",sel_uct,dec_greedy,djoko_bot,A,10,True,True
335694,15,0,3,0,0,0,1,"['4', 'f17', '38', 'b28', '38*']",sel_uct,dec_greedy,djoko_bot,A,5,True,True
335716,0,15,5,2,0,0,1,"['4', 'f28', '37', 'b39', '38', 's27', '19', 'f27', '39', 's28', '18', 'r19', '37', 'b28', '27', 'b28', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,17,True,True
335720,30,40,5,2,0,0,1,"['4', 'f28', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
335724,40,50,5,2,0,0,1,"['4', 'r28', '18', 'f19', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,True
335728,40,50,5,2,0,0,1,"['4', 'r17', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
335734,0,15,5,4,0,0,1,"['4', 'r29', '39', 'b39', '28', 'f18', '28', 'z17', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,9,True,True
335743,0,15,0,1,1,0,1,"['4', 'f29', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
335747,30,40,0,1,1,0,1,"['4', 'f18', '38*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
335749,50,40,0,1,1,0,1,"['4', 'r29', '38', 'b18', '29', 'r28', '17*']",sel_uct,dec_greedy,djoko_bot,A,7,True,True
335761,30,15,2,1,1,0,1,"['4', 'f19', '39', 'm38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,True
335770,0,15,2,3,1,0,1,"['4', 'f18', '39', 'b28', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,True
335785,30,15,3,4,1,0,1,"['4', 'f29', '38', 's19', '18', 'f29', '29', 'b39', '19', 'r38', '19*']",sel_uct,dec_greedy,djoko_bot,A,11,True,True
335796,30,15,4,5,1,0,1,"['4', 'f18', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
335812,0,15,5,6,1,0,1,"['4', 'f28', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
335814,30,15,5,6,1,0,1,"['4', 'f28', '37', 'z38', '39', 's37nwdx']",sel_uct,dec_greedy,djoko_bot,A,6,True,True
335816,30,40,5,6,1,0,1,"['4', 'f28', '39', 'b29', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,True
335818,40,50,5,6,1,0,1,"['4', 'f29', '38', 'm29', '38', 'b28', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,True
335820,40,50,5,6,1,0,1,"['4', 'r29', '39', 'b18', '39', 'b29', '37', 's29', '29', 'b27', '29', 'f18', '39', 'b19*']",sel_uct,dec_greedy,djoko_bot,B,14,True,True
335838,15,30,0,1,1,1,1,"['4', 'f39', '38', 'b18', '37', 'b28*']",sel_uct,dec_greedy,djoko_bot,B,6,True,True
335850,15,0,0,3,1,1,1,"['4', 'f28', '38', 'b28nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
335859,15,0,1,4,1,1,1,"['4', 'f38', '17', 'f18', '18', 'f29nwdx']",sel_uct,dec_greedy,djoko_bot,A,6,True,True
335875,30,15,2,5,1,1,1,"['4', 'r29', '38*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
335893,0,15,5,6,1,1,1,"['4', 'f17', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
335895,15,30,5,6,1,1,1,"['4', 'f18', '37nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
335904,15,0,0,1,0,0,1,"['4', 'f38', '19', 'f18', '28', 'b27', '38', 's29', '18*']",sel_uct,dec_greedy,djoko_bot,A,9,True,True
335908,40,30,0,1,0,0,1,"['4', 'f27', '27nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
335917,30,15,1,2,0,0,1,"['4', 'f28', '38', 'b39', '18', 'f18', '38', 'b17', '18', 'r17', '28', 'f19', '38', 'b28', '18', 'r17nwdx']",sel_uct,dec_greedy,djoko_bot,A,16,True,True
335919,40,30,1,2,0,0,1,"['4', 'f28', '39', 's17nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
335940,40,0,4,3,0,0,1,"['4', 'f28', '37', 'b39nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
335942,40,30,4,3,0,0,1,"['4', 'f29', '38', 'b39', '28', 'b17', '38', 'b29', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,9,True,True
335946,40,50,4,3,0,0,1,"['4', 'f29', '38', 'b19', '38', 'f19', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,True
335958,0,15,5,4,0,0,1,"['4', 'f19', '39', 's19', '17', 'r18', '38', 'b29', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,9,True,True
335960,30,15,5,4,0,0,1,"['4', 'f29', '39*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
335982,0,15,1,2,1,0,1,"['4', 'r29', '38', 'b19', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,True
335986,30,40,1,2,1,0,1,"['4', 'f29', '38', 'm27', '18*']",sel_uct,dec_greedy,djoko_bot,A,5,True,True
335988,50,40,1,2,1,0,1,"['4', 'f19', '39', 'b29', '29', 's38', '39', 'm28', '18*']",sel_uct,dec_greedy,djoko_bot,A,9,True,True
335998,40,0,2,3,1,0,1,"['4', 'f28', '38', 't29nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
336005,15,0,4,3,1,0,1,"['4', 'f18', '38', 'b39', '37', 'b39', '28', 'b28', '28', 'b38', '19', 'f29', '38', 'b39', '39', 'b38', '19*']",sel_uct,dec_greedy,djoko_bot,A,17,True,True
336017,15,0,5,4,1,0,1,"['4', 'f28', '38', 's27', '38*']",sel_uct,dec_greedy,djoko_bot,A,5,True,True
336034,30,15,0,1,0,0,1,"['4', 'f27', '28', 'b17', '38', 'y19', '38', 'b39', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,9,True,True
336040,50,40,0,1,0,0,1,"['4', 'f18', '38', 'b19nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
336048,15,0,1,2,0,0,1,"['4', 'f18', '39', 'b38', '27*']",sel_uct,dec_greedy,djoko_bot,A,5,True,True
336068,0,40,2,3,0,0,1,"['4', 'r28', '19', 'f19*']",sel_uct,dec_greedy,djoko_bot,B,4,True,True
336076,0,15,2,5,0,0,1,"['4', 'f28', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
336103,40,30,2,0,0,1,1,"['4', 'f18', '37', 'b18*']",sel_uct,dec_greedy,djoko_bot,B,4,True,True
336109,0,15,3,1,0,1,1,"['4', 'f29', '38', 'b18*']",sel_uct,dec_greedy,djoko_bot,B,4,True,True
336123,40,0,4,2,0,1,1,"['4', 'f28', '39', 's29', '28', 'f37', '18*']",sel_uct,dec_greedy,djoko_bot,A,7,True,True
336130,15,0,5,3,0,1,1,"['4', 'f28', '39', 'b18nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
336140,15,0,0,1,1,1,1,"['4', 'f27', '28', 'f29', '29', 'l27', '19*']",sel_uct,dec_greedy,djoko_bot,A,7,True,True
336142,40,0,0,1,1,1,1,"['4', 'f37', '19*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
336149,15,0,1,2,1,1,1,"['4', 'f28', '38*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
336153,40,30,1,2,1,1,1,"['4', 'f29', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
336155,40,50,1,2,1,1,1,"['4', 'f39', '39', 'b38', '17', 'r38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,True
336169,15,30,1,4,1,1,1,"['4', 'f28', '37', 'b17*']",sel_uct,dec_greedy,djoko_bot,B,4,True,True
336177,0,15,3,4,1,1,1,"['4', 'f18', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
336221,15,0,2,4,0,0,1,"['4', 'f29', '38', 'b39', '29*']",sel_uct,dec_greedy,djoko_bot,A,5,True,True
336232,0,15,3,5,0,0,1,"['4', 'f28', '39', 'b38', '39', 'b29', '29nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,True
336242,15,0,0,1,0,1,1,"['4', 'f27', '28', 'f29', '28', 'f38', '38', 's19', '29', 'r38nwdx']",sel_uct,dec_greedy,djoko_bot,A,10,True,True
336256,0,15,2,1,0,1,1,"['4', 'f29', '38', 'b38', '29nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,True
336262,50,40,2,1,0,1,1,"['4', 'f28', '39', 'b38nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
336271,15,30,4,1,0,1,1,"['4', 'f37', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
336280,0,15,5,2,0,1,1,"['4', 'f29', '38', 's29', '28', 's28', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,True
336286,50,40,5,2,0,1,1,"['4', 'f29', '37*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
336302,15,0,0,1,1,1,1,"['4', 'f27', '28', 'b29', '28*']",sel_uct,dec_greedy,djoko_bot,A,5,True,True
336314,30,15,1,2,1,1,1,"['4', 'f28', '37', 'b38', '39', 'b28', '19', 'v18', '18', 'f19', '17*']",sel_uct,dec_greedy,djoko_bot,A,11,True,True
336320,40,50,1,2,1,1,1,"['4', 'r28', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
336322,50,40,1,2,1,1,1,"['4', 'f28', '38', 'b29', '38*']",sel_uct,dec_greedy,djoko_bot,A,5,True,True
336343,30,15,3,4,1,1,1,"['4', 'r27', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
336345,40,30,3,4,1,1,1,"['4', 'f28', '39', 'b38', '37nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,True
336361,15,0,0,0,0,0,1,"['4', 'r39', '17', 'f28', '39', 'm19', '27', 'b29nwdx']",sel_uct,dec_greedy,djoko_bot,A,8,True,True
336365,40,30,0,0,0,0,1,"['4', 'f27', '29', 'f39', '29', 'f38', '29', 'b38*']",sel_uct,dec_greedy,djoko_bot,B,8,True,True
336372,0,15,1,1,0,0,1,"['4', 'f27', '29nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
336376,40,30,1,1,0,0,1,"['4', 'r19', '38', 'b28nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
336386,0,15,3,1,0,0,1,"['4', 'r28', '19', 'r38*']",sel_uct,dec_greedy,djoko_bot,B,4,True,True
336388,15,30,3,1,0,0,1,"['4', 'f28', '38', 'b28', '17', 'f39', '37*']",sel_uct,dec_greedy,djoko_bot,A,7,True,True
336390,40,30,3,1,0,0,1,"['4', 'f29', '38', 's39', '38', 'b28', '29', 'b39', '18*']",sel_uct,dec_greedy,djoko_bot,A,9,True,True
336394,50,40,3,1,0,0,1,"['4', 'f28', '37*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
336406,0,15,4,2,0,0,1,"['4', 'f39', '37nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
336417,15,0,4,4,0,0,1,"['4', 'f29', '39*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
336421,40,30,4,4,0,0,1,"['4', 'r28', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
336431,40,30,5,5,0,0,1,"['4', 'f18', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
336433,40,50,5,5,0,0,1,"['4', 'f18', '38', 'b38', '17', 'f38', '39', 'b39', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,9,True,True
336449,2,5,6,6,0,0,1,"['4', '37', 'f18', '29', 'b38', '19', 'f29', '29nwdx']",sel_uct,dec_greedy,djoko_bot,B,8,True,True
336457,0,15,0,0,1,0,1,"['4', 'f28', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
336467,0,15,0,2,1,0,1,"['4', 'f37', '19', 'f29', '27nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,True
336469,30,15,0,2,1,0,1,"['4', 'f27', '28', 's39nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
336478,15,0,1,3,1,0,1,"['4', 'f18', '39', 'b29', '28', 'f29', '38', 's17nwdx']",sel_uct,dec_greedy,djoko_bot,A,8,True,True
336480,30,15,1,3,1,0,1,"['4', 'f28', '37', 'b38', '38', 'b39*']",sel_uct,dec_greedy,djoko_bot,B,6,True,True
336488,15,0,3,3,1,0,1,"['4', 'f39', '37', 'b28nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
336490,15,30,3,3,1,0,1,"['4', 'f27', '28', 'f39', '28', 'b28', '18', 'f28', '29', 'f37', '28', 'f18', '38', 'b28*']",sel_uct,dec_greedy,djoko_bot,B,14,True,True
336494,50,40,3,3,1,0,1,"['4', 'f29', '37', 'b39', '19', 'r39nwdx']",sel_uct,dec_greedy,djoko_bot,A,6,True,True
336510,0,15,5,3,1,0,1,"['4', 'f37', '18', 'f19', '28', 's29', '29', 'b38', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,9,True,True
336522,30,15,0,1,0,0,1,"['4', 'f38', '17', 'f38', '39', 'b29', '29', 'f28', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,9,True,True
336526,50,40,0,1,0,0,1,"['4', 'r28', '19', 'f38nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
336537,40,30,1,2,0,0,1,"['4', 'f18', '37*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
336544,0,15,2,3,0,0,1,"['4', 'f18', '39nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
336548,40,30,2,3,0,0,1,"['4', 'r28', '18*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
336550,40,50,2,3,0,0,1,"['4', 'f28', '39', 'm29', '19', 'f38', '17', 'f29', '28', 'f18*']",sel_uct,dec_greedy,djoko_bot,B,10,True,True
336552,40,50,2,3,0,0,1,"['4', 'f28', '37', 's39', '38', 'b37', '29', 'b38*']",sel_uct,dec_greedy,djoko_bot,B,8,True,True
336560,40,50,2,3,0,0,1,"['4', 'f18', '39', 'b28', '27nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,True
336562,50,40,2,3,0,0,1,"['4', 'f29', '38*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
336564,50,40,2,3,0,0,1,"['4', 'f28', '39', 'b28', '18', 'f39', '38', 'b38', '19', 'f17', '27', 's39', '19', 'f19', '39', 'b17', '28', 'f18', '27', 'b28', '28', 'f28', '29', 's39', '19', 'f37nwdx']",sel_uct,dec_greedy,djoko_bot,A,26,True,True
336580,40,0,3,4,0,0,1,"['4', 'f29', '39', 'b29', '38', 'm29nwdx']",sel_uct,dec_greedy,djoko_bot,A,6,True,True
336587,15,0,4,5,0,0,1,"['4', 'f27', '28', 'f39', '28*']",sel_uct,dec_greedy,djoko_bot,A,5,True,True
336597,15,0,6,5,0,0,1,"['4', 'r29', '39*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
336599,40,0,6,5,0,0,1,"['4', 'f28', '38', 'b37', '19*']",sel_uct,dec_greedy,djoko_bot,A,5,True,True
336609,30,15,0,1,1,0,1,"['4', 'f28', '38*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
336622,30,15,1,2,1,0,1,"['4', 'f27', '28', 'b29', '29', 'f37*']",sel_uct,dec_greedy,djoko_bot,B,6,True,True
336624,40,30,1,2,1,0,1,"['4', 'f28', '39', 'b38', '39', 's38', '39', 'b29', '18', 'f19', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,11,True,True
336633,15,30,2,3,1,0,1,"['4', 'f28', '38', 'b18nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
336635,40,30,2,3,1,0,1,"['4', 'f37', '17*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
336637,40,50,2,3,1,0,1,"['4', 'r28', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
336641,40,50,2,3,1,0,1,"['4', 'f29', '38', 'b38', '29', 'f18', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,True
336655,30,15,3,4,1,0,1,"['4', 'r18', '38', 's39', '18', 'f19', '19', 'v38nwdx']",sel_uct,dec_greedy,djoko_bot,A,8,True,True
336663,15,0,4,5,1,0,1,"['4', 'f28', '39', 'b39', '18', 'f39', '37', 'b39nwdx']",sel_uct,dec_greedy,djoko_bot,A,8,True,True
336667,40,30,4,5,1,0,1,"['4', 'f18', '38', 'b38', '19', 'f17', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,True
336679,15,0,6,5,1,0,1,"['4', 'r29', '38', 'b37', '28', 'f28', '18', 'f38', '29', 'f29', '18', 'r29', '29', 'b19', '29', 'f28nwdx']",sel_uct,dec_greedy,djoko_bot,A,16,True,True
336681,15,30,6,5,1,0,1,"['4', 'f27', '28', 'f18', '18nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,True
336685,50,40,6,5,1,0,1,"['4', 'f38', '18', 'f17', '29', 'j27nwdx']",sel_uct,dec_greedy,djoko_bot,A,6,True,True
336696,0,15,0,1,0,0,1,"['4', 'f29', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
336698,30,15,0,1,0,0,1,"['4', 'r28', '17', 'l28', '17*']",sel_uct,dec_greedy,djoko_bot,A,5,True,True
336710,30,15,0,3,0,0,1,"['4', 'r29', '38', 's18', '27', 'f19', '38', 's39', '27', 'b37', '19nwdx']",sel_uct,dec_greedy,djoko_bot,B,11,True,True
336720,15,0,1,4,0,0,1,"['4', 'f39', '37*']",sel_uct,dec_greedy,djoko_bot,A,3,True,True
336722,15,30,1,4,0,0,1,"['4', 'r28', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
336731,0,15,0,0,0,1,1,"['4', 'f19', '37', 'b39', '39', 'b28', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,7,True,True
336745,0,15,1,1,0,1,1,"['4', 'r29', '37', 's28', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,5,True,True
336755,15,0,2,2,0,1,1,"['4', 'r18', '38', 'b29', '17', 'f39', '38', 'b17', '38*']",sel_uct,dec_greedy,djoko_bot,A,9,True,True
336757,30,15,2,2,0,1,1,"['4', 'f28', '38', 'b38nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
336759,40,30,2,2,0,1,1,"['4', 'f28', '38', 'b39', '18', 'f28', '19', 'f18', '28', 'b17', '17', 'f39*']",sel_uct,dec_greedy,djoko_bot,B,12,True,True
336767,15,0,3,3,0,1,1,"['4', 'f18', '38', 'b37nwdx']",sel_uct,dec_greedy,djoko_bot,A,4,True,True
336771,40,30,3,3,0,1,1,"['4', 'f28', '38', 'm37', '17', 'f27', '39', 'b38', '28nwdx']",sel_uct,dec_greedy,djoko_bot,B,9,True,True
336783,15,0,4,4,0,1,1,"['4', 'f38', '19', 'f18', '28', 'f37', '38', 's19nwdx']",sel_uct,dec_greedy,djoko_bot,A,8,True,True
336815,0,15,3,1,0,0,1,"['4', 'f38', '19', 'f27', '18', 'f38*']",sel_uct,dec_greedy,djoko_bot,B,6,True,True
336817,15,30,3,1,0,0,1,"['4', 'f18', '38', 'b39', '38', 'b37', '28', 's39', '39', 'y39', '38', 'b28', '37', 'y17', '38', 'b38', '17', 'u28', '17nwdx']",sel_uct,dec_greedy,djoko_bot,B,19,True,True
336821,40,50,3,1,0,0,1,"['4', 'f18', '38nwdx']",sel_uct,dec_greedy,djoko_bot,B,3,True,True
